id,name,gender,faction,image,area,term,source,name__ja,name__ja_hira,faction__ja,area__ja
378,HONDA Hiranao,male,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/378.jpg/%24File/378.jpg,Hokkaido Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/378.html,本多 平直君,ほんだ ひらなお,立憲,（比）北海道
379,MAEHARA Seiji,male,DPFP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/379.jpg/%24File/379.jpg,Kyoto 2nd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/379.html,前原 誠司君,まえはら せいじ,国民,京都2
380,MAKI Yoshio,male,DPFP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/380.jpg/%24File/380.jpg,Tokai Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/380.html,牧 義夫君,まき よしお,国民,（比）東海
381,MAKISHIMA Karen,female,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/381.jpg/%24File/381.jpg,Kanagawa 17th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/381.html,牧島 かれん君,まきしま かれん,自民,神奈川17
382,MAKIHARA Hideki,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/382.jpg/%24File/382.jpg,Kita Kanto Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/382.html,牧原 秀樹君,まきはら ひでき,自民,（比）北関東
383,MASUYA Keigo,male,KM,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/383.jpg/%24File/383.jpg,Chugoku Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/383.html,桝屋 敬悟君,ますや けいご,公明,（比）中国
384,MATSUSHIMA Midori,female,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/384.jpg/%24File/384.jpg,Tokyo 14th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/384.html,松島 みどり君,まつしま みどり,自民,東京14
385,MATSUDA Isao,male,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/385.jpg/%24File/385.jpg,Tokai Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/385.html,松田 功君,まつだ いさお,立憲,（比）東海
386,MATSUDAIRA Koichi,male,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/386.jpg/%24File/386.jpg,Hokuriku-Shinetsu Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/386.html,松平 浩一君,まつだいら こういち,立憲,（比）北陸信越
387,MATSUNO Hirokazu,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/387.jpg/%24File/387.jpg,Chiba 3rd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/387.html,松野 博一君,まつの ひろかず,自民,千葉3
388,MATSUBARA Jin,male,Ind,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/388.jpg/%24File/388.jpg,Tokyo Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/388.html,松原 仁君,まつばら じん,無,（比）東京
389,MATSUMOTO Jun,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/389.jpg/%24File/389.jpg,Kanagawa 1st District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/389.html,松本 純君,まつもと じゅん,自民,神奈川1
390,MATSUMOTO Takeaki,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/390.jpg/%24File/390.jpg,Hyogo 11th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/390.html,松本 剛明君,まつもと たけあき,自民,兵庫11
391,MATSUMOTO Fumiaki,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/391.jpg/%24File/391.jpg,Tokyo Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/391.html,松本 文明君,まつもと ふみあき,自民,（比）東京
392,MATSUMOTO Yohei,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/392.jpg/%24File/392.jpg,Tokyo 19th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/392.html,松本 洋平君,まつもと ようへい,自民,東京19
393,MARUYAMA Hodaka,male,JIP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/393.jpg/%24File/393.jpg,Osaka 19th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/393.html,丸山 穂高君,まるやま ほだか,維新,大阪19
394,MIURA Yasushi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/394.jpg/%24File/394.jpg,Chugoku Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/394.html,三浦 靖君,みうら やすし,自民,（比）中国
395,MITANI Hidehiro,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/395.jpg/%24File/395.jpg,Minami Kanto Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/395.html,三谷 英弘君,みたに ひでひろ,自民,（比）南関東
396,MITSUBAYASHI Hiromi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/396.jpg/%24File/396.jpg,Saitama 14th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/396.html,三ッ林 裕巳君,みつばやし ひろみ,自民,埼玉14
397,MITSUYA Norio,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/397.jpg/%24File/397.jpg,Mie 4th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/397.html,三ッ矢 憲生君,みつや のりお,自民,三重4
398,MIHARA Asahiko,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/398.jpg/%24File/398.jpg,Fukuoka 9th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/398.html,三原 朝彦君,みはら あさひこ,自民,福岡9
399,MINORIKAWA Nobuhide,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/399.jpg/%24File/399.jpg,Akita 3rd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/399.html,御法川 信英君,みのりかわ のぶひで,自民,秋田3
400,MICHISHITA Daiki,male,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/400.jpg/%24File/400.jpg,Hokkaido 1st District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/400.html,道下 大樹君,みちした だいき,立憲,北海道1
401,MIDORIKAWA Takashi,male,DPFP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/401.jpg/%24File/401.jpg,Tohoku Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/401.html,緑川 貴士君,みどりかわ たかし,国民,（比）東北
402,MIYAUCHI Hideki,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/402.jpg/%24File/402.jpg,Fukuoka 4th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/402.html,宮内 秀樹君,みやうち ひでき,自民,福岡4
403,MIYAKAWA Shin,male,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/403.jpg/%24File/403.jpg,Minami Kanto Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/403.html,宮川 伸君,みやかわ しん,立憲,（比）南関東
404,MIYAGAWA Noriko,female,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/404.jpg/%24File/404.jpg,Minami Kanto Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/404.html,宮川 典子君,みやがわ のりこ,自民,（比）南関東
405,MIYAKOSHI Mitsuhiro,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/405.jpg/%24File/405.jpg,Toyama 2nd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/405.html,宮腰 光寛君,みやこし みつひろ,自民,富山2
406,MIYAZAWA Hiroyuki,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/406.jpg/%24File/406.jpg,Shizuoka 3rd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/406.html,宮澤 博行君,みやざわ ひろゆき,自民,静岡3
407,MIYAJI Takuma,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/407.jpg/%24File/407.jpg,Kyushu Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/407.html,宮路 拓馬君,みやじ たくま,自民,（比）九州
408,MIYASHITA Ichiro,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/408.jpg/%24File/408.jpg,Nagano 5th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/408.html,宮下 一郎君,みやした いちろう,自民,長野5
409,MIYAMOTO Takeshi,male,JCP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/409.jpg/%24File/409.jpg,Kinki Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/409.html,宮本 岳志君,みやもと たけし,共産,（比）近畿
410,MIYAMOTO Toru,male,JCP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/410.jpg/%24File/410.jpg,Tokyo Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/410.html,宮本 徹君,みやもと とおる,共産,（比）東京
411,MUTO Yoji,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/411.jpg/%24File/411.jpg,Gifu 3rd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/411.html,武藤 容治君,むとう ようじ,自民,岐阜3
412,MUTAI Shunsuke,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/412.jpg/%24File/412.jpg,Hokuriku-Shinetsu Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/412.html,務台 俊介君,むたい しゅんすけ,自民,（比）北陸信越
413,MUNEKIYO Koichi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/413.jpg/%24File/413.jpg,Osaka 13th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/413.html,宗清 皇一君,むねきよ こういち,自民,大阪13
414,MURAI Hideki,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/414.jpg/%24File/414.jpg,Saitama 1st District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/414.html,村井 英樹君,むらい ひでき,自民,埼玉1
415,MURAKAMI Seiichiro,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/415.jpg/%24File/415.jpg,Ehime 2nd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/415.html,村上 誠一郎君,むらかみ せいいちろう,自民,愛媛2
416,MURAKAMI Fumiyoshi,male,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/416.jpg/%24File/416.jpg,Kinki Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/416.html,村上 史好君,むらかみ ふみよし,立憲,（比）近畿
417,MOTOMURA Kentaro,male,GI,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/417.jpg/%24File/417.jpg,Minami Kanto Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/417.html,もとむら賢太郎君,もとむら けんたろう,無会,（比）南関東
418,MOCHIZUKI Yoshio,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/418.jpg/%24File/418.jpg,Shizuoka 4th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/418.html,望月 義夫君,もちづき よしお,自民,静岡4
419,MOTEGI Toshimitsu,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/419.jpg/%24File/419.jpg,Tochigi 5th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/419.html,茂木 敏充君,もてぎ としみつ,自民,栃木5
420,MOTOMURA Nobuko,female,JCP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/420.jpg/%24File/420.jpg,Tokai Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/420.html,本村 伸子君,もとむら のぶこ,共産,（比）東海
421,MORIYAMA Masahito,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/421.jpg/%24File/421.jpg,Hyogo 1st District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/421.html,盛山 正仁君,もりやま まさひと,自民,兵庫1
422,MORI Eisuke,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/422.jpg/%24File/422.jpg,Chiba 11th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/422.html,森 英介君,もり えいすけ,自民,千葉11
423,MORI Natsue,female,JIP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/423.jpg/%24File/423.jpg,Kinki Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/423.html,森 夏枝君,もり なつえ,維新,（比）近畿
424,MORITA Toshikazu,male,DPFP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/424.jpg/%24File/424.jpg,Kita Kanto Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/424.html,森田 俊和君,もりた としかず,国民,（比）北関東
425,MORIYAMA Hiroyuki,male,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/425.jpg/%24File/425.jpg,Kinki Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/425.html,森山 浩行君,もりやま ひろゆき,立憲,（比）近畿
426,MORIYAMA Hiroshi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/426.jpg/%24File/426.jpg,Kagoshima 4th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/426.html,森山 裕君,もりやま ひろし,自民,鹿児島4
427,YAGI Tetsuya,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/427.jpg/%24File/427.jpg,Tokai Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/427.html,八木 哲也君,やぎ てつや,自民,（比）東海
428,YAGAMI Masayoshi,male,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/428.jpg/%24File/428.jpg,Kyushu Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/428.html,矢上 雅義君,やがみ まさよし,立憲,（比）九州
429,YANA Kazuo,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/429.jpg/%24File/429.jpg,Tochigi 3rd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/429.html,簗 和生君,やな かずお,自民,栃木3
430,YAMAUCHI Koichi,male,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/430.jpg/%24File/430.jpg,Kyushu Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/430.html,山内 康一君,やまうち こういち,立憲,（比）九州
431,YAMAO Shiori,female,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/431.jpg/%24File/431.jpg,Aichi 7th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/431.html,山尾 志桜里君,やまお しおり,立憲,愛知7
432,YAMAOKA Tatsumaru,male,DPFP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/432.jpg/%24File/432.jpg,Hokkaido Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/432.html,山岡 達丸君,やまおか たつまる,国民,（比）北海道
433,YAMAKAWA Yuriko,female,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/433.jpg/%24File/433.jpg,Kita Kanto Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/433.html,山川 百合子君,やまかわ ゆりこ,立憲,（比）北関東
434,YAMAGIWA Daishiro,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/434.jpg/%24File/434.jpg,Kanagawa 18th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/434.html,山際 大志郎君,やまぎわ だいしろう,自民,神奈川18
435,YAMAGUCHI Shunichi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/435.jpg/%24File/435.jpg,Tokushima 2nd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/435.html,山口 俊一君,やまぐち しゅんいち,自民,徳島2
436,YAMAGUCHI Taimei,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/436.jpg/%24File/436.jpg,Saitama 10th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/436.html,山口 泰明君,やまぐち たいめい,自民,埼玉10
437,YAMAGUCHI Tsuyoshi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/437.jpg/%24File/437.jpg,Hyogo 12th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/437.html,山口 壯君,やまぐち つよし,自民,兵庫12
438,YAMAZAKI Makoto,male,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/438.jpg/%24File/438.jpg,Tohoku Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/438.html,山崎 誠君,やまざき まこと,立憲,（比）東北
439,YAMASHITA Takashi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/439.jpg/%24File/439.jpg,Okayama 2nd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/439.html,山下 貴司君,やました たかし,自民,岡山2
440,YAMADA Kenji,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/440.jpg/%24File/440.jpg,Hyogo 7th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/440.html,山田 賢司君,やまだ けんじ,自民,兵庫7
441,YAMADA Miki,female,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/441.jpg/%24File/441.jpg,Tokyo Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/441.html,山田 美樹君,やまだ みき,自民,（比）東京
442,YAMANOI Kazunori,male,DPFP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/442.jpg/%24File/442.jpg,Kinki Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/442.html,山井 和則君,やまのい かずのり,国民,（比）近畿
443,YAMAHANA Ikuo,male,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/443.jpg/%24File/443.jpg,Tokyo Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/443.html,山花 郁夫君,やまはな いくお,立憲,（比）東京
444,YAMAMOTO Koichi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/444.jpg/%24File/444.jpg,Ehime 4th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/444.html,山本 公一君,やまもと こういち,自民,愛媛4
445,YAMAMOTO Kozo,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/445.jpg/%24File/445.jpg,Fukuoka 10th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/445.html,山本 幸三君,やまもと こうぞう,自民,福岡10
446,YAMAMOTO Taku,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/446.jpg/%24File/446.jpg,Hokuriku-Shinetsu Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/446.html,山本 拓君,やまもと たく,自民,（比）北陸信越
447,YAMAMOTO Tomohiro,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/447.jpg/%24File/447.jpg,Minami Kanto Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/447.html,山本ともひろ君,やまもと ともひろ,自民,（比）南関東
448,YAMAMOTO Yuji,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/448.jpg/%24File/448.jpg,Shikoku Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/448.html,山本 有二君,やまもと ゆうじ,自民,（比）四国
449,YAMAMOTO Wakako,female,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/449.jpg/%24File/449.jpg,Hokuriku-Shinetsu Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/449.html,山本 和嘉子君,やまもと わかこ,立憲,（比）北陸信越
450,YUNOKI Michiyoshi,male,Ind,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/450.jpg/%24File/450.jpg,Chugoku Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/450.html,柚木 道義君,ゆのき みちよし,無,（比）中国
451,YOKOMITSU Katsuhiko,male,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/451.jpg/%24File/451.jpg,Kyushu Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/451.html,横光 克彦君,よこみつ かつひこ,立憲,（比）九州
452,YOSHIKAWA Takamori,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/452.jpg/%24File/452.jpg,Hokkaido 2nd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/452.html,吉川 貴盛君,よしかわ たかもり,自民,北海道2
453,YOSHIKAWA Hajime,male,SDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/453.jpg/%24File/453.jpg,Kyushu Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/453.html,吉川 元君,よしかわ はじめ,社民,（比）九州
454,YOSHIDA Tsunehiko,male,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/454.jpg/%24File/454.jpg,Tokai Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/454.html,吉田 統彦君,よしだ つねひこ,立憲,（比）東海
455,YOSHINO Masayoshi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/455.jpg/%24File/455.jpg,Fukushima 5th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/455.html,吉野 正芳君,よしの まさよし,自民,福島5
456,YOSHIIE Hiroyuki,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/456.jpg/%24File/456.jpg,Kanagawa 16th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/456.html,義家 弘介君,よしいえ ひろゆき,自民,神奈川16
457,RYU Hirofumi,male,FJ,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/457.jpg/%24File/457.jpg,Kanagawa 9th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/457.html,笠 浩史君,りゅう ひろふみ,未来,神奈川9
458,WASEDA Yuki,female,CDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/458.jpg/%24File/458.jpg,Kanagawa 4th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/458.html,早稲田 夕季君,わせだ ゆき,立憲,神奈川4
459,WADA Yoshiaki,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/459.jpg/%24File/459.jpg,Hokkaido 5th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/459.html,和田 義明君,わだ よしあき,自民,北海道5
460,WAKAMIYA Kenji,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/460.jpg/%24File/460.jpg,Tokyo 5th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/460.html,若宮 健嗣君,わかみや けんじ,自民,東京5
461,WASHIO Eiichiro,male,Ind,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/461.jpg/%24File/461.jpg,Niigata 2nd District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/461.html,鷲尾 英一郎君,わしお えいいちろう,無,新潟2
462,WATANABE Koichi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/462.jpg/%24File/462.jpg,Hokkaido Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/462.html,渡辺 孝一君,わたなべ こういち,自民,（比）北海道
463,WATANABE Shu,male,DPFP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/463.jpg/%24File/463.jpg,Shizuoka 6th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/463.html,渡辺 周君,わたなべ しゅう,国民,静岡6
464,WATANABE Hiromichi,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/464.jpg/%24File/464.jpg,Chiba 6th District,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/464.html,渡辺 博道君,わたなべ ひろみち,自民,千葉6
465,WANIBUCHI Yoko,female,KM,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/465.jpg/%24File/465.jpg,Kinki Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/465.html,鰐淵 洋子君,わにぶち ようこ,公明,（比）近畿
501,MIYAZAKI Masahisa,male,LDP,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/501.jpg/%24File/501.jpg,Kyushu Bloc,48,http://www.shugiin.go.jp/internet/itdb_giinprof.nsf/html/profile/501.html,宮崎 政久君,みやざき まさひさ,自民,（比）九州
