id,name,position,start_date,end_date,type
e335de91-d37e-483c-9337-ae0639f423d7,Mitsotakis Konstantinos,Finance minister of Greece,1964-02-19,1965-07-15,executive
e335de91-d37e-483c-9337-ae0639f423d7,Mitsotakis Konstantinos,Minister of Coordination of Greece,1965-07-16,1965-08-20,executive
e335de91-d37e-483c-9337-ae0639f423d7,Mitsotakis Konstantinos,Leader of the Opposition,1984-09-01,1989-10-12,other
e335de91-d37e-483c-9337-ae0639f423d7,Mitsotakis Konstantinos,Minister for Foreign Affairs of Greece,1980-05-10,1981-10-21,executive
e335de91-d37e-483c-9337-ae0639f423d7,Mitsotakis Konstantinos,Minister of Coordination of Greece,1965-09-17,1966-12-22,executive
e335de91-d37e-483c-9337-ae0639f423d7,Mitsotakis Konstantinos,Minister of Coordination of Greece,1978-05-10,1980-05-10,executive
506808bf-f8cd-48d5-af49-c1b3f4071223,Panagiotopoulos Panagiotis (Panos),Minister for National Defence of Greece,2012-06-21,2013-06-25,executive
506808bf-f8cd-48d5-af49-c1b3f4071223,Panagiotopoulos Panagiotis (Panos),Minister for Employment and Social Protection,2004-03-10,2006-02-15,executive
506808bf-f8cd-48d5-af49-c1b3f4071223,Panagiotopoulos Panagiotis (Panos),Minister of Culture of Greece,2013-06-25,2014-06-10,executive
33698015-328f-4e46-8cc4-8d1ce7ca524e,Papadimitriou Georgios,Minister of Transports and Communications of Greece,,,executive
