id,name,start_date,end_date,term,party_id,party,area_id,area,organisation_name,party_role,organisation_role
803,NWAWUBA HENRY UGOCHUKWU,1983-05-29,1992-05-29,1983,6519,Peoples Democratic Party,553,Ikeduru/Mbaitoli,House of Representatives,Member,Federal Representative
803,NWAWUBA HENRY UGOCHUKWU,1992-05-29,1998-05-29,1992,6519,Peoples Democratic Party,553,Ikeduru/Mbaitoli,House of Representatives,Member,Federal Representative
803,NWAWUBA HENRY UGOCHUKWU,1998-05-29,1999-05-29,1998,6519,Peoples Democratic Party,553,Ikeduru/Mbaitoli,House of Representatives,Member,Federal Representative
803,NWAWUBA HENRY UGOCHUKWU,1999-05-29,2003-05-29,1999,6519,Peoples Democratic Party,553,Ikeduru/Mbaitoli,House of Representatives,Member,Federal Representative
803,NWAWUBA HENRY UGOCHUKWU,2003-05-29,2007-05-29,2003,6519,Peoples Democratic Party,553,Ikeduru/Mbaitoli,House of Representatives,Member,Federal Representative
803,NWAWUBA HENRY UGOCHUKWU,2007-05-29,2011-05-29,2007,6519,Peoples Democratic Party,553,Ikeduru/Mbaitoli,House of Representatives,Member,Federal Representative
803,NWAWUBA HENRY UGOCHUKWU,2011-05-29,2015-05-29,2011,6519,Peoples Democratic Party,553,Ikeduru/Mbaitoli,House of Representatives,Member,Federal Representative
823,Benjamin Ikani Okolo,1979-05-29,1983-05-29,1979,6570,All Progressives Congress (APC),794,Bassa/Dekina,House of Representatives,Member,Federal Representative
823,Benjamin Ikani Okolo,1983-05-29,1992-05-29,1983,6570,All Progressives Congress (APC),794,Bassa/Dekina,House of Representatives,Member,Federal Representative
823,Benjamin Ikani Okolo,1992-05-29,1998-05-29,1992,6570,All Progressives Congress (APC),794,Bassa/Dekina,House of Representatives,Member,Federal Representative
823,Benjamin Ikani Okolo,1998-05-29,1999-05-29,1998,6570,All Progressives Congress (APC),794,Bassa/Dekina,House of Representatives,Member,Federal Representative
823,Benjamin Ikani Okolo,1999-05-29,2003-05-29,1999,6570,All Progressives Congress (APC),794,Bassa/Dekina,House of Representatives,Member,Federal Representative
823,Benjamin Ikani Okolo,2003-05-29,2007-05-29,2003,6570,All Progressives Congress (APC),794,Bassa/Dekina,House of Representatives,Member,Federal Representative
823,Benjamin Ikani Okolo,2007-05-29,2011-05-29,2007,6570,All Progressives Congress (APC),794,Bassa/Dekina,House of Representatives,Member,Federal Representative
823,Benjamin Ikani Okolo,2011-05-29,2015-05-29,2011,6570,All Progressives Congress (APC),794,Bassa/Dekina,House of Representatives,Member,Federal Representative
186,GANNY OLUWADARE DAUDA,2011-05-29,2015-05-29,2011,2892,Labour Party,606,Akoko North East/Akoko North West,House of Representatives,Member,Federal Representative
186,GANNY OLUWADARE DAUDA,2011-05-29,2015-05-29,2011,4567,Labour Party,606,Akoko North East/Akoko North West,House of Representatives,National Vice Chairman (South - West),Federal Representative
438,USMAN ADAMU MOHAMMED,2003,2003-05-29,1999,2824,All Nigeria Peoples Party,,,House of Representatives,Member,Federal Representative
438,USMAN ADAMU MOHAMMED,2003-05-29,2007-05-29,2003,2824,All Nigeria Peoples Party,,,House of Representatives,Member,Federal Representative
438,USMAN ADAMU MOHAMMED,2011-05-29,2013-07-30,2011,2824,All Nigeria Peoples Party,804,Alabasu/Gaya/Ajingi,House of Representatives,Member,Federal Representative
438,USMAN ADAMU MOHAMMED,2013-07-31,2015-05-29,2011,5679,All Progressives Congress (APC),804,Alabasu/Gaya/Ajingi,House of Representatives,Member,Federal Representative
607,Bayero Nafada,2003,2003-05-29,1999,5990,All Progressives Congress (APC),800,Dukku/Nafada,House of Representatives,Member,Federal Representative
607,Bayero Nafada,2003-05-29,2007-05-29,2003,5990,All Progressives Congress (APC),800,Dukku/Nafada,House of Representatives,Member,Federal Representative
607,Bayero Nafada,2007-05-29,2011,2007,5990,All Progressives Congress (APC),800,Dukku/Nafada,House of Representatives,Member,Federal Representative
447,WADA GARKI USMAN,2011-05-29,2015-05-29,2011,3091,Peoples Democratic Party,809,Babura/Garki,House of Representatives,Member,Federal Representative
881,Mukaila Olayiwola Kazzim,1979-05-29,1983-05-29,1979,6727,All Progressives Congress (APC),738,Abeokuta North/ Obafemi- Owode/Odeda,House of Representatives,Member,Federal Representative
881,Mukaila Olayiwola Kazzim,1983-05-29,1992-05-29,1983,6727,All Progressives Congress (APC),738,Abeokuta North/ Obafemi- Owode/Odeda,House of Representatives,Member,Federal Representative
881,Mukaila Olayiwola Kazzim,1992-05-29,1998-05-29,1992,6727,All Progressives Congress (APC),738,Abeokuta North/ Obafemi- Owode/Odeda,House of Representatives,Member,Federal Representative
881,Mukaila Olayiwola Kazzim,1998-05-29,1999-05-29,1998,6727,All Progressives Congress (APC),738,Abeokuta North/ Obafemi- Owode/Odeda,House of Representatives,Member,Federal Representative
881,Mukaila Olayiwola Kazzim,1999-05-29,2003-05-29,1999,6727,All Progressives Congress (APC),738,Abeokuta North/ Obafemi- Owode/Odeda,House of Representatives,Member,Federal Representative
881,Mukaila Olayiwola Kazzim,2003-05-29,2007-05-29,2003,6727,All Progressives Congress (APC),738,Abeokuta North/ Obafemi- Owode/Odeda,House of Representatives,Member,Federal Representative
881,Mukaila Olayiwola Kazzim,2007-05-29,2011-05-29,2007,6727,All Progressives Congress (APC),738,Abeokuta North/ Obafemi- Owode/Odeda,House of Representatives,Member,Federal Representative
881,Mukaila Olayiwola Kazzim,2011-05-29,2015-05-29,2011,6727,All Progressives Congress (APC),738,Abeokuta North/ Obafemi- Owode/Odeda,House of Representatives,Member,Federal Representative
886,OLABODE O AYORINDE,1979-05-29,1983-05-29,1979,6741,All Progressives Congress (APC),741,Owo/Ose,House of Representatives,Member,Federal Representative
886,OLABODE O AYORINDE,1983-05-29,1992-05-29,1983,6741,All Progressives Congress (APC),741,Owo/Ose,House of Representatives,Member,Federal Representative
886,OLABODE O AYORINDE,1992-05-29,1998-05-29,1992,6741,All Progressives Congress (APC),741,Owo/Ose,House of Representatives,Member,Federal Representative
886,OLABODE O AYORINDE,1998-05-29,1999-05-29,1998,6741,All Progressives Congress (APC),741,Owo/Ose,House of Representatives,Member,Federal Representative
886,OLABODE O AYORINDE,1999-05-29,2003-05-29,1999,6741,All Progressives Congress (APC),741,Owo/Ose,House of Representatives,Member,Federal Representative
886,OLABODE O AYORINDE,2003-05-29,2007-05-29,2003,6741,All Progressives Congress (APC),741,Owo/Ose,House of Representatives,Member,Federal Representative
886,OLABODE O AYORINDE,2007-05-29,2011-05-29,2007,6741,All Progressives Congress (APC),741,Owo/Ose,House of Representatives,Member,Federal Representative
886,OLABODE O AYORINDE,2011-05-29,2015-05-29,2011,6741,All Progressives Congress (APC),741,Owo/Ose,House of Representatives,Member,Federal Representative
805,KABIR SHAAIBU,1979-05-29,1983-05-29,1979,6524,All Progressives Congress (APC),615,Batagarawa/Charanchi/Rimi,House of Representatives,Member,Federal Representative
805,KABIR SHAAIBU,1983-05-29,1992-05-29,1983,6524,All Progressives Congress (APC),615,Batagarawa/Charanchi/Rimi,House of Representatives,Member,Federal Representative
805,KABIR SHAAIBU,1992-05-29,1998-05-29,1992,6524,All Progressives Congress (APC),615,Batagarawa/Charanchi/Rimi,House of Representatives,Member,Federal Representative
805,KABIR SHAAIBU,1998-05-29,1999-05-29,1998,6524,All Progressives Congress (APC),615,Batagarawa/Charanchi/Rimi,House of Representatives,Member,Federal Representative
805,KABIR SHAAIBU,1999-05-29,2003-05-29,1999,6524,All Progressives Congress (APC),615,Batagarawa/Charanchi/Rimi,House of Representatives,Member,Federal Representative
805,KABIR SHAAIBU,2003-05-29,2007-05-29,2003,6524,All Progressives Congress (APC),615,Batagarawa/Charanchi/Rimi,House of Representatives,Member,Federal Representative
805,KABIR SHAAIBU,2007-05-29,2011-05-29,2007,6524,All Progressives Congress (APC),615,Batagarawa/Charanchi/Rimi,House of Representatives,Member,Federal Representative
805,KABIR SHAAIBU,2011-05-29,2015-05-29,2011,6524,All Progressives Congress (APC),615,Batagarawa/Charanchi/Rimi,House of Representatives,Member,Federal Representative
824,RAZAQ OLATUNDE ATUNWA,1979-05-29,1983-05-29,1979,6572,All Progressives Congress (APC),681,Ilorin West/Asa,House of Representatives,Member,Federal Representative
824,RAZAQ OLATUNDE ATUNWA,1983-05-29,1992-05-29,1983,6572,All Progressives Congress (APC),681,Ilorin West/Asa,House of Representatives,Member,Federal Representative
824,RAZAQ OLATUNDE ATUNWA,1992-05-29,1998-05-29,1992,6572,All Progressives Congress (APC),681,Ilorin West/Asa,House of Representatives,Member,Federal Representative
824,RAZAQ OLATUNDE ATUNWA,1998-05-29,1999-05-29,1998,6572,All Progressives Congress (APC),681,Ilorin West/Asa,House of Representatives,Member,Federal Representative
824,RAZAQ OLATUNDE ATUNWA,1999-05-29,2003-05-29,1999,6572,All Progressives Congress (APC),681,Ilorin West/Asa,House of Representatives,Member,Federal Representative
824,RAZAQ OLATUNDE ATUNWA,2003-05-29,2007-05-29,2003,6572,All Progressives Congress (APC),681,Ilorin West/Asa,House of Representatives,Member,Federal Representative
824,RAZAQ OLATUNDE ATUNWA,2007-05-29,2011-05-29,2007,6572,All Progressives Congress (APC),681,Ilorin West/Asa,House of Representatives,Member,Federal Representative
824,RAZAQ OLATUNDE ATUNWA,2011-05-29,2015-05-29,2011,6572,All Progressives Congress (APC),681,Ilorin West/Asa,House of Representatives,Member,Federal Representative
159,NDUME MOHAMMED ALI,2003,2003-05-29,1999,3125,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
159,NDUME MOHAMMED ALI,2003-05-29,2007-05-29,2003,3125,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
159,NDUME MOHAMMED ALI,2007-05-29,2011,2007,3125,Peoples Democratic Party,973,Abuja,House of Representatives,Member,Federal Representative
291,MALLE IBRAHIM AMINU,2011-05-29,2013-07-30,2011,2863,Congress for Progressive Change,679,Jalingo/Yorro/Zing,House of Representatives,Member,Federal Representative
291,MALLE IBRAHIM AMINU,2013-07-31,2015-05-29,2011,5710,All Progressives Congress (APC),679,Jalingo/Yorro/Zing,House of Representatives,Member,Federal Representative
379,RAPHAEL OLOYE NOMIYE,2011-05-29,2013-11,2011,2895,Labour Party,753,Eseodo/Ilaje,House of Representatives,Member,Federal Representative
929,ABDULLAHI BELLO,2011,2011-05-29,2007,6896,All Progressives Congress (APC),503,Okene/Ogori-Magogo,House of Representatives,Member,Federal Representative
929,ABDULLAHI BELLO,2011-05-29,2015-05-29,2011,6896,All Progressives Congress (APC),503,Okene/Ogori-Magogo,House of Representatives,Member,Federal Representative
721,MICHAEL OKON ENYONG,1979-05-29,1983-05-29,1979,6316,Peoples Democratic Party,586,Uyo/Uruan/Nsit Atai/Ibesikpo Asutan,House of Representatives,Member,Federal Representative
721,MICHAEL OKON ENYONG,1983-05-29,1992-05-29,1983,6316,Peoples Democratic Party,586,Uyo/Uruan/Nsit Atai/Ibesikpo Asutan,House of Representatives,Member,Federal Representative
721,MICHAEL OKON ENYONG,1992-05-29,1998-05-29,1992,6316,Peoples Democratic Party,586,Uyo/Uruan/Nsit Atai/Ibesikpo Asutan,House of Representatives,Member,Federal Representative
721,MICHAEL OKON ENYONG,1998-05-29,1999-05-29,1998,6316,Peoples Democratic Party,586,Uyo/Uruan/Nsit Atai/Ibesikpo Asutan,House of Representatives,Member,Federal Representative
721,MICHAEL OKON ENYONG,1999-05-29,2003-05-29,1999,6316,Peoples Democratic Party,586,Uyo/Uruan/Nsit Atai/Ibesikpo Asutan,House of Representatives,Member,Federal Representative
721,MICHAEL OKON ENYONG,2003-05-29,2007-05-29,2003,6316,Peoples Democratic Party,586,Uyo/Uruan/Nsit Atai/Ibesikpo Asutan,House of Representatives,Member,Federal Representative
721,MICHAEL OKON ENYONG,2007-05-29,2011-05-29,2007,6316,Peoples Democratic Party,586,Uyo/Uruan/Nsit Atai/Ibesikpo Asutan,House of Representatives,Member,Federal Representative
721,MICHAEL OKON ENYONG,2011-05-29,2015-05-29,2011,6316,Peoples Democratic Party,586,Uyo/Uruan/Nsit Atai/Ibesikpo Asutan,House of Representatives,Member,Federal Representative
911,UCHE NNAM OBI,1979-05-29,1983-05-29,1979,6799,Peoples Democratic Party,531,Ahoada West/Ogba Egbema Ndoni,House of Representatives,Member,Federal Representative
911,UCHE NNAM OBI,1983-05-29,1992-05-29,1983,6799,Peoples Democratic Party,531,Ahoada West/Ogba Egbema Ndoni,House of Representatives,Member,Federal Representative
911,UCHE NNAM OBI,1992-05-29,1998-05-29,1992,6799,Peoples Democratic Party,531,Ahoada West/Ogba Egbema Ndoni,House of Representatives,Member,Federal Representative
911,UCHE NNAM OBI,1998-05-29,1999-05-29,1998,6799,Peoples Democratic Party,531,Ahoada West/Ogba Egbema Ndoni,House of Representatives,Member,Federal Representative
911,UCHE NNAM OBI,1999-05-29,2003-05-29,1999,6799,Peoples Democratic Party,531,Ahoada West/Ogba Egbema Ndoni,House of Representatives,Member,Federal Representative
911,UCHE NNAM OBI,2003-05-29,2007-05-29,2003,6799,Peoples Democratic Party,531,Ahoada West/Ogba Egbema Ndoni,House of Representatives,Member,Federal Representative
911,UCHE NNAM OBI,2007-05-29,2011-05-29,2007,6799,Peoples Democratic Party,531,Ahoada West/Ogba Egbema Ndoni,House of Representatives,Member,Federal Representative
911,UCHE NNAM OBI,2011-05-29,2015-05-29,2011,6799,Peoples Democratic Party,531,Ahoada West/Ogba Egbema Ndoni,House of Representatives,Member,Federal Representative
724,AHWINAHWI SOLOMON,1979-05-29,1983-05-29,1979,6322,Peoples Democratic Party,728,Ughelli North/Ughelli South/Udu,House of Representatives,Member,Federal Representative
724,AHWINAHWI SOLOMON,1983-05-29,1992-05-29,1983,6322,Peoples Democratic Party,728,Ughelli North/Ughelli South/Udu,House of Representatives,Member,Federal Representative
724,AHWINAHWI SOLOMON,1992-05-29,1998-05-29,1992,6322,Peoples Democratic Party,728,Ughelli North/Ughelli South/Udu,House of Representatives,Member,Federal Representative
724,AHWINAHWI SOLOMON,1998-05-29,1999-05-29,1998,6322,Peoples Democratic Party,728,Ughelli North/Ughelli South/Udu,House of Representatives,Member,Federal Representative
724,AHWINAHWI SOLOMON,1999-05-29,2003-05-29,1999,6322,Peoples Democratic Party,728,Ughelli North/Ughelli South/Udu,House of Representatives,Member,Federal Representative
724,AHWINAHWI SOLOMON,2003-05-29,2007-05-29,2003,6322,Peoples Democratic Party,728,Ughelli North/Ughelli South/Udu,House of Representatives,Member,Federal Representative
724,AHWINAHWI SOLOMON,2007-05-29,2011-05-29,2007,6322,Peoples Democratic Party,728,Ughelli North/Ughelli South/Udu,House of Representatives,Member,Federal Representative
724,AHWINAHWI SOLOMON,2011-05-29,2015-05-29,2011,6322,Peoples Democratic Party,728,Ughelli North/Ughelli South/Udu,House of Representatives,Member,Federal Representative
879,SHEHU SALEH,1979-05-29,1983-05-29,1979,6723,All Progressives Congress (APC),532,Magama/Rijau,House of Representatives,Member,Federal Representative
879,SHEHU SALEH,1983-05-29,1992-05-29,1983,6723,All Progressives Congress (APC),532,Magama/Rijau,House of Representatives,Member,Federal Representative
879,SHEHU SALEH,1992-05-29,1998-05-29,1992,6723,All Progressives Congress (APC),532,Magama/Rijau,House of Representatives,Member,Federal Representative
879,SHEHU SALEH,1998-05-29,1999-05-29,1998,6723,All Progressives Congress (APC),532,Magama/Rijau,House of Representatives,Member,Federal Representative
879,SHEHU SALEH,1999-05-29,2003-05-29,1999,6723,All Progressives Congress (APC),532,Magama/Rijau,House of Representatives,Member,Federal Representative
879,SHEHU SALEH,2003-05-29,2007-05-29,2003,6723,All Progressives Congress (APC),532,Magama/Rijau,House of Representatives,Member,Federal Representative
879,SHEHU SALEH,2007-05-29,2011-05-29,2007,6723,All Progressives Congress (APC),532,Magama/Rijau,House of Representatives,Member,Federal Representative
879,SHEHU SALEH,2011-05-29,2015-05-29,2011,6723,All Progressives Congress (APC),532,Magama/Rijau,House of Representatives,Member,Federal Representative
807,SANI DANLAMI,1979-05-29,1983-05-29,1979,6529,All Progressives Congress (APC),775,Katsina,House of Representatives,Member,Federal Representative
807,SANI DANLAMI,1983-05-29,1992-05-29,1983,6529,All Progressives Congress (APC),775,Katsina,House of Representatives,Member,Federal Representative
807,SANI DANLAMI,1992-05-29,1998-05-29,1992,6529,All Progressives Congress (APC),775,Katsina,House of Representatives,Member,Federal Representative
807,SANI DANLAMI,1998-05-29,1999-05-29,1998,6529,All Progressives Congress (APC),775,Katsina,House of Representatives,Member,Federal Representative
807,SANI DANLAMI,1999-05-29,2003-05-29,1999,6529,All Progressives Congress (APC),775,Katsina,House of Representatives,Member,Federal Representative
807,SANI DANLAMI,2003-05-29,2007-05-29,2003,6529,All Progressives Congress (APC),775,Katsina,House of Representatives,Member,Federal Representative
807,SANI DANLAMI,2007-05-29,2011-05-29,2007,6529,All Progressives Congress (APC),775,Katsina,House of Representatives,Member,Federal Representative
807,SANI DANLAMI,2011-05-29,2015-05-29,2011,6529,All Progressives Congress (APC),775,Katsina,House of Representatives,Member,Federal Representative
774,BARAMBU UMARU KAWAWA,1979-05-29,1983-05-29,1979,6446,All Progressives Congress (APC),805,Akko,House of Representatives,Member,Federal Representative
774,BARAMBU UMARU KAWAWA,1983-05-29,1992-05-29,1983,6446,All Progressives Congress (APC),805,Akko,House of Representatives,Member,Federal Representative
774,BARAMBU UMARU KAWAWA,1992-05-29,1998-05-29,1992,6446,All Progressives Congress (APC),805,Akko,House of Representatives,Member,Federal Representative
774,BARAMBU UMARU KAWAWA,1998-05-29,1999-05-29,1998,6446,All Progressives Congress (APC),805,Akko,House of Representatives,Member,Federal Representative
774,BARAMBU UMARU KAWAWA,1999-05-29,2003-05-29,1999,6446,All Progressives Congress (APC),805,Akko,House of Representatives,Member,Federal Representative
