id,name,constituency,state,chamber,party,party_id,image,term,source,area
764,SANI SAIDU,Daura/Sandamu/MaiAdua,Katsina State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/764.jpg,2015,http://www.nass.gov.ng/mp/profile/764,"Daura/Sandamu/MaiAdua, Katsina State"
614,SANI UMAR,Tsanyawa/Kunchi,Kano State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/614.jpg,2015,http://www.nass.gov.ng/mp/profile/614,"Tsanyawa/Kunchi, Kano State"
557,SEGUN ADEKOLA,Ekiti South West/Ikere/Ise/Orun,Ekiti State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/557.jpg,2015,http://www.nass.gov.ng/mp/profile/557,"Ekiti South West/Ikere/Ise/Orun, Ekiti State"
661,SERGIUS OGUN,Esan North-East/Esan South- East,Edo State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/661.jpg,2015,http://www.nass.gov.ng/mp/profile/661,"Esan North-East/Esan South- East, Edo State"
578,SHEHU ALIYU,Bodinga/Dange-Shuni/Tureta,Sokoto State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/578.jpg,2015,http://www.nass.gov.ng/mp/profile/578,"Bodinga/Dange-Shuni/Tureta, Sokoto State"
634,Shehu Musa,Bauchi,Bauchi State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/634.jpg,2015,http://www.nass.gov.ng/mp/profile/634,"Bauchi, Bauchi State"
654,SHEHU SALEH,Magama/Rijau,Niger State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/654.jpg,2015,http://www.nass.gov.ng/mp/profile/654,"Magama/Rijau, Niger State"
633,SHOYINKA OLATUNJI,Surulere II,Lagos State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/633.jpg,2015,http://www.nass.gov.ng/mp/profile/633,"Surulere II, Lagos State"
910,shriff mohammed,Bama/Ngala/Kalabalge,Borno State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/910.jpg,2015,http://www.nass.gov.ng/mp/profile/910,"Bama/Ngala/Kalabalge, Borno State"
503,Shuaibu Abdulraman,Mubi N/Mu S/Maiha,Adamawa State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/503.jpg,2015,http://www.nass.gov.ng/mp/profile/503,"Mubi N/Mu S/Maiha, Adamawa State"
922,Sidi Yakubu,Machina/Nguru/Karasuwa/Yusufari,Yobe State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/922.jpg,2015,http://www.nass.gov.ng/mp/profile/922,"Machina/Nguru/Karasuwa/Yusufari, Yobe State"
640,SIMON ARABO,Kauru,Kaduna State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/640.jpg,2015,http://www.nass.gov.ng/mp/profile/640,"Kauru, Kaduna State"
846,SODAGUNO FESTUS-OMONI,Ogbia,Bayelsa State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/846.jpg,2015,http://www.nass.gov.ng/mp/profile/846,"Ogbia, Bayelsa State"
886,Solomon Adaelu,Obingwa/Osisioma/Ugbunagbo,Abia State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/886.jpg,2015,http://www.nass.gov.ng/mp/profile/886,"Obingwa/Osisioma/Ugbunagbo, Abia State"
559,Solomon Ahwinahwi,Ughelli North/South/Udu,Delta State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/559.jpg,2015,http://www.nass.gov.ng/mp/profile/559,"Ughelli North/South/Udu, Delta State"
679,SOPULUCHUKWU EZEONWUKA,Orumba North/South,Anambra State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/679.jpg,2015,http://www.nass.gov.ng/mp/profile/679,"Orumba North/South, Anambra State"
867,STELLA NGWU,Igbo-Etiti/Uzo-Uwani,Enugu State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/867.jpg,2015,http://www.nass.gov.ng/mp/profile/867,"Igbo-Etiti/Uzo-Uwani, Enugu State"
606,SULAIMAN ROMO,Bagwai/Shanono,Kano State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/606.jpg,2015,http://www.nass.gov.ng/mp/profile/606,"Bagwai/Shanono, Kano State"
650,SULEIMAN AMINU,Fagge,Kano State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/650.jpg,2015,http://www.nass.gov.ng/mp/profile/650,"Fagge, Kano State"
914,suleiman salisu,Kaita/Jibia,Katsina State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/914.jpg,2015,http://www.nass.gov.ng/mp/profile/914,"Kaita/Jibia, Katsina State"
857,SUNDAY KARIMI,Yagba East/Yagba West/Mopa-muro,Kogi State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/857.jpg,2015,http://www.nass.gov.ng/mp/profile/857,"Yagba East/Yagba West/Mopa-muro, Kogi State"
658,SUNDAY OLADIMEJI,Ado Ekiti/Irepodun-Ifelodun,Ekiti State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/658.jpg,2015,http://www.nass.gov.ng/mp/profile/658,"Ado Ekiti/Irepodun-Ifelodun, Ekiti State"
763,SYLVESTER OGBAGA,Abakaliki/Izzi,Ebonyi State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/763.jpg,2015,http://www.nass.gov.ng/mp/profile/763,"Abakaliki/Izzi, Ebonyi State"
645,TAJUDEEN ABBAS,Zaria Federal,Kaduna State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/645.jpg,2015,http://www.nass.gov.ng/mp/profile/645,"Zaria Federal, Kaduna State"
619,TAJUDEEN OBASA,Ojo,Lagos State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/619.jpg,2015,http://www.nass.gov.ng/mp/profile/619,"Ojo, Lagos State"
963,Talatu Yohanna,Demsa/Numan/Lamurde,Adamawa State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/963,"Demsa/Numan/Lamurde, Adamawa State"
964,Talatu Yohanna,"",State,NASS,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/964,", State"
708,TAOFEEK ADARANIJO,Agege,Lagos State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/708.jpg,2015,http://www.nass.gov.ng/mp/profile/708,"Agege, Lagos State"
669,TARKIGHIN DICKSON,Makurdi/Guma,Benue State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/669.jpg,2015,http://www.nass.gov.ng/mp/profile/669,"Makurdi/Guma, Benue State"
548,Tasir Raji,Epe,Lagos State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/548.jpg,2015,http://www.nass.gov.ng/mp/profile/548,"Epe, Lagos State"
928,TEMITOPE OLATOYE,Lagelu/Akinyele,Oyo State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/928,"Lagelu/Akinyele, Oyo State"
696,THADDEUS AINA,"Ido/Osi, Moba/Ilejeme",Ekiti State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/696.jpg,2015,http://www.nass.gov.ng/mp/profile/696,"Ido/Osi, Moba/Ilejeme, Ekiti State"
684,TIJJANI ABDUL KADIR,Dawakin-Tofa/Tofa/Rimin Gado,Kano State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/684.jpg,2015,http://www.nass.gov.ng/mp/profile/684,"Dawakin-Tofa/Tofa/Rimin Gado, Kano State"
833,UCHECHIRUN NNAM-OBI,Ahoada West/Ogba Egbema,Rivers State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/833.jpg,2015,http://www.nass.gov.ng/mp/profile/833,"Ahoada West/Ogba Egbema, Rivers State"
671,UJAM CHUKWUEMEKA,Nkanu East/Nkanu West,Enugu State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/671.jpg,2015,http://www.nass.gov.ng/mp/profile/671,"Nkanu East/Nkanu West, Enugu State"
874,UMAR JIBRIL,Lokoja/Kogi/KK,Kogi State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/874.jpg,2015,http://www.nass.gov.ng/mp/profile/874,"Lokoja/Kogi/KK, Kogi State"
667,UMAR MUHAMMED,Agwara/Borgu,Niger State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/667.jpg,2015,http://www.nass.gov.ng/mp/profile/667,"Agwara/Borgu, Niger State"
851,UMAR YAKUBU,Chikum/Kajuru,Kaduna State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/851.jpg,2015,http://www.nass.gov.ng/mp/profile/851,"Chikum/Kajuru, Kaduna State"
856,UMARU MOHAMMED,Chanchaga,Niger State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/856.jpg,2015,http://www.nass.gov.ng/mp/profile/856,"Chanchaga, Niger State"
561,USMAN IBRAHIM,Hadejia/Kafin Hausa/Auyo,Jigawa State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/561.jpg,2015,http://www.nass.gov.ng/mp/profile/561,"Hadejia/Kafin Hausa/Auyo, Jigawa State"
683,USMAN SHEHU,Karaye/Rogo,Kano State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/683.jpg,2015,http://www.nass.gov.ng/mp/profile/683,"Karaye/Rogo, Kano State"
591,USMAN SHIDDI,Ibi/Wukari,Taraba State,House of Representatives,All Progressives Grand Alliance,APGA,http://www.nass.gov.ng/images/mps/591.jpg,2015,http://www.nass.gov.ng/mp/profile/591,"Ibi/Wukari, Taraba State"
954,Uthman Munir,Argungu/Augie,Kebbi State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/954,"Argungu/Augie, Kebbi State"
735,YAHAYA CHADO,Bakura/Maradun,Zamfara State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/735.jpg,2015,http://www.nass.gov.ng/mp/profile/735,"Bakura/Maradun, Zamfara State"
582,YAKUB BALOGUN,Lagos Island II,Lagos State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/582.jpg,2015,http://www.nass.gov.ng/mp/profile/582,"Lagos Island II, Lagos State"
854,YAYAHA SULEIMAN,Bassa/Jos North,Plateau State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/854.jpg,2015,http://www.nass.gov.ng/mp/profile/854,"Bassa/Jos North, Plateau State"
542,YUNUSA ABUBAKAR,Yamaltu-Deba,Gombe State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/542.jpg,2015,http://www.nass.gov.ng/mp/profile/542,"Yamaltu-Deba, Gombe State"
668,YUSUF BUBA,Hong/Gombi,Adamawa State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/668.jpg,2015,http://www.nass.gov.ng/mp/profile/668,"Hong/Gombi, Adamawa State"
367,YUSUF LASUN,Irepodun/Olurunda/Osogbo/Orolu,Osun State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/367.jpg,2015,http://www.nass.gov.ng/mp/profile/367,"Irepodun/Olurunda/Osogbo/Orolu, Osun State"
602,YUSUF SAIDU,Jahun/Miga,Jigawa State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/602.jpg,2015,http://www.nass.gov.ng/mp/profile/602,"Jahun/Miga, Jigawa State"
617,YUSUF TAJUDEEN,Kabba/Bunu/Ijumu,Kogi State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/617.jpg,2015,http://www.nass.gov.ng/mp/profile/617,"Kabba/Bunu/Ijumu, Kogi State"
540,ZAKARI SALISU,Ningi/Warji,Bauchi State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/540.jpg,2015,http://www.nass.gov.ng/mp/profile/540,"Ningi/Warji, Bauchi State"
860,Zaphaniah Jisalo,AMAC/Bwari,Federal Capital Territory State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/860.jpg,2015,http://www.nass.gov.ng/mp/profile/860,"AMAC/Bwari, Federal Capital Territory State"
719,DOUYE DIRI,Yenagoa/Kolokuna/Opokuma,Bayelsa State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/719.jpg,2015,http://www.nass.gov.ng/mp/profile/719,"Yenagoa/Kolokuna/Opokuma, Bayelsa State"
755,EDERIN IDISI,Ethiope,Delta State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/755.jpg,2015,http://www.nass.gov.ng/mp/profile/755,"Ethiope, Delta State"
541,JOHN DYEGH,Gboko/Tarka,Benue State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/541.jpg,2015,http://www.nass.gov.ng/mp/profile/541,"Gboko/Tarka, Benue State"
611,JONES ONYERERI,Isu/Njaba/Nkwerre/Nwangele,Imo State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/611.jpg,2015,http://www.nass.gov.ng/mp/profile/611,"Isu/Njaba/Nkwerre/Nwangele, Imo State"
927,JOSEPH EDIONWELE,Esan Central/West/Igueben,Edo State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/927.jpg,2015,http://www.nass.gov.ng/mp/profile/927,"Esan Central/West/Igueben, Edo State"
911,ODENEYE OLUSEGUN,Ijebu Ode/Odogbolu/Ijebu North East,Ogun State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/911.jpg,2015,http://www.nass.gov.ng/mp/profile/911,"Ijebu Ode/Odogbolu/Ijebu North East, Ogun State"
792,OGUNWUYI SEGUN,Ogbomosho/North/South/Orire,Oyo State,House of Representatives,Labour Party,LP,http://www.nass.gov.ng/images/mps/792.jpg,2015,http://www.nass.gov.ng/mp/profile/792,"Ogbomosho/North/South/Orire, Oyo State"
752,OLUSEGUN ODEBUNMI,Ogo-oluwa,Oyo State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/752.jpg,2015,http://www.nass.gov.ng/mp/profile/752,"Ogo-oluwa, Oyo State"
824,PRESTIGE OSSY,Aba North/South,Abia State,House of Representatives,All Progressives Grand Alliance,APGA,http://www.nass.gov.ng/images/mps/824.jpg,2015,http://www.nass.gov.ng/mp/profile/824,"Aba North/South, Abia State"
660,TOBY OKECHUKWU,Aninri/Agwu/Oji-uzo,Enugu State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/660.jpg,2015,http://www.nass.gov.ng/mp/profile/660,"Aninri/Agwu/Oji-uzo, Enugu State"
955,Tony Nwulu,Oshodi-Isolo II,Lagos State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/955.jpg,2015,http://www.nass.gov.ng/mp/profile/955,"Oshodi-Isolo II, Lagos State"
547,Uko Nkole,Arochukwu/Ohafia,Abia State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/547.jpg,2015,http://www.nass.gov.ng/mp/profile/547,"Arochukwu/Ohafia, Abia State"
798,NWOKOLO VICTOR,Ika,Delta State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/798.jpg,2015,http://www.nass.gov.ng/mp/profile/798,"Ika, Delta State"
726,TIMOTHY GOLU,Pankshin/Kanke/Kanam,Plateau State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/726.jpg,2015,http://www.nass.gov.ng/mp/profile/726,"Pankshin/Kanke/Kanam, Plateau State"
