id,photo,name,party,term,source
1053,http://www.parliament.go.tz/polis/images/Pictures/oll/1053.jpg,Abeid Ali Bahati,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3
1487,http://www.parliament.go.tz/polis/images/Pictures/oll/1487.jpg,Al-Qassmy Salum Ally Khadija,Civil United Front,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3
1342,http://www.parliament.go.tz/polis/images/Pictures/oll/1342.jpg,Ali Othman Fatma,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3
1472,http://www.parliament.go.tz/polis/images/Pictures/oll/1472.jpg,Ali Haji Ali,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3
1359,http://www.parliament.go.tz/polis/images/Pictures/oll/1359.jpg,Ali Tarab Dr. Ali,Civil United Front,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3
1059,http://www.parliament.go.tz/polis/images/Pictures/oll/1059.jpg,Ally Sleyum Aziza,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3
1365,http://www.parliament.go.tz/polis/images/Pictures/oll/1365.jpg,Ame Pandu Ame,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/10
1062,http://www.parliament.go.tz/polis/images/Pictures/oll/1062.jpg,Ameir Khatib Kheri,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/10
1400,http://www.parliament.go.tz/polis/images/Pictures/oll/1400.jpg,Ameir Ali Ameir,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/10
1429,http://www.parliament.go.tz/polis/images/Pictures/oll/1429.jpg,Arfi Amour Said,Chama cha Demokrasia na Maendeleo,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/10
1346,http://www.parliament.go.tz/polis/images/Pictures/oll/1346.jpg,Azzan Mohamed Idd,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/10
1478,http://www.parliament.go.tz/polis/images/Pictures/oll/1478.jpg,Bafadhili Awadhi Nuru,Civil United Front,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/10
1064,http://www.parliament.go.tz/polis/images/Pictures/oll/1064.jpg,Bakar Mohamed Faida,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/10
1479,http://www.parliament.go.tz/polis/images/Pictures/oll/1479.jpg,Bakary Khamis Abubakar,Civil United Front,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/10
1358,http://www.parliament.go.tz/polis/images/Pictures/oll/1358.jpg,Banyikwa Filipo Prof. Feethan,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/10
1065,http://www.parliament.go.tz/polis/images/Pictures/oll/1065.jpg,Batenga Nkunda Elizabeth,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/10
1066,http://www.parliament.go.tz/polis/images/Pictures/oll/1066.jpg,Bendera Nkaya Joel,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/20
1457,http://www.parliament.go.tz/polis/images/Pictures/oll/1457.jpg,Blandes Begumisa Gosbert,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/20
1505,http://www.parliament.go.tz/polis/images/Pictures/oll/1505.jpg,Bukwimba Jeremiah Maselle Lolesia,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/20
1556,http://www.parliament.go.tz/polis/images/Pictures/oll/1556.jpg,Bukwimba Jeremiah Maselle Lolesia,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/20
1315,http://www.parliament.go.tz/polis/images/Pictures/oll/1315.jpg,Bura Aloyce Felister,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/20
1068,http://www.parliament.go.tz/polis/images/Pictures/oll/1068.jpg,Burian Salha Dr. Batilda,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/20
1373,http://www.parliament.go.tz/polis/images/Pictures/oll/1373.jpg,Chami August Dr. Cyril,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/20
1480,http://www.parliament.go.tz/polis/images/Pictures/oll/1480.jpg,Chana Hazara Pindi,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/20
1473,http://www.parliament.go.tz/polis/images/Pictures/oll/1473.jpg,Chaurembo Said Ania,Civil United Front,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/20
1142,http://www.parliament.go.tz/polis/images/Pictures/oll/1142.jpg,Chegeni Masunga Dr. Raphael,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/20
1029,http://www.parliament.go.tz/polis/images/Pictures/oll/1029.jpg,Chenge John Andrew,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/30
1018,http://www.parliament.go.tz/polis/images/Pictures/oll/1018.jpg,Cheyo Asimulike Gideon,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/30
1436,http://www.parliament.go.tz/polis/images/Pictures/oll/1436.jpg,Cheyo Momose John,United Democratic Party,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/30
1043,http://www.parliament.go.tz/polis/images/Pictures/oll/1043.jpg,Chibulunje Ndahani Hezekiah,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/30
1385,http://www.parliament.go.tz/polis/images/Pictures/oll/1385.jpg,Chikawe Meinrad Mathias,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/30
1040,http://www.parliament.go.tz/polis/images/Pictures/oll/1040.jpg,Chiligati Zefania Capt. John,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/30
1073,http://www.parliament.go.tz/polis/images/Pictures/oll/1073.jpg,Chilolo Mkumbo Diana,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/30
1074,http://www.parliament.go.tz/polis/images/Pictures/oll/1074.jpg,Chitalilo Mchele Samuel,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/30
1370,http://www.parliament.go.tz/polis/images/Pictures/oll/1370.jpg,Chiza Kajoro Eng. Christopher,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/30
1405,http://www.parliament.go.tz/polis/images/Pictures/oll/1405.jpg,Chomboh Amour Muhammad,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/30
1032,http://www.parliament.go.tz/polis/images/Pictures/oll/1032.jpg,Daftari Abeid Dr. Maua,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/40
1375,http://www.parliament.go.tz/polis/images/Pictures/oll/1375.jpg,David Mathayo Dr. David,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/40
1077,http://www.parliament.go.tz/polis/images/Pictures/oll/1077.jpg,Degera Constantine Paschal,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/40
1445,http://www.parliament.go.tz/polis/images/Pictures/oll/1445.jpg,Dewji Gulam Mohammed,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/40
1464,http://www.parliament.go.tz/polis/images/Pictures/oll/1464.jpg,Dewji Gulamabbas Hasnain,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/40
1046,http://www.parliament.go.tz/polis/images/Pictures/oll/1046.jpg,Diallo Mwandu Dr. Anthony,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/40
1488,http://www.parliament.go.tz/polis/images/Pictures/oll/1488.jpg,Emmanuel Mussa Meryce,Civil United Front,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/40
1289,http://www.parliament.go.tz/polis/images/Pictures/oll/1289.jpg,Faki Shamis Bakari,Civil United Front,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/40
1408,http://www.parliament.go.tz/polis/images/Pictures/oll/1408.jpg,Farrah Ali Col. Saleh,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/40
1469,http://www.parliament.go.tz/polis/images/Pictures/oll/1469.jpg,Fereji Abdulhabib Fatma,Civil United Front,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/40
1351,http://www.parliament.go.tz/polis/images/Pictures/oll/1351.jpg,Galinoma Jones Stephen,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/50
1083,http://www.parliament.go.tz/polis/images/Pictures/oll/1083.jpg,Gama Amir Dr. Zainab,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/50
1329,http://www.parliament.go.tz/polis/images/Pictures/oll/1329.jpg,Genzabuke Johnson Josephine,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/50
1419,http://www.parliament.go.tz/polis/images/Pictures/oll/1419.jpg,Ghasia Abdulrahman Hawa,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/50
1087,http://www.parliament.go.tz/polis/images/Pictures/oll/1087.jpg,Haji Mwita Dr. Haji,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/50
1340,http://www.parliament.go.tz/polis/images/Pictures/oll/1340.jpg,Haji Yunus Zuleikha,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/50
1459,http://www.parliament.go.tz/polis/images/Pictures/oll/1459.jpg,Haji Juma Ali,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/50
1229,http://www.parliament.go.tz/polis/images/Pictures/oll/1229.jpg,Hassan Shah Esmail Abdulkarim,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/50
1377,http://www.parliament.go.tz/polis/images/Pictures/oll/1377.jpg,Hemed Mohammed Hemed,Civil United Front,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/50
1332,http://www.parliament.go.tz/polis/images/Pictures/oll/1332.jpg,Hewa Ibeshi Nkamba Maria,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/50
1090,http://www.parliament.go.tz/polis/images/Pictures/oll/1090.jpg,Hoogan Singh Parmukh,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/60
1367,http://www.parliament.go.tz/polis/images/Pictures/oll/1367.jpg,Iddi Ali Ambassador Seif,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/60
1555,http://www.parliament.go.tz/polis/images/Pictures/oll/1555.jpg,Ishengoma Gabriel Dr. Christine,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/60
1092,http://www.parliament.go.tz/polis/images/Pictures/oll/1092.jpg,Issa Kassim Yahya,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/60
1407,http://www.parliament.go.tz/polis/images/Pictures/oll/1407.jpg,Issa Kassim Issa,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/60
1265,http://www.parliament.go.tz/polis/images/Pictures/oll/1265.jpg,Janguo Saidi Athumani,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/60
1341,http://www.parliament.go.tz/polis/images/Pictures/oll/1341.jpg,Jecha Mshimba Asha,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/60
1363,http://www.parliament.go.tz/polis/images/Pictures/oll/1363.jpg,Jecha Abbas Mwadini,Civil United Front,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/60
1366,http://www.parliament.go.tz/polis/images/Pictures/oll/1366.jpg,Juma Ahmad Rajab,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/60
1282,http://www.parliament.go.tz/polis/images/Pictures/oll/1282.jpg,Juma Khamis Shoka,Civil United Front,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/60
1481,http://www.parliament.go.tz/polis/images/Pictures/oll/1481.jpg,Juma Omar Riziki,Civil United Front,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/70
1305,http://www.parliament.go.tz/polis/images/Pictures/oll/1305.jpg,Kabaka Mugosi Gaudentia,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/70
1448,http://www.parliament.go.tz/polis/images/Pictures/oll/1448.jpg,Kaboyonga Juma Siraju,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/70
1476,http://www.parliament.go.tz/polis/images/Pictures/oll/1476.jpg,Kadika Jadi Mgeni,Civil United Front,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/70
1356,http://www.parliament.go.tz/polis/images/Pictures/oll/1356.jpg,Kagasheki Juma Suedi Ambassador Khamis,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/70
1097,http://www.parliament.go.tz/polis/images/Pictures/oll/1097.jpg,Kahama Bina Janet,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/70
1390,http://www.parliament.go.tz/polis/images/Pictures/oll/1390.jpg,Kajege Muguta Charles,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/70
1100,http://www.parliament.go.tz/polis/images/Pictures/oll/1100.jpg,Kamala Buberwa Dr. Diodorus,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/70
1011,http://www.parliament.go.tz/polis/images/Pictures/oll/1011.jpg,Kapuya Athumani Prof. Juma,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/70
1294,http://www.parliament.go.tz/polis/images/Pictures/oll/1294.jpg,Karamagi Mustafa Nazir,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/70
1254,http://www.parliament.go.tz/polis/images/Pictures/oll/1254.jpg,Kasella-Bantu Louise Teddy,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/80
1322,http://www.parliament.go.tz/polis/images/Pictures/oll/1322.jpg,Kasembe Reuben Mariam,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/80
1357,http://www.parliament.go.tz/polis/images/Pictures/oll/1357.jpg,Katagira Osler Eustace,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/80
1424,http://www.parliament.go.tz/polis/images/Pictures/oll/1424.jpg,Kawambwa Jumanne Dr. Shukuru,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/80
1434,http://www.parliament.go.tz/polis/images/Pictures/oll/1434.jpg,Kawawa Rashid Mfaume Vita,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/80
1433,http://www.parliament.go.tz/polis/images/Pictures/oll/1433.jpg,Kayombo Cassian Gaudence,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/80
1024,http://www.parliament.go.tz/polis/images/Pictures/oll/1024.jpg,Keenja N. Charles,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/80
1355,http://www.parliament.go.tz/polis/images/Pictures/oll/1355.jpg,Kevela Jilaoneka Yono Stanley,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/80
1361,http://www.parliament.go.tz/polis/images/Pictures/oll/1361.jpg,Khalfan Abdallah Salim,Civil United Front,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/80
1287,http://www.parliament.go.tz/polis/images/Pictures/oll/1287.jpg,Khalifa Suleiman Khalifa,Civil United Front,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/80
1401,http://www.parliament.go.tz/polis/images/Pictures/oll/1401.jpg,Khamis Abdallah Vuai,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/90
1379,http://www.parliament.go.tz/polis/images/Pictures/oll/1379.jpg,Khamis Hemed Salim,Civil United Front,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/90
1482,http://www.parliament.go.tz/polis/images/Pictures/oll/1482.jpg,Khamis Hassan Mwajuma,Civil United Front,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/90
1107,http://www.parliament.go.tz/polis/images/Pictures/oll/1107.jpg,Khatib Rajab Hassan,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/90
1008,http://www.parliament.go.tz/polis/images/Pictures/oll/1008.jpg,Khatib Seif Dr. Muhammed,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/90
1033,http://www.parliament.go.tz/polis/images/Pictures/oll/1033.jpg,Khatib Issa Abdisalaam,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/90
1109,http://www.parliament.go.tz/polis/images/Pictures/oll/1109.jpg,Kigoda Omar Dr. Aisha,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/90
1030,http://www.parliament.go.tz/polis/images/Pictures/oll/1030.jpg,Kigoda Omar Dr. Abdallah,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/90
1110,http://www.parliament.go.tz/polis/images/Pictures/oll/1110.jpg,Kigwalilo Chande Hassan,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/90
1371,http://www.parliament.go.tz/polis/images/Pictures/oll/1371.jpg,Kijiko Ntibenda Felix,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/90
1112,http://www.parliament.go.tz/polis/images/Pictures/oll/1112.jpg,Kilasi Julio Estherina,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/100
1446,http://www.parliament.go.tz/polis/images/Pictures/oll/1446.jpg,Killimbah Hassan Juma,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/100
1374,http://www.parliament.go.tz/polis/images/Pictures/oll/1374.jpg,Kimaro Bent Aloyce,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/100
1273,http://www.parliament.go.tz/polis/images/Pictures/oll/1273.jpg,Kimbau Omar Halima,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/100
1460,http://www.parliament.go.tz/polis/images/Pictures/oll/1460.jpg,Kimbita Godwin Fuya,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/100
1113,http://www.parliament.go.tz/polis/images/Pictures/oll/1113.jpg,Kimiti Peter Paul,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/100
1484,http://www.parliament.go.tz/polis/images/Pictures/oll/1484.jpg,Kimwanga Adam Mkiwa,Civil United Front,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/100
1317,http://www.parliament.go.tz/polis/images/Pictures/oll/1317.jpg,Kirigini Kasimbi Rosemary,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/100
1250,http://www.parliament.go.tz/polis/images/Pictures/oll/1250.jpg,Kiwelu Sindato Grace,Chama cha Demokrasia na Maendeleo,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/100
1432,http://www.parliament.go.tz/polis/images/Pictures/oll/1432.jpg,Komba Damiano Capt. John,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/100
1416,http://www.parliament.go.tz/polis/images/Pictures/oll/1416.jpg,Kombani Ompeshi Celina,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/110
1335,http://www.parliament.go.tz/polis/images/Pictures/oll/1335.jpg,Komu Valerian Maulidah Anna,Chama cha Demokrasia na Maendeleo,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/110
1465,http://www.parliament.go.tz/polis/images/Pictures/oll/1465.jpg,Kumchaya Omar Suleiman,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/110
1121,http://www.parliament.go.tz/polis/images/Pictures/oll/1121.jpg,Kusila Jonathan William,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/110
1272,http://www.parliament.go.tz/polis/images/Pictures/oll/1272.jpg,Kwaangw' Shabani Omar,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/110
1493,http://www.parliament.go.tz/polis/images/Pictures/oll/1493.jpg,Kwegyir John Al-Shaymaa,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/110
1499,http://www.parliament.go.tz/polis/images/Pictures/oll/1499.jpg,Kyendesya Essa Florence,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/110
1563,http://www.parliament.go.tz/polis/images/Pictures/oll/1563.jpg,Ladhu Jussa Ismail,Civil United Front,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/110
1122,http://www.parliament.go.tz/polis/images/Pictures/oll/1122.jpg,Laizer Lekule Michael,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/110
1438,http://www.parliament.go.tz/polis/images/Pictures/oll/1438.jpg,Lembeli Daudi James,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/110
1410,http://www.parliament.go.tz/polis/images/Pictures/oll/1410.jpg,Ligallama Raphael Castor,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/120
1309,http://www.parliament.go.tz/polis/images/Pictures/oll/1309.jpg,Likokola Mkuwa Devota,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/120
1044,http://www.parliament.go.tz/polis/images/Pictures/oll/1044.jpg,Limbu Bulugu Dr. Festus,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/120
1414,http://www.parliament.go.tz/polis/images/Pictures/oll/1414.jpg,Lotto Ismail Sameer,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/120
1021,http://www.parliament.go.tz/polis/images/Pictures/oll/1021.jpg,Lowassa Ngoyai Edward,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/120
1125,http://www.parliament.go.tz/polis/images/Pictures/oll/1125.jpg,Lubeleje Malima George,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/120
1437,http://www.parliament.go.tz/polis/images/Pictures/oll/1437.jpg,Luhahula Jumanne Emmanuel,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/120
1004,http://www.parliament.go.tz/polis/images/Pictures/oll/1004.jpg,Lukuvi Vangimembe William,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/120
1321,http://www.parliament.go.tz/polis/images/Pictures/oll/1321.jpg,Lulida Said Riziki,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/120
1318,http://www.parliament.go.tz/polis/images/Pictures/oll/1318.jpg,Lupembe Richard Anna,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/120
1447,http://www.parliament.go.tz/polis/images/Pictures/oll/1447.jpg,Lwanji Paul John,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/130
1413,http://www.parliament.go.tz/polis/images/Pictures/oll/1413.jpg,Lyamba Beatus Clemence,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/130
1338,http://www.parliament.go.tz/polis/images/Pictures/oll/1338.jpg,Lyimo Anselm Jerome Susan,Chama cha Demokrasia na Maendeleo,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/130
1129,http://www.parliament.go.tz/polis/images/Pictures/oll/1129.jpg,Mabina Gakeya Ernest,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/130
1307,http://www.parliament.go.tz/polis/images/Pictures/oll/1307.jpg,Machimu Nhamanilo Joyce,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/130
1349,http://www.parliament.go.tz/polis/images/Pictures/oll/1349.jpg,Madeje Nehemia Ephraim,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/130
1132,http://www.parliament.go.tz/polis/images/Pictures/oll/1132.jpg,Maghembe Abdallah Prof. Jumanne,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/130
1376,http://www.parliament.go.tz/polis/images/Pictures/oll/1376.jpg,Maghimbi Mussa Fatma,Civil United Front,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/130
1014,http://www.parliament.go.tz/polis/images/Pictures/oll/1014.jpg,Magufuli Pombe Joseph Dr. John,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/130
1133,http://www.parliament.go.tz/polis/images/Pictures/oll/1133.jpg,Mahanga Makongoro Dr. Milton,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/130
1354,http://www.parliament.go.tz/polis/images/Pictures/oll/1354.jpg,Mahenge Satano Dr. Binilith,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/140
1320,http://www.parliament.go.tz/polis/images/Pictures/oll/1320.jpg,Mahiza Bakari Mwantumu,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/140
1439,http://www.parliament.go.tz/polis/images/Pictures/oll/1439.jpg,Maige Magolyo Ezekiel,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/140
1561,http://www.parliament.go.tz/polis/images/Pictures/oll/1561.jpg,Makamba - Col.Lt. Yusufu,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/140
1268,http://www.parliament.go.tz/polis/images/Pictures/oll/1268.jpg,Makinda Semamba Anne,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/140
1136,http://www.parliament.go.tz/polis/images/Pictures/oll/1136.jpg,Makwetta Muvangila Jackson,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/140
1137,http://www.parliament.go.tz/polis/images/Pictures/oll/1137.jpg,Malangalila William Benito,Chama Cha Mapinduzi,3,http://www.parliament.go.tz/index.php/members/memberslist/all/all/3/140
