id,name,sort_name,party,constituency,area,term,wikiname,source,notes,end_date,start_date,death_date
fritz_wilhelm_hörauf,Fritz Wilhelm Hörauf,Horauf!,SPD,"",Bayern,5,Fritz Wilhelm Hörauf,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(5._Wahlperiode),,,,
hans_hörmann_(politiker),Hans Hörmann,Hormann!,SPD,"",Baden-Württemberg,5,Hans Hörmann (Politiker),https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(5._Wahlperiode),,,,
heinrich_hörnemann,Heinrich Hörnemann,Hornemann!,CDU,Steinfurt – Coesfeld,Nordrhein-Westfalen,5,Heinrich Hörnemann,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(5._Wahlperiode),,,,
martin_horstmeier,Martin Horstmeier,Horstmeier!,CDU,"",Nordrhein-Westfalen,5,Martin Horstmeier,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(5._Wahlperiode),,,,
alphons_horten,Alphons Horten,Horten!,CDU,Rheydt – Grevenbroich II,Nordrhein-Westfalen,5,Alphons Horten,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(5._Wahlperiode),,,,
alex_hösl,Alex Hösl,Hosl!,CSU,Bad Kissingen,Bayern,5,Alex Hösl,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(5._Wahlperiode),,,,
elinor_hubert,Elinor Hubert,Hubert!,SPD,Holzminden,Niedersachsen,5,Elinor Hubert,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(5._Wahlperiode),,,,
klaus_hübner,Klaus Hübner,Hubner!,SPD,"",Nordrhein-Westfalen,5,Klaus Hübner,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(5._Wahlperiode),"eingetreten am 6. Dezember 1966 für Wenzel Jaksch, ausgeschieden am 14. Januar 1969",1969-01-14,,
adalbert_hudak,Adalbert Hudak,Hudak!,CSU,Erlangen,Bayern,5,Adalbert Hudak,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(5._Wahlperiode),,,,
josef_hufnagel_(politiker),Josef Hufnagel,Hufnagel!,SPD,"",Nordrhein-Westfalen,5,Josef Hufnagel (Politiker),https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(5._Wahlperiode),,,,
rudolf_hussong,Rudolf Hussong,Hussong!,SPD,Saarbrücken-Stadt,Saarland,5,Rudolf Hussong,https://de.wikipedia.org/wiki/Liste_der_Mitglieder_des_Deutschen_Bundestages_(5._Wahlperiode),verstorben am 10. Dezember 1967,1967-12-10,,1967-12-10
