id,name,wikipedia__pl,term,party,source,area,area_id,start_date,end_date,replaced
stanisław-szwed-(ur.-1955),Stanisław Szwed,Stanisław Szwed (ur. 1955),6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo śląskie 27,27-6,,,
stanisław-tyszka,Stanisław Tyszka,Stanisław Tyszka,8,Klub Poselski Kukiz’15,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo mazowieckie 20,20-8,,,
stanisław-witaszczyk,Stanisław Witaszczyk,Stanisław Witaszczyk,6,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo łódzkie 10,10-6,,,
stanisław-wziątek,Stanisław Wziątek,Stanisław Wziątek,7,Klub Poselski Sojusz Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo zachodniopomorskie 40,40-7,,,
stanisław-wziątek,Stanisław Wziątek,Stanisław Wziątek,6,Klub Poselski Sojusz Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo zachodniopomorskie 40,40-6,,,
stanisław-zając-(polityk),Stanisław Zając,Stanisław Zając (polityk),6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo podkarpackie 22,22-6,,2008-06-22,Adam Śnieżek
stanisław-Żelichowski,Stanisław Żelichowski,Stanisław Żelichowski,7,Klub Parlamentarny Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo warmińsko-mazurskie 34,34-7,,,
stanisław-Żelichowski,Stanisław Żelichowski,Stanisław Żelichowski,6,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo warmińsko-mazurskie 34,34-6,,,
stanisław-Żmijan,Stanisław Żmijan,Stanisław Żmijan,8,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo lubelskie 7,7-8,,,
stanisław-Żmijan,Stanisław Żmijan,Stanisław Żmijan,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo lubelskie 7,7-7,,,
stanisław-Żmijan,Stanisław Żmijan,Stanisław Żmijan,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo lubelskie 7,7-6,,,
stanisława-prządka,Stanisława Prządka,Stanisława Prządka,7,Klub Poselski Sojusz Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo mazowieckie 18,18-7,,,
stanisława-prządka,Stanisława Prządka,Stanisława Prządka,6,Klub Poselski Sojusz Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo mazowieckie 18,18-6,,,
stefan-niesiołowski,Stefan Niesiołowski,Stefan Niesiołowski,8,Klub Poselski Polskiego Stronnictwa Ludowego – Unii Europejskich Demokratów,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo lubuskie 8,8-8,,,
stefan-niesiołowski,Stefan Niesiołowski,Stefan Niesiołowski,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo lubuskie 8,8-7,,,
stefan-niesiołowski,Stefan Niesiołowski,Stefan Niesiołowski,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo lubuskie 8,8-6,,,
stefan-romecki,Stefan Romecki,Stefan Romecki,8,Klub Poselski Kukiz’15,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo zachodniopomorskie 40,40-8,,,
stefan-strzałkowski,Stefan Strzałkowski,Stefan Strzałkowski,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo zachodniopomorskie 40,40-8,,,
stefan-strzałkowski,Stefan Strzałkowski,Stefan Strzałkowski,7,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo zachodniopomorskie 40,40-7,,,
stefan-strzałkowski,Stefan Strzałkowski,Stefan Strzałkowski,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo zachodniopomorskie 40,40-6,,,
sylwester-chruszcz,Sylwester Chruszcz,Sylwester Chruszcz,8,Koło Poselskie Wolni i Solidarni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo zachodniopomorskie 41,41-8,,,
sylwester-pawłowski,Sylwester Pawłowski,Sylwester Pawłowski,6,Klub Poselski Sojusz Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo łódzkie 9,9-6,,,
sylwester-tułajew,Sylwester Tułajew,Sylwester Tułajew,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo lubelskie 6,6-8,,,
szymon-giżyński,Szymon Giżyński,Szymon Giżyński,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo śląskie 28,28-8,,,
szymon-giżyński,Szymon Giżyński,Szymon Giżyński,7,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo śląskie 28,28-7,,,
szymon-giżyński,Szymon Giżyński,Szymon Giżyński,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo śląskie 28,28-6,,,
szymon-szynkowski-vel-sęk,Szymon Szynkowski vel Sęk,Szymon Szynkowski vel Sęk,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo wielkopolskie 39,39-8,,,
szymon-ziółkowski,Szymon Ziółkowski,Szymon Ziółkowski,8,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo wielkopolskie 39,39-8,,,
sławomir-kopyciński,Sławomir Kopyciński,Sławomir Kopyciński,7,Koło Poselskie Biało-Czerwoni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo świętokrzyskie 33,33-7,,,
sławomir-kopyciński,Sławomir Kopyciński,Sławomir Kopyciński,6,Klub Poselski Sojusz Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo świętokrzyskie 33,33-6,,,
sławomir-kowalski,Sławomir Kowalski,Sławomir Kowalski,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo śląskie 27,27-7,,,
sławomir-kłosowski,Sławomir Kłosowski,Sławomir Kłosowski,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo opolskie 21,21-8,,2015-11-27,Katarzyna Czochara
sławomir-kłosowski,Sławomir Kłosowski,Sławomir Kłosowski,7,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo opolskie 21,21-7,,,
sławomir-kłosowski,Sławomir Kłosowski,Sławomir Kłosowski,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo opolskie 21,21-6,,,
sławomir-neumann,Sławomir Neumann,Sławomir Neumann,8,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo pomorskie 25,25-8,,,
sławomir-neumann,Sławomir Neumann,Sławomir Neumann,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo pomorskie 25,25-7,,,
sławomir-neumann,Sławomir Neumann,Sławomir Neumann,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo pomorskie 25,25-6,,,
sławomir-nitras,Sławomir Nitras,Sławomir Nitras,8,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo zachodniopomorskie 41,41-8,,,
sławomir-nitras,Sławomir Nitras,Sławomir Nitras,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo zachodniopomorskie 41,41-6,,2009-06-10,Cezary Atamańczuk
sławomir-nowak,Sławomir Nowak,Sławomir Nowak,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo pomorskie 25,25-7,,2015-01-02,Jan Kulas
sławomir-nowak,Sławomir Nowak,Sławomir Nowak,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo pomorskie 25,25-6,,2010-09-29,Jerzy Borowczak
sławomir-piechota,Sławomir Piechota,Sławomir Piechota,8,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo dolnośląskie 3,3-8,,,
sławomir-piechota,Sławomir Piechota,Sławomir Piechota,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo dolnośląskie 3,3-7,,,
sławomir-piechota,Sławomir Piechota,Sławomir Piechota,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo dolnośląskie 3,3-6,,,
sławomir-preiss,Sławomir Preiss,Sławomir Preiss,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo zachodniopomorskie 41,41-6,,,
sławomir-rybicki,Sławomir Rybicki,Sławomir Rybicki,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,,,,2012-01-17,Adam Żyliński
sławomir-rybicki,Sławomir Rybicki,Sławomir Rybicki,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo warmińsko-mazurskie 35,35-6,,,
sławomir-worach,Sławomir Worach,Sławomir Worach,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo łódzkie 9,9-6,2009-12-18,,
sławomir-zawiślak,Sławomir Zawiślak,Sławomir Zawiślak,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo lubelskie 7,7-8,,,
sławomir-zawiślak,Sławomir Zawiślak,Sławomir Zawiślak,7,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo lubelskie 7,7-7,,,
sławomir-zawiślak,Sławomir Zawiślak,Sławomir Zawiślak,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo lubelskie 7,7-6,,,
tadeusz-arkit,Tadeusz Arkit,Tadeusz Arkit,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo małopolskie 12,12-7,,,
tadeusz-arkit,Tadeusz Arkit,Tadeusz Arkit,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo małopolskie 12,12-6,,,
tadeusz-aziewicz,Tadeusz Aziewicz,Tadeusz Aziewicz,8,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo pomorskie 26,26-8,,,
tadeusz-aziewicz,Tadeusz Aziewicz,Tadeusz Aziewicz,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo pomorskie 26,26-7,,,
tadeusz-aziewicz,Tadeusz Aziewicz,Tadeusz Aziewicz,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo pomorskie 26,26-6,,,
tadeusz-cymański,Tadeusz Cymański,Tadeusz Cymański,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo pomorskie 25,25-8,,,
tadeusz-cymański,Tadeusz Cymański,Tadeusz Cymański,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo pomorskie 25,25-6,,2009-06-10,Andrzej Jaworski (polityk)
tadeusz-dziuba,Tadeusz Dziuba,Tadeusz Dziuba,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo wielkopolskie 39,39-8,,,
tadeusz-dziuba,Tadeusz Dziuba,Tadeusz Dziuba,7,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo wielkopolskie 39,39-7,,,
tadeusz-iwiński,Tadeusz Iwiński,Tadeusz Iwiński,7,Klub Poselski Sojusz Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo warmińsko-mazurskie 35,35-7,,,
tadeusz-iwiński,Tadeusz Iwiński,Tadeusz Iwiński,6,Klub Poselski Sojusz Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo warmińsko-mazurskie 35,35-6,,,
tadeusz-jarmuziewicz,Tadeusz Jarmuziewicz,Tadeusz Jarmuziewicz,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo opolskie 21,21-7,,,
tadeusz-jarmuziewicz,Tadeusz Jarmuziewicz,Tadeusz Jarmuziewicz,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo opolskie 21,21-6,,,
tadeusz-kopeć,Tadeusz Kopeć,Tadeusz Kopeć,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo śląskie 27,27-6,,,
tadeusz-motowidło,Tadeusz Motowidło,Tadeusz Motowidło,6,Klub Poselski Sojusz Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo śląskie 30,30-6,,,
tadeusz-naguszewski,Tadeusz Naguszewski,Tadeusz Naguszewski,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo warmińsko-mazurskie 34,34-7,,,
tadeusz-naguszewski,Tadeusz Naguszewski,Tadeusz Naguszewski,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo warmińsko-mazurskie 34,34-6,,,
tadeusz-patalita,Tadeusz Patalita,Tadeusz Patalita,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo małopolskie 14,14-6,2010-12-15,,
tadeusz-ross,Tadeusz Ross,Tadeusz Ross,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo mazowieckie 19,19-6,,,
tadeusz-sławecki,Tadeusz Sławecki,Tadeusz Sławecki,6,Klub Poselski Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo lubelskie 7,7-6,,,
tadeusz-tomaszewski-(poseł),Tadeusz Tomaszewski,Tadeusz Tomaszewski (poseł),7,Klub Poselski Sojusz Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo wielkopolskie 37,37-7,,,
tadeusz-tomaszewski-(poseł),Tadeusz Tomaszewski,Tadeusz Tomaszewski (poseł),6,Klub Poselski Sojusz Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo wielkopolskie 37,37-6,,,
tadeusz-wita,Tadeusz Wita,Tadeusz Wita,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo śląskie 29,29-6,2009-03-18,,
tadeusz-woźniak-(polityk),Tadeusz Woźniak,Tadeusz Woźniak (polityk),8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo łódzkie 11,11-8,,,
tadeusz-woźniak-(polityk),Tadeusz Woźniak,Tadeusz Woźniak (polityk),7,Klub Parlamentarny Zjednoczona Prawica,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo łódzkie 11,11-7,,,
tadeusz-woźniak-(polityk),Tadeusz Woźniak,Tadeusz Woźniak (polityk),6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo łódzkie 11,11-6,,,
teresa-glenc,Teresa Glenc,Teresa Glenc,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo śląskie 30,30-8,,,
teresa-hałas,Teresa Hałas,Teresa Hałas,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo lubelskie 7,7-8,,,
teresa-hoppe,Teresa Hoppe,Teresa Hoppe,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo pomorskie 26,26-7,,,
teresa-piotrowska,Teresa Piotrowska,Teresa Piotrowska,8,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo kujawsko-pomorskie 4,4-8,,,
teresa-piotrowska,Teresa Piotrowska,Teresa Piotrowska,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo kujawsko-pomorskie 4,4-7,,,
teresa-piotrowska,Teresa Piotrowska,Teresa Piotrowska,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo kujawsko-pomorskie 4,4-6,,,
teresa-wargocka,Teresa Wargocka,Teresa Wargocka,8,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo mazowieckie 18,18-8,,,
teresa-wargocka,Teresa Wargocka,Teresa Wargocka,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo mazowieckie 18,18-6,,,
teresa-Świło,Teresa Świło,Teresa Świło,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo dolnośląskie 2,2-7,2014-03-19,,
tomasz-cimoszewicz,Tomasz Cimoszewicz,Tomasz Cimoszewicz,8,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo podlaskie 24,24-8,,,
tomasz-dudziński,Tomasz Dudziński,Tomasz Dudziński,6,Klub Parlamentarny Polska Jest Najważniejsza,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo lubelskie 7,7-6,,,
tomasz-garbowski,Tomasz Garbowski,Tomasz Garbowski,7,Klub Poselski Sojusz Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo opolskie 21,21-7,,,
tomasz-garbowski,Tomasz Garbowski,Tomasz Garbowski,6,Klub Poselski Sojusz Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo opolskie 21,21-6,,,
tomasz-górski,Tomasz Górski,Tomasz Górski,7,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo wielkopolskie 39,39-7,,,
tomasz-górski,Tomasz Górski,Tomasz Górski,6,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo wielkopolskie 38,38-6,,,
tomasz-głogowski,Tomasz Głogowski,Tomasz Głogowski,8,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo śląskie 29,29-8,,,
tomasz-głogowski,Tomasz Głogowski,Tomasz Głogowski,7,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo śląskie 29,29-7,,,
tomasz-głogowski,Tomasz Głogowski,Tomasz Głogowski,6,Klub Parlamentarny Platforma Obywatelska,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VI_kadencji,Województwo śląskie 29,29-6,,,
tomasz-jaskóła,Tomasz Jaskóła,Tomasz Jaskóła,8,Klub Poselski Kukiz’15,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VIII_kadencji,Województwo śląskie 28,28-8,,,
tomasz-kaczmarek-(funkcjonariusz),Tomasz Kaczmarek,Tomasz Kaczmarek (funkcjonariusz),7,Klub Parlamentarny Prawo i Sprawiedliwość,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_VII_kadencji,Województwo świętokrzyskie 33,33-7,,2015-03-06,Halina Olendzka
