id,name,wikipedia__pl,term,party,source,area,area_id,start_date,end_date,replaced
gabriel-janowski,Gabriel Janowski,Gabriel Janowski,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo siedleckie 39,39-3,,,
tadeusz-jarmuziewicz,Tadeusz Jarmuziewicz,Tadeusz Jarmuziewicz,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo opolskie 30,30-3,,,
ryszard-kędra,Ryszard Kędra,Ryszard Kędra,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo krośnieńskie 22,22-3,,,
jan-klimek,Jan Klimek,Jan Klimek,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo katowickie 16,16-3,,,
henryk-kroll,Henryk Kroll,Henryk Kroll,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo opolskie 30,30-3,,,
jerzy-kropiwnicki,Jerzy Kropiwnicki,Jerzy Kropiwnicki,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo łódzkie 27,27-3,,,
janusz-lewandowski,Janusz Lewandowski,Janusz Lewandowski,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Lista ogólnopolska,,,,
piotr-lewandowski-(polityk),Piotr Lewandowski,Piotr Lewandowski (polityk),3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo szczecińskie 44,44-3,,,
antoni-macierewicz,Antoni Macierewicz,Antoni Macierewicz,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo warszawskie 2,2-3,,,
tadeusz-maćkała,Tadeusz Maćkała,Tadeusz Maćkała,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo legnickie 23,23-3,,,
ryszard-matusiak,Ryszard Matusiak,Ryszard Matusiak,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo jeleniogórskie 13,13-3,,,
kazimierz-milner,Kazimierz Milner,Kazimierz Milner,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo katowickie 15,15-3,,,
stanisław-misztal-(polityk),Stanisław Misztal,Stanisław Misztal (polityk),3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo zamojskie 51,51-3,,,
helmut-paździor,Helmut Paździor,Helmut Paździor,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo opolskie 30,30-3,,,
leszek-piotrowski,Leszek Piotrowski,Leszek Piotrowski,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo katowickie 16,16-3,,,
paweł-piskorski,Paweł Piskorski,Paweł Piskorski,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo warszawskie 2,2-3,,,
maciej-płażyński,Maciej Płażyński,Maciej Płażyński,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo gdańskie 11,11-3,,,
elżbieta-radziszewska,Elżbieta Radziszewska,Elżbieta Radziszewska,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo piotrkowskie 33,33-3,,,
jan-rulewski,Jan Rulewski,Jan Rulewski,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo bydgoskie 6,6-3,,,
jan-rzymełka,Jan Rzymełka,Jan Rzymełka,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo katowickie 16,16-3,,,
grzegorz-schetyna,Grzegorz Schetyna,Grzegorz Schetyna,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo wrocławskie 50,50-3,,,
waldemar-sikora,Waldemar Sikora,Waldemar Sikora,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo rzeszowskie 38,38-3,,,
adam-słomka,Adam Słomka,Adam Słomka,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo katowickie 16,16-3,,,
anna-sobecka,Anna Sobecka,Anna Sobecka,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo toruńskie 47,47-3,,,
adam-szejnfeld,Adam Szejnfeld,Adam Szejnfeld,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo pilskie 32,32-3,,,
romuald-szeremietiew,Romuald Szeremietiew,Romuald Szeremietiew,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo radomskie 37,37-3,,,
bernard-szweda,Bernard Szweda,Bernard Szweda,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo katowickie 17,17-3,,,
iwona-Śledzińska-katarasińska,Iwona Śledzińska-Katarasińska,Iwona Śledzińska-Katarasińska,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo łódzkie 27,27-3,,,
adam-wędrychowicz,Adam Wędrychowicz,Adam Wędrychowicz,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo katowickie 17,17-3,,,
andrzej-zapałowski,Andrzej Zapałowski,Andrzej Zapałowski,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo przemyskie 36,36-3,,,
piotr-Żak,Piotr Żak,Piotr Żak,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo łódzkie 27,27-3,,,
zygmunt-Żymełka,Zygmunt Żymełka,Zygmunt Żymełka,3,Posłowie niezrzeszeni,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo katowickie 16,16-3,,,
grzegorz-tuderek,Grzegorz Tuderek,Grzegorz Tuderek,3,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Lista ogólnopolska,,,1997-12-31,Mirosław Podsiadło
kazimierz-nowak-(polityk),Kazimierz Nowak,Kazimierz Nowak (polityk),3,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo włocławskie 49,49-3,,1998-08-15,Elżbieta Szparaga
ryszard-bondyra,Ryszard Bondyra,Ryszard Bondyra,3,Klub Parlamentarny Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo zamojskie 51,51-3,,1998-10-14,Ryszard Stanibuła
marek-nawara,Marek Nawara,Marek Nawara,3,Klub Parlamentarny Akcji Wyborczej Solidarność,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo krakowskie 21,21-3,,1998-11-21,Paweł Graś
jerzy-ciemniewski,Jerzy Ciemniewski,Jerzy Ciemniewski,3,Klub Parlamentarny Unii Wolności,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Lista ogólnopolska,,,1998-12-18,Stanisław Pilniakowski
juliusz-braun,Juliusz Braun,Juliusz Braun,3,Klub Parlamentarny Unii Wolności,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo kieleckie 18,18-3,,1999-04-21,Maria Stolzman
bogdan-Żurek,Bogdan Żurek,Bogdan Żurek,3,Klub Parlamentarny Akcji Wyborczej Solidarność,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Lista ogólnopolska,,,1999-07-23,Grażyna Sołtyk (polityk)
tadeusz-jędrzejczak,Tadeusz Jędrzejczak,Tadeusz Jędrzejczak,3,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo gorzowskie 12,12-3,,2000-01-24,Maria Walczyńska-Rechmal
edmund-sroka,Edmund Sroka,Edmund Sroka,3,Klub Parlamentarny Akcji Wyborczej Solidarność,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo katowickie 16,16-3,,2000-01-27,Józef Korpak
andrzej-zakrzewski-(1941–2000),Andrzej Zakrzewski,Andrzej Zakrzewski (1941–2000),3,Klub Parlamentarny Akcji Wyborczej Solidarność,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo warszawskie 1,1-3,,2000-02-10,Zbigniew Eysmont
irena-lipowicz,Irena Lipowicz,Irena Lipowicz,3,Klub Parlamentarny Unii Wolności,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo katowickie 16,16-3,,2000-02-17,Jan Rzymełka
tadeusz-matyjek,Tadeusz Matyjek,Tadeusz Matyjek,3,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo olsztyńskie 29,29-3,,2000-02-17,Andrzej Umiński
franciszka-cegielska,Franciszka Cegielska,Franciszka Cegielska,3,Klub Parlamentarny Akcji Wyborczej Solidarność,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo gdańskie 11,11-3,,2000-10-22,Jerzy Borowczak
józef-wiaderny,Józef Wiaderny,Józef Wiaderny,3,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo kieleckie 18,18-3,,2000-12-20,Zofia Grzebisz-Nowicka
leszek-balcerowicz,Leszek Balcerowicz,Leszek Balcerowicz,3,Klub Parlamentarny Unii Wolności,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo katowickie 16,16-3,,2000-12-22,Zygmunt Żymełka
paweł-jaros,Paweł Jaros,Paweł Jaros,3,Klub Parlamentarny Akcji Wyborczej Solidarność,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo płockie 34,34-3,,2001-02-14,Mariusz Ambroziak
jadwiga-zakrzewska,Jadwiga Zakrzewska,Jadwiga Zakrzewska,3,Klub Parlamentarny Akcji Wyborczej Solidarność,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo warszawskie 2,2-3,,2001-04-09,Marek Piotrowicz (polityk)
aleksander-Łuczak,Aleksander Łuczak,Aleksander Łuczak,3,Klub Parlamentarny Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Lista ogólnopolska,,,2001-04-12,Józef Mioduszewski
danuta-waniek,Danuta Waniek,Danuta Waniek,3,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo warszawskie 1,1-3,,2001-05-15,Jerzy Wiatr
mirosław-sekuła,Mirosław Sekuła,Mirosław Sekuła,3,Klub Parlamentarny Akcji Wyborczej Solidarność,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo katowickie 16,16-3,,2001-07-20,Grzegorz Opala
ryszard-smolarek,Ryszard Smolarek,Ryszard Smolarek,3,Klub Parlamentarny Polskiego Stronnictwa Ludowego,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo siedleckie 39,39-3,,2001-07-25,Leszek Świętochowski
andrzej-urbańczyk-(polityk),Andrzej Urbańczyk,Andrzej Urbańczyk (polityk),3,Klub Parlamentarny Sojuszu Lewicy Demokratycznej,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_III_kadencji,Województwo krakowskie 21,21-3,,2001-08-07,Janusz Lemański (polityk)
władysław-adamski,Władysław Adamski,Władysław Adamski,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo kieleckie 18,18-2,,,
romuald-ajchler,Romuald Ajchler,Romuald Ajchler,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo pilskie 32,32-2,,,
aleksander-andryszak,Aleksander Andryszak,Aleksander Andryszak,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Lista ogólnopolska,,,,
jolanta-banach,Jolanta Banach,Jolanta Banach,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo gdańskie 11,11-2,,,
anna-bańkowska,Anna Bańkowska,Anna Bańkowska,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo bydgoskie 6,6-2,,,
krzysztof-baszczyński,Krzysztof Baszczyński,Krzysztof Baszczyński,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo łódzkie 27,27-2,,,
tadeusz-biliński-(polityk),Tadeusz Biliński,Tadeusz Biliński (polityk),2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo zielonogórskie 52,52-2,,,
barbara-blida,Barbara Blida,Barbara Blida,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo katowickie 16,16-2,,,
jadwiga-błoch,Jadwiga Błoch,Jadwiga Błoch,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo zielonogórskie 52,52-2,,,
zbigniew-bomba,Zbigniew Bomba,Zbigniew Bomba,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo katowickie 16,16-2,,,
marek-borowski,Marek Borowski,Marek Borowski,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo pilskie 32,32-2,,,
andrzej-brachmański,Andrzej Brachmański,Andrzej Brachmański,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo zielonogórskie 52,52-2,,,
krzysztof-brzeziński,Krzysztof Brzeziński,Krzysztof Brzeziński,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo gdańskie 11,11-2,,,
jan-budkiewicz,Jan Budkiewicz,Jan Budkiewicz,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Lista ogólnopolska,,,,
bogdan-bujak,Bogdan Bujak,Bogdan Bujak,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo piotrkowskie 33,33-2,,,
władysław-bułka,Władysław Bułka,Władysław Bułka,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo bielskie 5,5-2,,,
jan-byra,Jan Byra,Jan Byra,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo zamojskie 51,51-2,,,
stefan-ceranka,Stefan Ceranka,Stefan Ceranka,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo siedleckie 39,39-2,,,
jan-chojnacki-(polityk),Jan Chojnacki,Jan Chojnacki (polityk),2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo katowickie 16,16-2,,,
danuta-ciborowska,Danuta Ciborowska,Danuta Ciborowska,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo olsztyńskie 29,29-2,,,
wiesław-ciesielski-(polityk),Wiesław Ciesielski,Wiesław Ciesielski (polityk),2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo rzeszowskie 38,38-2,,,
włodzimierz-cimoszewicz,Włodzimierz Cimoszewicz,Włodzimierz Cimoszewicz,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo białostockie 4,4-2,,,
zygmunt-cybulski,Zygmunt Cybulski,Zygmunt Cybulski,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo bydgoskie 6,6-2,,,
stanisław-czajczyński,Stanisław Czajczyński,Stanisław Czajczyński,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo kaliskie 14,14-2,,,
mieczysław-czerniawski,Mieczysław Czerniawski,Mieczysław Czerniawski,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo łomżyńskie 26,26-2,,,
dorota-dancewicz,Dorota Dancewicz,Dorota Dancewicz,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo opolskie 30,30-2,,,
witold-deręgowski,Witold Deręgowski,Witold Deręgowski,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo bydgoskie 6,6-2,,,
teresa-dobosz,Teresa Dobosz,Teresa Dobosz,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo warszawskie 2,2-2,,,
marek-dyduch,Marek Dyduch,Marek Dyduch,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo wałbrzyskie 48,48-2,,,
stanisław-dzienisiewicz-(polityk),Stanisław Dzienisiewicz,Stanisław Dzienisiewicz (polityk),2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo suwalskie 43,43-2,,,
jerzy-dziewulski,Jerzy Dziewulski,Jerzy Dziewulski,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo suwalskie 43,43-2,,,
witold-firak,Witold Firak,Witold Firak,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo krośnieńskie 22,22-2,,,
tadeusz-gawin-(związkowiec),Tadeusz Gawin,Tadeusz Gawin (związkowiec),2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Lista ogólnopolska,,,,
lubomir-gliniecki,Lubomir Gliniecki,Lubomir Gliniecki,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo legnickie 23,23-2,,,
wojciech-grabałowski,Wojciech Grabałowski,Wojciech Grabałowski,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Lista ogólnopolska,,,,
józef-grabek,Józef Grabek,Józef Grabek,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo wałbrzyskie 48,48-2,,,
danuta-grabowska,Danuta Grabowska,Danuta Grabowska,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo radomskie 37,37-2,,,
leon-grela,Leon Grela,Leon Grela,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Lista ogólnopolska,,,,
ryszard-grodzicki,Ryszard Grodzicki,Ryszard Grodzicki,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Lista ogólnopolska,,,,
grzegorz-gruszka,Grzegorz Gruszka,Grzegorz Gruszka,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo bydgoskie 6,6-2,,,
zofia-grzebisz-nowicka,Zofia Grzebisz-Nowicka,Zofia Grzebisz-Nowicka,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Lista ogólnopolska,,,,
adam-halber,Adam Halber,Adam Halber,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Lista ogólnopolska,,,,
bolesław-herudziński,Bolesław Herudziński,Bolesław Herudziński,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Lista ogólnopolska,,1996-08-22,,
barbara-hyla-makowska,Barbara Hyla-Makowska,Barbara Hyla-Makowska,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo bydgoskie 6,6-2,,,
tadeusz-iwiński,Tadeusz Iwiński,Tadeusz Iwiński,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Województwo olsztyńskie 29,29-2,,,
stanisław-janas,Stanisław Janas,Stanisław Janas,2,Sojusz Lewicy Demokratycznej Klub Parlamentarny,https://pl.wikipedia.org/wiki/Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_II_kadencji,Lista ogólnopolska,,,,
