id,source,party_id,party,name,wikipedia__tr,area,term
mustafa_İsen,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Mustafa İsen,Mustafa İsen,Sakarya,25
"mustafa_Şahin_(siyasetçi,_1956)",https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Mustafa Şahin,"Mustafa Şahin (siyasetçi, 1956)",Malatya,25
mustafa_Şentop,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Mustafa Şentop,Mustafa Şentop,İstanbul,25
mustafa_Şükrü_nazlı,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Mustafa Şükrü Nazlı,"",Kütahya,25
mücahit_durmuşoğlu,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Mücahit Durmuşoğlu,"",Osmaniye,25
müslüm_doğan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Müslüm Doğan,Müslüm Doğan,İzmir,25
nabi_avcı,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Nabi Avcı,Nabi Avcı,Eskişehir,25
naci_ağbal,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Naci Ağbal,Naci Ağbal,Bayburt,25
naci_bostancı,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Naci Bostancı,Naci Bostancı,Amasya,25
namık_havutça,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Namık Havutça,Namık Havutça,Balıkesir,25
necati_yılmaz,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Necati Yılmaz,"",Ankara,25
necdet_Ünüvar,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Necdet Ünüvar,Necdet Ünüvar,Adana,25
nesrim_ulema,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Nesrim Ulema,"",İzmir,25
nevzat_ceylan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Nevzat Ceylan,Nevzat Ceylan,Ankara,25
nevzat_palta,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Nevzat Palta,"",Aksaray,25
nihat_akdoğan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Nihat Akdoğan,Nihat Akdoğan,Hakkari,25
nihat_yeşil,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Nihat Yeşil,Nihat Yeşil,Ankara,25
nihat_zeybekci,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Nihat Zeybekci,Nihat Zeybekci,Denizli,25
nimetullah_erdoğmuş,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Nimetullah Erdoğmuş,"",Diyarbakır,25
niyazi_nefi_kara,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Niyazi Nefi Kara,Niyazi Nefi Kara,Antalya,25
numan_kurtulmuş,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Numan Kurtulmuş,Numan Kurtulmuş,Ordu,25
nureddin_nebati,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Nureddin Nebati,"",Şanlıurfa,25
nurettin_demir,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Nurettin Demir,Nurettin Demir,Muğla,25
nurettin_yaşar,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Nurettin Yaşar,Nurettin Yaşar,Malatya,25
nurhayat_altaca_kayıoğlu,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Nurhayat Altaca Kayıoğlu,"",Bursa,25
nuri_okutan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Nuri Okutan,Nuri Okutan,Isparta,25
nursel_aydoğan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Nursel Aydoğan,Nursel Aydoğan,Diyarbakır,25
nursel_reyhanlıoğlu,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Nursel Reyhanlıoğlu,"",Kahramanmaraş,25
okan_gaytancıoğlu,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Okan Gaytancıoğlu,Okan Gaytancıoğlu,Edirne,25
oktay_vural,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Oktay Vural,Oktay Vural,İzmir,25
oktay_Çanak,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Oktay Çanak,"",Ordu,25
oktay_Öztürk,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Oktay Öztürk,Oktay Öztürk,Mersin,25
onursal_adıgüzel,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Onursal Adıgüzel,"",İstanbul,25
orhan_atalay,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Orhan Atalay,Orhan Atalay,Ardahan,25
orhan_düzgün_(siyasetçi),https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Orhan Düzgün,Orhan Düzgün (siyasetçi),Tokat,25
orhan_erzurum,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Orhan Erzurum,"",Giresun,25
orhan_karasayar,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Orhan Karasayar,Orhan Karasayar,Hatay,25
orhan_miroğlu,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Orhan Miroğlu,Orhan Miroğlu,Mardin,25
orhan_sarıbal,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Orhan Sarıbal,"",Bursa,25
osman_aşkın_bak,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Osman Aşkın Bak,"",Rize,25
osman_baydemir,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Osman Baydemir,Osman Baydemir,Şanlıurfa,25
osman_can,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Osman Can,Osman Can,İstanbul,25
osman_kahveci,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Osman Kahveci,Osman Kahveci,Karabük,25
oğuz_kaan_salıcı,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Oğuz Kaan Salıcı,"",İstanbul,25
oğuz_kağan_köksal,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Oğuz Kağan Köksal,Oğuz Kağan Köksal,Kırıkkale,25
pervin_buldan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Pervin Buldan,Pervin Buldan,İstanbul,25
radiye_sezer_katırcıoğlu,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Radiye Sezer Katırcıoğlu,"",Kocaeli,25
ramazan_can,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ramazan Can,Ramazan Can,Kırıkkale,25
ravza_kavakçı_kan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ravza Kavakçı Kan,Ravza Kavakçı Kan,İstanbul,25
recai_berber,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Recai Berber,Recai Berber,Manisa,25
recep_konuk,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Recep Konuk,Recep Konuk,Karaman,25
recep_uncuoğlu,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Recep Uncuoğlu,"",Sakarya,25
recep_Çetin,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Recep Çetin,"",Balıkesir,25
"recep_Özel_(siyasetçi,_1969)",https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Recep Özel,"Recep Özel (siyasetçi, 1969)",Isparta,25
recep_Şeker,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Recep Şeker,Recep Şeker,Karaman,25
remzi_Özgökçe,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Remzi Özgökçe,"",Van,25
remziye_sıvacı,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Remziye Sıvacı,"",Afyonkarahisar,25
reşat_petek,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Reşat Petek,Reşat Petek,Burdur,25
reşit_polat,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Reşit Polat,"",Kilis,25
ruhi_ersoy,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Ruhi Ersoy,Ruhi Ersoy,Osmaniye,25
ruhsar_demirel,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Ruhsar Demirel,Ruhsar Demirel,Eskişehir,25
rüveyde_gülseren_işık,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Rüveyde Gülseren Işık,"",Konya,25
rıdvan_turan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Rıdvan Turan,"",Adana,25
saadet_becerikli,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Saadet Becerikli,"",Batman,25
sadir_durmaz,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Sadir Durmaz,Sadir Durmaz,Yozgat,25
sadullah_kısacık,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Sadullah Kısacık,Sadullah Kısacık,Adana,25
saffet_sancaklı,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Saffet Sancaklı,Saffet Sancaklı,Kocaeli,25
sait_yüce,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Sait Yüce,"",Amasya,25
salih_fırat,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Salih Fırat,Salih Fırat,Adıyaman,25
salih_koca,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Salih Koca,Salih Koca,Eskişehir,25
salih_Çetinkaya,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Salih Çetinkaya,"",Kırşehir,25
salim_uslu,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Salim Uslu,Salim Uslu,Çorum,25
sefer_aycan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Sefer Aycan,Sefer Aycan,Kahramanmaraş,25
seher_akçınar_bayar,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Seher Akçınar Bayar,Seher Akçınar Bayar,Erzurum,25
selahattin_demirtaş,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Selahattin Demirtaş,Selahattin Demirtaş,İstanbul,25
selami_Özyaşar,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Selami Özyaşar,"",Van,25
selim_dursun,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Selim Dursun,"",Sivas,25
selin_sayek_böke,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Selin Sayek Böke,Selin Sayek Böke,İzmir,25
selina_doğan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Selina Doğan,Selina Doğan,İstanbul,25
selma_irmak,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Selma Irmak,Selma Irmak,Hakkari,25
selçuk_Özdağ,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Selçuk Özdağ,Selçuk Özdağ,Manisa,25
sema_kırcı,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Sema Kırcı,Sema Kırcı,Balıkesir,25
sena_nur_Çelik,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Sena Nur Çelik,Sena Nur Çelik,Antalya,25
serkan_topal,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Serkan Topal,"",Hatay,25
serpil_bulut,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Serpil Bulut,"",Elazığ,25
sevde_bayazıt_kaçar,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Sevde Bayazıt Kaçar,Sevde Bayazıt Kaçar,Kahramanmaraş,25
sevim_savaşer,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Sevim Savaşer,"",İstanbul,25
seyfettin_yılmaz,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Seyfettin Yılmaz,Seyfettin Yılmaz,Adana,25
seyit_ahmet_göçer,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Seyit Ahmet Göçer,"",Kırıkkale,25
seyit_eyyüpoğlu,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Seyit Eyyüpoğlu,Seyit Eyyüpoğlu,Şanlıurfa,25
seyit_torun,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Seyit Torun,Seyit Torun,Ordu,25
sezai_temelli,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Sezai Temelli,"",İstanbul,25
sibel_yiğitalp,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Sibel Yiğitalp,"",Diyarbakır,25
suat_Önal,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Suat Önal,Suat Önal,Osmaniye,25
süleyman_korkmaz,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Süleyman Korkmaz,"",Kayseri,25
süleyman_sencer_ayata,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Süleyman Sencer Ayata,Süleyman Sencer Ayata,İstanbul,25
süleyman_soylu,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Süleyman Soylu,Süleyman Soylu,Trabzon,25
süreyya_sadi_bilgiç,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Süreyya Sadi Bilgiç,Süreyya Sadi Bilgiç,Isparta,25
sırrı_süreyya_Önder,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Sırrı Süreyya Önder,Sırrı Süreyya Önder,Ankara,25
tacettin_bayır,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Tacettin Bayır,Tacettin Bayır,İzmir,25
taha_Özhan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Taha Özhan,Taha Özhan,Malatya,25
tahsin_tarhan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Tahsin Tarhan,"",Kocaeli,25
talha_erol_durmaz,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Talha Erol Durmaz,"",Erzincan,25
talip_küçükcan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Talip Küçükcan,Talip Küçükcan,Adana,25
tanju_Özcan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Tanju Özcan,Tanju Özcan,Bolu,25
tarkan_akıllı,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Tarkan Akıllı,"",Antalya,25
taşkın_aktaş,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Taşkın Aktaş,"",Ardahan,25
tekin_bingöl,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Tekin Bingöl,Tekin Bingöl,Ankara,25
tevfik_topçu,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Tevfik Topçu,"",Bursa,25
tufan_köse,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Tufan Köse,Tufan Köse,Çorum,25
tur_yıldız_biçer,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Tur Yıldız Biçer,Tur Yıldız Biçer,Manisa,25
turan_yaldır,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Turan Yaldır,"",Aksaray,25
turgut_Öker,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Turgut Öker,"",İstanbul,25
turhan_alçelik,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Turhan Alçelik,Turhan Alçelik,Giresun,25
tuğba_hezer,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Tuğba Hezer,"",Van,25
tülay_kaynarca,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Tülay Kaynarca,"",İstanbul,25
tülay_selamoğlu,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Tülay Selamoğlu,Tülay Selamoğlu,Ankara,25
türabi_kayan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Türabi Kayan,Türabi Kayan,Kırklareli,25
utku_Çakırözer,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Utku Çakırözer,Utku Çakırözer,Eskişehir,25
uygar_suphi_aktan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Uygar Suphi Aktan,"",İstanbul,25
uğur_aydemir,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Uğur Aydemir,Uğur Aydemir,Manisa,25
uğur_bayraktutan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Uğur Bayraktutan,Uğur Bayraktutan,Artvin,25
uğur_işılak,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Uğur Işılak,Uğur Işılak,İstanbul,25
vecdi_gündoğdu,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Vecdi Gündoğdu,"",Kırklareli,25
vedat_bayram,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Vedat Bayram,"",Niğde,25
vedat_bilgin,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Vedat Bilgin,Vedat Bilgin,Ankara,25
vedat_demiröz,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Vedat Demiröz,Vedat Demiröz,Bitlis,25
veli_ağbaba,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Veli Ağbaba,Veli Ağbaba,Malatya,25
veysel_eroğlu,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Veysel Eroğlu,Veysel Eroğlu,İzmir,25
veysi_kaynak,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Veysi Kaynak,Veysi Kaynak,Kahramanmaraş,25
volkan_bozkır,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Volkan Bozkır,Volkan Bozkır,İstanbul,25
vural_kavuncu,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Vural Kavuncu,Vural Kavuncu,Kütahya,25
yalçın_akdoğan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Yalçın Akdoğan,Yalçın Akdoğan,Ankara,25
yasin_aktay,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Yasin Aktay,Yasin Aktay,Siirt,25
yavuz_temizer,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Yavuz Temizer,"",Elazığ,25
yaşar_karayel,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Yaşar Karayel,Yaşar Karayel,Kayseri,25
