id,name,wikidata,wikipedia__tr,source,party_id,party,area,term
turgut_Öker,Turgut Öker,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,İstanbul,25
turhan_alçelik,Turhan Alçelik,Q6081120,Turhan Alçelik,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Giresun,25
tuğba_hezer,Tuğba Hezer,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Van,25
tülay_kaynarca,Tülay Kaynarca,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İstanbul,25
tülay_selamoğlu,Tülay Selamoğlu,Q6025039,Tülay Selamoğlu,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ankara,25
türabi_kayan,Türabi Kayan,Q31188786,Türabi Kayan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Kırklareli,25
utku_Çakırözer,Utku Çakırözer,Q31189163,Utku Çakırözer,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Eskişehir,25
uygar_suphi_aktan,Uygar Suphi Aktan,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,İstanbul,25
uğur_aydemir,Uğur Aydemir,Q23920971,Uğur Aydemir,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Manisa,25
uğur_bayraktutan,Uğur Bayraktutan,Q21527259,Uğur Bayraktutan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Artvin,25
uğur_işılak,Uğur Işılak,Q6085268,Uğur Işılak,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İstanbul,25
vecdi_gündoğdu,Vecdi Gündoğdu,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Kırklareli,25
vedat_bayram,Vedat Bayram,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Niğde,25
vedat_bilgin,Vedat Bilgin,Q6102989,Vedat Bilgin,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ankara,25
vedat_demiröz,Vedat Demiröz,Q20474671,Vedat Demiröz,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Bitlis,25
veli_ağbaba,Veli Ağbaba,Q17448625,Veli Ağbaba,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Malatya,25
veysel_eroğlu,Veysel Eroğlu,Q1465755,Veysel Eroğlu,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İzmir,25
veysi_kaynak,Veysi Kaynak,Q6040561,Veysi Kaynak,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Kahramanmaraş,25
volkan_bozkır,Volkan Bozkır,Q7940222,Volkan Bozkır,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İstanbul,25
vural_kavuncu,Vural Kavuncu,Q20474790,Vural Kavuncu,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Kütahya,25
yalçın_akdoğan,Yalçın Akdoğan,Q6026854,Yalçın Akdoğan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ankara,25
yasin_aktay,Yasin Aktay,Q6094980,Yasin Aktay,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Siirt,25
yavuz_temizer,Yavuz Temizer,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Elazığ,25
yaşar_karayel,Yaşar Karayel,Q20476905,Yaşar Karayel,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Kayseri,25
yaşar_tüzün,Yaşar Tüzün,Q6030490,Yaşar Tüzün,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Bilecik,25
yurdusev_Özsökmenler,Yurdusev Özsökmenler,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Van,25
yusuf_başer_(milletvekili),Yusuf Başer,Q19737965,Yusuf Başer (milletvekili),https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Yozgat,25
yusuf_halaçoğlu,Yusuf Halaçoğlu,Q1415765,Yusuf Halaçoğlu,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Kayseri,25
yıldırım_tuğrul_türkeş,Yıldırım Tuğrul Türkeş,Q2602515,Yıldırım Tuğrul Türkeş,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Ankara,25
yılmaz_tezcan,Yılmaz Tezcan,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Mersin,25
yılmaz_tunç,Yılmaz Tunç,Q17046592,Yılmaz Tunç,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Bartın,25
zehra_taşkeneslioğlu,Zehra Taşkeneslioğlu,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Erzurum,25
zekeriya_birkan,Zekeriya Birkan,Q31189166,Zekeriya Birkan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Bursa,25
zekeriya_temizel,Zekeriya Temizel,Q6089344,Zekeriya Temizel,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,İzmir,25
zeki_aygün,Zeki Aygün,Q23920986,Zeki Aygün,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Kocaeli,25
zeki_Çakan,Zeki Çakan,Q6064101,Zeki Çakan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Zonguldak,25
zeynel_balkız,Zeynel Balkız,Q31188448,Zeynel Balkız,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Manisa,25
zeynel_emre,Zeynel Emre,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,İstanbul,25
zeynep_altıok,Zeynep Altıok,Q31188524,Zeynep Altıok,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,İzmir,25
zihni_açba,Zihni Açba,Q25477874,Zihni Açba,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Sakarya,25
ziver_Özdemir,Ziver Özdemir,Q21527394,Ziver Özdemir,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Batman,25
ziya_altunyaldız,Ziya Altunyaldız,Q31189165,Ziya Altunyaldız,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Konya,25
ziya_pir,Ziya Pir,Q29937945,Ziya Pir,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Diyarbakır,25
ziya_Çalışkan,Ziya Çalışkan,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Şanlıurfa,25
zühal_topcu,Zühal Topcu,Q6059189,Zühal Topcu,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Ankara,25
zülfikar_İnönü_tümer,Zülfikar İnönü Tümer,Q20090648,Zülfikar İnönü Tümer,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Adana,25
Çağlar_demirel,Çağlar Demirel,Q31189644,Çağlar Demirel,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Diyarbakır,25
Çetin_arık,Çetin Arık,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Kayseri,25
Çetin_osman_budak,Çetin Osman Budak,Q31188650,Çetin Osman Budak,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Antalya,25
Çilem_küçükkeleş_Öz,Çilem Küçükkeleş Öz,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Mersin,25
Çiğdem_karaaslan,Çiğdem Karaaslan,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Samsun,25
Ömer_süha_aldan,Ömer Süha Aldan,Q23920893,Ömer Süha Aldan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Muğla,25
Önder_matlı,Önder Matlı,Q21528329,Önder Matlı,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Bursa,25
Özcan_purçu,Özcan Purçu,Q20476906,Özcan Purçu,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,İzmir,25
Özgür_Özel,Özgür Özel,Q17046812,Özgür Özel,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Manisa,25
Özkan_yalım,Özkan Yalım,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Uşak,25
Özlem_zengin,Özlem Zengin,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İstanbul,25
Öznur_Çalık,Öznur Çalık,Q19613520,Öznur Çalık,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Malatya,25
Ümit_Özdağ,Ümit Özdağ,Q6097526,Ümit Özdağ,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Gaziantep,25
Ünal_demirtaş,Ünal Demirtaş,Q25476522,Ünal Demirtaş,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Zonguldak,25
İbrahim_aydemir,İbrahim Aydemir,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Erzurum,25
İbrahim_ayhan,İbrahim Ayhan,Q17046834,İbrahim Ayhan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Şanlıurfa,25
İbrahim_halil_fırat,İbrahim Halil Fırat,Q20195222,İbrahim Halil Fırat,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Adıyaman,25
İbrahim_kürşat_tuna,İbrahim Kürşat Tuna,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Çanakkale,25
İbrahim_Özdiş,İbrahim Özdiş,Q20090971,İbrahim Özdiş,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Adana,25
İdris_baluken,İdris Baluken,Q20085709,İdris Baluken,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Diyarbakır,25
İdris_güllüce,İdris Güllüce,Q6059473,İdris Güllüce,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İstanbul,25
İhsan_Özkes,İhsan Özkes,Q8080053,İhsan Özkes,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,İstanbul,25
İhsan_Şener,İhsan Şener,Q6097669,İhsan Şener,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ordu,25
İlhan_cihaner,İlhan Cihaner,Q343585,İlhan Cihaner,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,İstanbul,25
İlhan_kesici,İlhan Kesici,Q6053556,İlhan Kesici,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,İstanbul,25
İlknur_İnceöz,İlknur İnceöz,Q6021969,İlknur İnceöz,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Aksaray,25
İlyas_Şeker,İlyas Şeker,Q23920991,İlyas Şeker,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Kocaeli,25
İmam_taşçıer,İmam Taşçıer,Q21528377,İmam Taşçıer,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Diyarbakır,25
İrfan_bakır,İrfan Bakır,Q31189465,İrfan Bakır,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Isparta,25
İshak_gazel,İshak Gazel,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Kütahya,25
İsmail_faruk_aksu,İsmail Faruk Aksu,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,İstanbul,25
İsmail_ok,İsmail Ok,Q20477088,İsmail Ok,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Balıkesir,25
İsmet_büyükataman,İsmet Büyükataman,Q21528397,İsmet Büyükataman,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Bursa,25
İsmet_su,İsmet Su,Q21528399,İsmet Su,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Bursa,25
İsmet_uçma,İsmet Uçma,Q23921010,İsmet Uçma,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İstanbul,25
İsmet_yılmaz,İsmet Yılmaz,Q8080224,İsmet Yılmaz,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Sivas,25
İsrafil_kışla,İsrafil Kışla,Q6008289,İsrafil Kışla,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Artvin,25
İzzet_ulvi_yönter,İzzet Ulvi Yönter,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,İstanbul,25
Şafak_pavey,Şafak Pavey,Q8082384,Şafak Pavey,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,İstanbul,25
Şafak_Özanli,Şafak Özanli,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Kars,25
Şamil_tayyar,Şamil Tayyar,Q6091919,Şamil Tayyar,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Gaziantep,25
Şebnem_koçakelçi,Şebnem Koçakelçi,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Bingöl,25
Şefkat_Çetin,Şefkat Çetin,Q26234887,Şefkat Çetin,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Ankara,25
Şemsettin_emir,Şemsettin Emir,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Edirne,25
Şenal_sarıhan,Şenal Sarıhan,Q7449959,Şenal Sarıhan,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Ankara,25
Şerafettin_turpcu,Şerafettin Turpcu,Q25476523,Şerafettin Turpcu,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Zonguldak,25
Şirin_Ünal,Şirin Ünal,,,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İstanbul,25
Şuay_alpay,Şuay Alpay,Q12813080,Şuay Alpay,https://tr.wikipedia.org/wiki/TBMM_25._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Elazığ,25
abdulhamit_gül,Abdulhamit Gül,Q21328910,Abdulhamit Gül,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Gaziantep,26
abdulkadir_yüksel,Abdulkadir Yüksel,Q41750325,Abdulkadir Yüksel,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Gaziantep,26
abdullah_ağralı,Abdullah Ağralı,,,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Konya,26
abdullah_başcı,Abdullah Başcı,,,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İstanbul (III),26
abdullah_nejat_koçer,Abdullah Nejat Koçer,Q19610371,Abdullah Nejat Koçer,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Gaziantep,26
abdullah_zeydan,Abdullah Zeydan,Q31189280,Abdullah Zeydan,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Hakkâri,26
abdullah_Öztürk,Abdullah Öztürk,Q42297972,Abdullah Öztürk,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Kırıkkale,26
abdurrahman_Öz,Abdurrahman Öz,Q31188708,Abdurrahman Öz,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Aydın,26
abdülkadir_akgül,Abdülkadir Akgül,,,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Yozgat,26
adem_geveri,Adem Geveri,,,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Van,26
adem_yeşildal,Adem Yeşildal,Q23920948,Adem Yeşildal,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Hatay,26
adnan_boynukara,Adnan Boynukara,Q20630613,Adnan Boynukara,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Adıyaman,26
adnan_günnar,Adnan Günnar,,,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Trabzon,26
ahmet_akın,Ahmet Akın,Q31188725,Ahmet Akın,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Balıkesir,26
ahmet_arslan,Ahmet Arslan,Q6002674,Ahmet Arslan,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Kars,26
ahmet_aydın_(adıyamanlı),Ahmet Aydın,Q6031189,Ahmet Aydın (Adıyamanlı),https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Adıyaman,26
ahmet_berat_Çonkar,Ahmet Berat Çonkar,Q25473359,Ahmet Berat Çonkar,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İstanbul (I),26
ahmet_davutoğlu,Ahmet Davutoğlu,Q58198,Ahmet Davutoğlu,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Konya,26
ahmet_demircan,Ahmet Demircan,Q6029399,Ahmet Demircan,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Samsun,26
ahmet_eşref_fakıbaba,Ahmet Eşref Fakıbaba,Q6064478,Ahmet Eşref Fakıbaba,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Şanlıurfa,26
ahmet_gündoğdu,Ahmet Gündoğdu,Q31188553,Ahmet Gündoğdu,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ankara (I),26
ahmet_haluk_koç,Ahmet Haluk Koç,Q6084013,Ahmet Haluk Koç,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Ankara (II),26
ahmet_hamdi_Çamlı,Ahmet Hamdi Çamlı,,,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,İstanbul (II),26
ahmet_kenan_tanrıkulu,Ahmet Kenan Tanrıkulu,Q6055381,Ahmet Kenan Tanrıkulu,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,İzmir (II),26
ahmet_sami_ceylan,Ahmet Sami Ceylan,Q31192107,Ahmet Sami Ceylan,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Çorum,26
ahmet_selim_yurdakul,Ahmet Selim Yurdakul,Q31188539,Ahmet Selim Yurdakul,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,MHP,Milliyetçi Hareket Partisi,Antalya,26
ahmet_sorgun,Ahmet Sorgun,Q31189293,Ahmet Sorgun,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Konya,26
ahmet_tan,Ahmet Tan,Q6049478,Ahmet Tan,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Kütahya,26
ahmet_uzer,Ahmet Uzer,,,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Gaziantep,26
ahmet_yıldırım,Ahmet Yıldırım,Q676847,Ahmet Yıldırım,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,HDP,Halkların Demokratik Partisi,Muş,26
ahmet_İyimaya,Ahmet İyimaya,Q6059392,Ahmet İyimaya,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Ankara (II),26
akif_ekici,Akif Ekici,Q31192242,Akif Ekici,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Gaziantep,26
akif_Çağatay_kılıç,Akif Çağatay Kılıç,Q418025,Akif Çağatay Kılıç,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,AKP,Adalet ve Kalkınma Partisi,Samsun,26
akın_Üstündağ,Akın Üstündağ,,,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Muğla,26
ali_akyıldız,Ali Akyıldız,,,https://tr.wikipedia.org/wiki/TBMM_26._d%C3%B6nem_milletvekilleri_listesi,CHP,Cumhuriyet Halk Partisi,Sivas,26
