statement,id,name,constituency_id,constituency,party_id,party,start_date,end_date,term
Q6793327-7F1ACAB5-7322-4330-A96B-4711545CBF25,Q6793327,Maurice Manning,Q2336579,Dublin North–East,Q247135,Fine Gael,1982-12-14,1987-01-20,24
Q6793327-97F5369A-5F13-4891-8F91-22142B218622,Q6793327,Maurice Manning,Q2336579,Dublin North–East,Q247135,Fine Gael,1982-03-09,1982-11-04,23
Q6793427-74BB0C30-D2F8-4865-B7A3-54C4BF5466F4,Q6793427,Maurice Quinlivan,Q6549243,Limerick City,Q76382,Sinn Féin,2016-03-10,"",32
Q6828458-03D6CA9E-9A40-4389-9836-A5518C1DA030,Q6828458,Michael Barrett,Q2531985,Dublin North–West,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q6828458-26A4474B-358B-4646-9D5B-21BA5F8F5985,Q6828458,Michael Barrett,Q2531985,Dublin North–West,Q216517,Fianna Fáil,1982-12-14,1987-01-20,24
Q6828458-7F390928-C234-42A8-939C-CEB3953A660F,Q6828458,Michael Barrett,Q2531985,Dublin North–West,Q216517,Fianna Fáil,1989-06-29,1992-11-05,26
Q6828458-B5CE3863-97F2-4568-BB76-A475068EF941,Q6828458,Michael Barrett,Q2531985,Dublin North–West,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
Q6828458-C98892FA-852B-4473-82FD-A6190CB34F60,Q6828458,Michael Barrett,Q2531985,Dublin North–West,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q6829379-02380933-6B78-416F-B697-2248298E1650,Q6829379,Michael Collins,Q2537687,Limerick West,Q216517,Fianna Fáil,1997-06-26,2002-04-25,28
Q6829379-9F96E8C8-1826-4018-87AD-12D82132BE9D,Q6829379,Michael Collins,Q2537687,Limerick West,Q327591,independent politician,2003-09-27,2007-04-26,29
Q6829379-B2CF2BA5-7019-4BB6-AB38-6F631DAD207F,Q6829379,Michael Collins,Q2537687,Limerick West,Q216517,Fianna Fáil,2002-06-06,2003-09-27,29
Q6829535-08d980f2-4deb-b184-619a-b7ac3b923265,Q6829535,Michael Creed,Q3147235,Cork North–West,Q247135,Fine Gael,1997-06-26,2002-04-25,28
Q6829535-2C78602C-FB1A-413A-B0C3-171E757DDAD7,Q6829535,Michael Creed,Q3147235,Cork North–West,Q247135,Fine Gael,2011-03-09,2016-02-03,31
Q6829535-35faedbe-4b40-2109-9b49-31895549107c,Q6829535,Michael Creed,Q3147235,Cork North–West,Q247135,Fine Gael,1989-06-29,1992-11-05,26
Q6829535-8550e12d-4469-e396-979f-82e7cffb7b5a,Q6829535,Michael Creed,Q3147235,Cork North–West,Q247135,Fine Gael,1992-12-14,1997-05-15,27
Q6829535-b49296eb-4e08-3458-1708-6a57f5c69813,Q6829535,Michael Creed,Q3147235,Cork North–West,Q247135,Fine Gael,2007-06-14,2011-02-01,30
Q6829535-BC49C706-3A5A-41DD-ACC0-A8C2C4246FDC,Q6829535,Michael Creed,Q3147235,Cork North–West,Q247135,Fine Gael,2016-03-10,"",32
Q6830171-E0B7EBFC-0994-4E6F-9EB6-15339ABD5C36,Q6830171,Michael F. Kitt,Q5519493,Galway North–East,Q216517,Fianna Fáil,1973-03-14,1974-12-24,20
Q6830275-207C18F2-986F-4F35-8980-AA0CCB8A9B08,Q6830275,Michael Ferris,Q2739535,Tipperary South,Q503614,Labour Party,1992-12-14,1997-05-15,27
Q6830275-8077901E-48F5-4E96-B19F-EED2C09482B2,Q6830275,Michael Ferris,Q2739535,Tipperary South,Q503614,Labour Party,1997-06-26,2000-03-21,28
Q6830275-F53B89B7-8070-4A34-A256-56C80A48AB82,Q6830275,Michael Ferris,Q2739535,Tipperary South,Q503614,Labour Party,1989-06-29,1992-11-05,26
Q6830301-07574EF7-29A0-4BEF-A9A6-EFBC0AE82546,Q6830301,Michael Finneran,Q7367589,Roscommon–South Leitrim,Q216517,Fianna Fáil,2007-06-14,2011-02-01,30
Q6830301-0DE4878C-7091-4BF9-B457-A84396D53364,Q6830301,Michael Finneran,Q6673848,Longford–Roscommon,Q216517,Fianna Fáil,2002-06-06,2007-04-26,29
Q6830305-1130F329-FE08-4BF9-8F1B-D6C64B444685,Q6830305,Michael Finucane,Q2537687,Limerick West,Q247135,Fine Gael,1997-06-26,2002-04-25,28
Q6830305-5145FF95-5075-4835-915F-3D5AE22AC052,Q6830305,Michael Finucane,Q2537687,Limerick West,Q247135,Fine Gael,1992-12-14,1997-05-15,27
Q6830305-92AB1CFB-8BFB-4A19-BD11-B391F808DF29,Q6830305,Michael Finucane,Q2537687,Limerick West,Q247135,Fine Gael,1989-06-29,1992-11-05,26
Q6831036-4b845a12-41be-bcef-1069-f615e23ff5c9,Q6831036,Michael Healy-Rae,Q6394444,Kerry,Q327591,independent politician,2016-03-10,"",32
Q6831036-B7ED986A-ED88-4E19-A742-CF4679A5C74B,Q6831036,Michael Healy-Rae,Q2408892,Kerry South,Q327591,independent politician,2011-03-09,2016-02-03,31
Q6832262-01473137-F734-42B9-94F3-CFE3CE818B18,Q6832262,Michael Lipper,Q6549257,Limerick East,Q327591,independent politician,1977-07-05,1981-05-21,21
Q6832363-AB5B4C34-1FBF-4525-8145-0AE96FC78A58,Q6832363,Michael Lynch,Q6804304,Meath,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
Q6832363-F3895DE3-DD20-41AE-B682-5BC984C01051,Q6832363,Michael Lynch,Q6804304,Meath,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q6832633-9E57EE74-9D1D-4AFF-912E-DA2154886D54,Q6832633,Michael McCarthy,Q2746787,Cork South–West,Q503614,Labour Party,2011-03-09,2016-02-03,31
Q6832712-17D9028E-26E1-41D1-AD14-EBEAD30BD45C,Q6832712,Michael McGrath,Q2635304,Cork South–Central,Q216517,Fianna Fáil,2011-03-09,2016-02-03,31
Q6832712-6f470105-4ede-c346-cf57-b3793d51ead1,Q6832712,Michael McGrath,Q2635304,Cork South–Central,Q216517,Fianna Fáil,2007-06-14,2011-02-01,30
Q6832712-E5E05183-BEDB-42A6-8FF8-7509A7027BB1,Q6832712,Michael McGrath,Q2635304,Cork South–Central,Q216517,Fianna Fáil,2016-03-10,"",32
Q6832776-370DD837-5E07-43ED-9F84-5331D5BCA7E1,Q6832776,Michael McNamara,Q2570782,Clare,Q503614,Labour Party,2011-03-09,2015-05-29,31
Q6832776-9e99ad23-4157-48d0-d331-9ded28719883,Q6832776,Michael McNamara,Q2570782,Clare,Q503614,Labour Party,2015-09-16,2016-02-03,31
Q6832776-d7224e3e-4479-e0a6-1433-f87b3c4ad338,Q6832776,Michael McNamara,Q2570782,Clare,Q327591,independent politician,2015-05-30,2015-09-15,31
Q6832973-712DAA54-5230-494B-B341-B4C96DA4699E,Q6832973,Michael Murphy,Q2746787,Cork South–West,Q503614,Labour Party,1977-07-05,1981-05-21,21
Q6832973-F16EB313-58E8-4CE6-B11D-F4356EAE5F96,Q6832973,Michael Murphy,Q2746787,Cork South–West,Q503614,Labour Party,1973-03-14,1977-05-25,20
Q6835128-560AB16A-EA18-4201-AF94-37C1FC108867,Q6835128,Michael W. D'Arcy,Q3458611,Wexford,Q247135,Fine Gael,2007-06-14,2011-02-01,30
Q6835128-6AEAD031-738C-4029-8754-24E0C524EEA6,Q6835128,Michael W. D'Arcy,Q3458611,Wexford,Q247135,Fine Gael,2016-03-10,"",32
Q6837190-0059D5A7-6924-4475-898D-AFA8403521BD,Q6837190,Michelle Mulherin,Q1869725,Mayo,Q247135,Fine Gael,2011-03-09,2016-02-03,31
Q6838053-EA17D378-9143-4835-9BCF-A70E82750FDE,Q6838053,Mick Barry,Q2357143,Cork North–Central,Q21218940,Solidarity–People Before Profit,2016-03-10,"",32
Q6838473-077AE03A-CF1C-42CA-BAFE-B5F26CBA74EF,Q6838473,Mick Wallace,Q3458611,Wexford,Q17100320,Independents 4 Change,2016-03-10,"",32
Q6838473-BF253C9F-9406-42C0-B615-2382400A679D,Q6838473,Mick Wallace,Q3458611,Wexford,Q327591,independent politician,2011-03-09,2016-02-03,31
Q6850969-0A29E279-63C0-4AF1-9169-BEF9D863963E,Q6850969,Mildred Fox,Q2380581,Wicklow,Q327591,independent politician,2002-06-06,2007-04-26,29
Q6850969-895D5495-A923-4EAA-A4A0-E7098E367859,Q6850969,Mildred Fox,Q2380581,Wicklow,Q327591,independent politician,1997-06-26,2002-04-25,28
Q6850969-E735CA90-2FE2-4893-868A-770D7C2418E5,Q6850969,Mildred Fox,Q2380581,Wicklow,Q327591,independent politician,1995-06-29,1997-05-15,27
Q6899904-0EA41732-C1D1-4078-BAF2-CACBFAA381B7,Q6899904,Monica Barnes,Q5320426,Dún Laoghaire,Q247135,Fine Gael,1982-12-14,1987-01-20,24
Q6899904-1568965B-9E7F-4D26-AE07-F31BE325D585,Q6899904,Monica Barnes,Q5320426,Dún Laoghaire,Q247135,Fine Gael,1987-03-10,1989-05-25,25
Q6899904-78B0FCC3-713A-457C-8F6B-1227405D457A,Q6899904,Monica Barnes,Q5320426,Dún Laoghaire,Q247135,Fine Gael,1989-06-29,1992-11-05,26
Q6899904-AE64B124-E9E6-4199-AD41-B2A4A16D97E6,Q6899904,Monica Barnes,Q5320426,Dún Laoghaire,Q247135,Fine Gael,1997-06-26,2002-04-25,28
Q6908540-F57273A0-9D6B-4AB7-AB04-8CC2F60B93ED,Q6908540,Moosajee Bhamjee,Q2570782,Clare,Q503614,Labour Party,1992-12-14,1997-05-15,27
Q6947711-3E3EBB89-3C04-4724-B0E8-737E39872C36,Q6947711,Myles Staunton,Q6797570,Mayo West,Q247135,Fine Gael,1973-03-14,1977-05-25,20
Q6949587-5DBD620D-40E7-4C44-B009-9E479A106847,Q6949587,Máire Hoctor,Q3083080,Tipperary North,Q216517,Fianna Fáil,2007-06-14,2011-02-01,30
Q6949587-8E338E0A-F86B-44E9-A1B2-FFA4853CA14E,Q6949587,Máire Hoctor,Q3083080,Tipperary North,Q216517,Fianna Fáil,2002-06-06,2007-04-26,29
Q6949611-7F2A8DF0-F82E-4F46-81BB-3B68FCAF37A0,Q6949611,Máirín Quill,Q2357143,Cork North–Central,Q661973,Progressive Democrats,1987-03-10,1989-05-25,25
Q6949611-901680B8-D6F5-427F-ACBB-A14FE0C5115C,Q6949611,Máirín Quill,Q2357143,Cork North–Central,Q661973,Progressive Democrats,1992-12-14,1997-05-15,27
Q6949611-AC3EC7F6-27C2-41DA-B361-8504B7F282F2,Q6949611,Máirín Quill,Q2357143,Cork North–Central,Q661973,Progressive Democrats,1989-06-29,1992-11-05,26
Q6985934-45410E19-CE99-472B-B436-B62E86D178EE,Q6985934,Ned Brennan,Q2336579,Dublin North–East,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q7023842-38F5878F-21F9-46FA-BE51-E3B0466FE306,Q7023842,Niall Blaney,Q2566127,Donegal North–East,Q327591,independent politician,2002-06-06,2006-07-26,29
Q7023842-3B9F7D7E-98C3-4E5D-BB8A-4E9F8ECD821D,Q7023842,Niall Blaney,Q2566127,Donegal North–East,Q216517,Fianna Fáil,2007-06-14,2011-02-01,30
Q7023842-A24E4996-C523-4D85-8BCC-FA0F9EFBBCC5,Q7023842,Niall Blaney,Q2566127,Donegal North–East,Q216517,Fianna Fáil,2006-07-26,2007-04-26,29
Q7023861-1958FA5C-ADBA-45D1-B62F-0AE475F0123C,Q7023861,Niall Collins,Q6549238,Limerick,Q216517,Fianna Fáil,2011-03-09,2016-02-03,31
Q7023861-7DD68FC9-8C7C-4EC3-A6BC-96A5C10DB2E9,Q7023861,Niall Collins,Q6549251,Limerick County,Q216517,Fianna Fáil,2016-03-10,"",32
Q7023861-a776297b-48cf-9927-d17f-9440a42524e5,Q7023861,Niall Collins,Q2537687,Limerick West,Q216517,Fianna Fáil,2007-06-14,2011-02-01,30
Q7047147-217E4C68-261C-435E-B4B3-36BF5C33208C,Q7047147,Noel O'Flynn,Q2357143,Cork North–Central,Q216517,Fianna Fáil,2002-06-06,2007-04-26,29
Q7047147-88D1EE08-73CA-40E7-B015-2BA2F20415A0,Q7047147,Noel O'Flynn,Q2357143,Cork North–Central,Q216517,Fianna Fáil,2007-06-14,2011-02-01,30
Q7047147-B81710A5-D353-4818-96C3-ACA6B04CA828,Q7047147,Noel O'Flynn,Q2357143,Cork North–Central,Q216517,Fianna Fáil,1997-06-26,2002-04-25,28
Q7088381-B6532C84-3A77-47DB-814B-B90543EDAB75,Q7088381,Ollie Wilkinson,Q2109423,Waterford,Q216517,Fianna Fáil,2002-06-06,2007-04-26,29
Q7088903-2DFC927A-A505-4595-A8B9-8A382B3256AF,Q7088903,Olwyn Enright,Q6487896,Laois–Offaly,Q247135,Fine Gael,2002-06-06,2007-04-26,29
Q7088903-F097695B-BAF1-4BAC-A639-02F8AE204BE0,Q7088903,Olwyn Enright,Q6487896,Laois–Offaly,Q247135,Fine Gael,2007-06-14,2011-02-01,30
Q7117314-20092E34-73A6-4F9A-ACD7-DD0C231AC8D3,Q7117314,P. J. Morley,Q6797506,Mayo East,Q216517,Fianna Fáil,1982-03-09,1982-11-04,23
Q7117314-21FC03D2-C10B-42F5-A2AD-DA0C1338FE1B,Q7117314,P. J. Morley,Q6797506,Mayo East,Q216517,Fianna Fáil,1977-07-05,1981-05-21,21
Q7117314-2C6C00C5-86E0-461B-817D-8E005397173F,Q7117314,P. J. Morley,Q6797506,Mayo East,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q7117314-53EB4714-B688-4BB7-8E68-DCB1338F18CD,Q7117314,P. J. Morley,Q6797506,Mayo East,Q216517,Fianna Fáil,1982-12-14,1987-01-20,24
Q7117314-D82612BF-0B0C-4E57-9E00-DF8D0211D052,Q7117314,P. J. Morley,Q6797506,Mayo East,Q216517,Fianna Fáil,1987-03-10,1989-05-25,25
Q7117314-E175B62A-24BC-43F8-9A8A-F44764602546,Q7117314,P. J. Morley,Q6797506,Mayo East,Q216517,Fianna Fáil,1992-12-14,1997-05-15,27
Q7117314-E387FA5F-6DC1-4A48-99BC-C31D6DFA3948,Q7117314,P. J. Morley,Q6797506,Mayo East,Q216517,Fianna Fáil,1989-06-29,1992-11-05,26
Q7117328-015590DC-63F1-471F-BEC7-C1E8E2FF8700,Q7117328,P. J. Sheehan,Q2746787,Cork South–West,Q247135,Fine Gael,1989-06-29,1992-11-05,26
Q7117328-056083DA-7DB4-492F-86C9-9B269DC6B231,Q7117328,P. J. Sheehan,Q2746787,Cork South–West,Q247135,Fine Gael,1982-12-14,1987-01-20,24
Q7117328-47306127-8872-43C6-9C98-62641623A2BE,Q7117328,P. J. Sheehan,Q2746787,Cork South–West,Q247135,Fine Gael,2007-06-14,2011-02-01,30
Q7117328-615B41CE-25BA-4831-B01F-92B8E6BF09B6,Q7117328,P. J. Sheehan,Q2746787,Cork South–West,Q247135,Fine Gael,1982-03-09,1982-11-04,23
Q7117328-85ED8CD2-9679-4D62-B4CC-C2A628BDDB19,Q7117328,P. J. Sheehan,Q2746787,Cork South–West,Q247135,Fine Gael,1987-03-10,1989-05-25,25
Q7117328-BF7B6C80-C195-4898-9CAA-9DB3D2C9917F,Q7117328,P. J. Sheehan,Q2746787,Cork South–West,Q247135,Fine Gael,1992-12-14,1997-05-15,27
Q7117328-E7B9B066-84AC-4BA3-8D8D-369ED860A288,Q7117328,P. J. Sheehan,Q2746787,Cork South–West,Q247135,Fine Gael,1981-06-30,1982-01-27,22
Q7117328-F2567143-5E25-40F6-BE31-3428C9D32FAF,Q7117328,P. J. Sheehan,Q2746787,Cork South–West,Q247135,Fine Gael,1997-06-26,2002-04-25,28
Q7123391-BA79AC3F-E5D4-4F6D-8179-6C846AD34D4E,Q7123391,Paddy Agnew,Q6689841,Louth,Q4774514,Anti H-Block,1981-06-30,1982-01-27,22
Q7123489-1769C91B-3616-44A2-912D-35E14B2D913B,Q7123489,Paddy Harte,Q2566127,Donegal North–East,Q247135,Fine Gael,1981-06-30,1982-01-27,22
Q7123489-27140A47-A5E7-4208-B342-CD3275EE76A6,Q7123489,Paddy Harte,Q2566127,Donegal North–East,Q247135,Fine Gael,1987-03-10,1989-05-25,25
Q7123489-5222A0F7-8278-4465-8E4E-745180928983,Q7123489,Paddy Harte,Q53678184,Donegal North–East,Q247135,Fine Gael,1973-03-14,1977-05-25,20
Q7123489-859E6617-7946-4D49-9A8A-8C7A8A82FAC8,Q7123489,Paddy Harte,Q2566127,Donegal North–East,Q247135,Fine Gael,1982-03-09,1982-11-04,23
Q7123489-B68FD6C9-9690-401E-BC94-864BEC539F21,Q7123489,Paddy Harte,Q2566127,Donegal North–East,Q247135,Fine Gael,1992-12-14,1997-05-15,27
Q7123489-E0AB9E85-2DA1-45E1-AD8F-DC4EEAD97EA5,Q7123489,Paddy Harte,Q2566127,Donegal North–East,Q247135,Fine Gael,1989-06-29,1992-11-05,26
Q7123489-F7DEAFAB-1086-41A3-8FA9-C5F2E60EF776,Q7123489,Paddy Harte,Q5295599,Donegal,Q247135,Fine Gael,1977-07-05,1981-05-21,21
Q7123489-FD6B0284-6AA5-4A89-84DD-66462569ABF5,Q7123489,Paddy Harte,Q2566127,Donegal North–East,Q247135,Fine Gael,1982-12-14,1987-01-20,24
Q7123502-63763BAE-15C2-4C30-9D20-FD3C81CDDC38,Q7123502,Paddy Keaveney,Q53678184,Donegal North–East,Q10494861,Independent Fianna Fáil,1976-06-10,1977-05-25,20
Q7143361-2D4D5718-9501-4394-9DD7-9CB9E81827F6,Q7143361,Pat Deering,Q3913273,Carlow–Kilkenny,Q247135,Fine Gael,2016-03-10,"",32
Q7143361-2DEB8D85-02CF-4900-B129-90DC28951DD8,Q7143361,Pat Deering,Q3913273,Carlow–Kilkenny,Q247135,Fine Gael,2011-03-09,2016-02-03,31
Q7143472-996DF068-64E1-4D03-85D3-43759C724644,Q7143472,Pat Gallagher,Q6487896,Laois–Offaly,Q503614,Labour Party,1992-12-14,1997-05-15,27
Q7143717-49675035-0FC4-4BE6-9A30-BC5B9E27BD5E,Q7143717,Pat McCartan,Q2336579,Dublin North–East,Q1860218,Workers' Party of Ireland,1987-03-10,1989-05-25,25
Q7143717-7E5C0172-D7A3-456D-9118-60D085FD7AEB,Q7143717,Pat McCartan,Q2336579,Dublin North–East,Q1860218,Workers' Party of Ireland,1989-06-29,1992-11-05,26
Q7146687-03454414-AED4-4C1F-9AA7-343AB5520246,Q7146687,Patrick Hegarty,Q16951667,Cork East,Q247135,Fine Gael,1981-06-30,1982-01-27,22
Q7146687-17F38C20-9EE5-4C05-B0F6-D93C8105C07B,Q7146687,Patrick Hegarty,Q5170808,Cork North–East,Q247135,Fine Gael,1977-07-05,1981-05-21,21
Q7146687-62478F5F-8133-4BE0-9BEE-6BFE9620946C,Q7146687,Patrick Hegarty,Q16951667,Cork East,Q247135,Fine Gael,1982-12-14,1987-01-20,24
Q7146687-6FC41900-1C6A-4E80-B95B-E84618B89423,Q7146687,Patrick Hegarty,Q16951667,Cork East,Q247135,Fine Gael,1987-03-10,1989-05-25,25
Q7146687-87FDBAD1-503F-4B36-96F8-F9D6420BD6F7,Q7146687,Patrick Hegarty,Q5170808,Cork North–East,Q247135,Fine Gael,1973-03-14,1977-05-25,20
Q7146687-C8B3BAE9-F659-48AE-8DF0-15B924B66E0C,Q7146687,Patrick Hegarty,Q16951667,Cork East,Q247135,Fine Gael,1982-03-09,1982-11-04,23
Q7146944-7C679187-94CD-4F1A-8AE2-763388A192B0,Q7146944,Patrick Kerrigan,Q5170759,Cork City,Q503614,Labour Party,1977-07-05,1979-07-04,21
Q7147092-7E2F0CB7-785D-4AB6-AD17-CB33A88B47D8,Q7147092,Patrick Malone,Q17088588,Kildare,Q247135,Fine Gael,1973-03-14,1977-05-25,20
Q7147356-6F274833-2176-46B5-B49A-BA36EFA37C72,Q7147356,Patrick Nulty,Q5310999,Dublin West,Q503614,Labour Party,2011-10-29,2011-12-06,31
Q7147356-d0e5bbeb-4037-dbc3-7a72-eda86663103f,Q7147356,Patrick Nulty,Q5310999,Dublin West,Q327591,independent politician,2011-12-06,2014-03-22,31
Q7147378-A212C7C3-AD9E-4374-B37B-1CAF8A6CBB76,Q7147378,Patrick O'Donovan,Q6549238,Limerick,Q247135,Fine Gael,2011-03-09,2016-02-03,31
Q7147378-C0DC2C64-AC31-4781-B297-30D6272F7A29,Q7147378,Patrick O'Donovan,Q6549251,Limerick County,Q247135,Fine Gael,2016-03-10,"",32
Q7147403-D03A5644-FA2F-46F7-8CBE-0DD139ABB408,Q7147403,Patrick O'Malley,Q5310999,Dublin West,Q661973,Progressive Democrats,1987-03-10,1989-05-25,25
Q714741-ADEDC3C1-52AB-4666-B01B-31E8C630C727,Q714741,Kieran Doherty,Q2701743,Cavan–Monaghan,Q4774514,Anti H-Block,1981-06-30,1982-01-27,22
Q7148847-758C5928-2FAB-45F8-988A-660F7CF0760C,Q7148847,Paudge Brennan,Q2380581,Wicklow,Q216517,Fianna Fáil,1982-12-14,1987-01-20,24
Q7148847-E1389441-303D-4781-B939-7A176FC355D4,Q7148847,Paudge Brennan,Q2380581,Wicklow,Q216517,Fianna Fáil,1981-06-30,1982-01-27,22
Q7148848-74EBFFF4-143D-4AEF-946E-BEF6E56DBEDD,Q7148848,Paudge Connolly,Q2701743,Cavan–Monaghan,Q327591,independent politician,2002-06-06,2007-04-26,29
Q7148855-08899906-53CC-422D-A273-2A4435949AB2,Q7148855,Paudie Coffey,Q2109423,Waterford,Q247135,Fine Gael,2011-03-09,2016-02-03,31
Q7149927-0FB836BA-C14A-4BA9-8F75-EF130CCD5D43,Q7149927,"Paul Connaughton, Jnr",Q4568022,Galway East,Q247135,Fine Gael,2011-03-09,2016-02-03,31
Q7149929-5CEFF35F-5417-42EA-BB65-E4860C7D6416,Q7149929,"Paul Connaughton, Snr",Q4568022,Galway East,Q247135,Fine Gael,1982-03-09,1982-11-04,23
Q7149929-7F52F0E7-072D-486C-A6A5-F66B4523E627,Q7149929,"Paul Connaughton, Snr",Q4568022,Galway East,Q247135,Fine Gael,1987-03-10,1989-05-25,25
Q7149929-95686C9F-A081-4414-B685-7037F447BBED,Q7149929,"Paul Connaughton, Snr",Q4568022,Galway East,Q247135,Fine Gael,1997-06-26,2002-04-25,28
Q7149929-CB1FEEB4-64FA-45FD-82E3-1462BCC5769F,Q7149929,"Paul Connaughton, Snr",Q4568022,Galway East,Q247135,Fine Gael,1981-06-30,1982-01-27,22
Q7149929-CC430C7B-C95B-4611-99A6-21511F46CF7A,Q7149929,"Paul Connaughton, Snr",Q4568022,Galway East,Q247135,Fine Gael,1982-12-14,1987-01-20,24
Q7149929-DA6EB6DB-CDAA-4D0F-8BC9-B37D6836B2AA,Q7149929,"Paul Connaughton, Snr",Q4568022,Galway East,Q247135,Fine Gael,1992-12-14,1997-05-15,27
Q7149929-E1B8F877-33CA-47E1-8BCD-48E3BBE97CCB,Q7149929,"Paul Connaughton, Snr",Q4568022,Galway East,Q247135,Fine Gael,2007-06-14,2011-02-01,30
Q7149929-ECCF3B11-D4A5-4E0C-BFE6-1D857DF3F0F8,Q7149929,"Paul Connaughton, Snr",Q4568022,Galway East,Q247135,Fine Gael,2002-06-06,2007-04-26,29
Q7149929-EE576673-75CA-40F3-8D23-1521AD469E9C,Q7149929,"Paul Connaughton, Snr",Q4568022,Galway East,Q247135,Fine Gael,1989-06-29,1992-11-05,26
Q7152357-61F824AA-7E1C-4290-868E-330BE012C45F,Q7152357,Paul McGrath,Q6673850,Longford–Westmeath,Q247135,Fine Gael,1989-06-29,1992-11-05,26
Q7152357-6253297F-9964-4DCD-B8A4-542C681E6F8B,Q7152357,Paul McGrath,Q7989082,Westmeath,Q247135,Fine Gael,1992-12-14,1997-05-15,27
Q7152357-8056F90A-936E-4076-A364-5DFE56957462,Q7152357,Paul McGrath,Q7989082,Westmeath,Q247135,Fine Gael,2002-06-06,2007-04-26,29
Q7152357-C6E5ED9F-12A0-48FF-A7D0-7CFF1654D02E,Q7152357,Paul McGrath,Q7989082,Westmeath,Q247135,Fine Gael,1997-06-26,2002-04-25,28
Q7157787-0418A630-E655-4E8E-904A-4FEE7A6169F0,Q7157787,Peadar Tóibín,Q2040462,Meath West,Q76382,Sinn Féin,2016-03-10,"",32
Q7157787-6D923D48-B2FA-422A-BFCA-4D2F4F47194D,Q7157787,Peadar Tóibín,Q2040462,Meath West,Q76382,Sinn Féin,2011-03-09,2016-02-03,31
Q7167307-6B741F0C-4C3B-4B73-A583-AECE8BB6643E,Q7167307,Percy Dockrell,Q5320429,Dún Laoghaire and Rathdown,Q247135,Fine Gael,1973-03-14,1977-05-25,20
Q7174004-7AE440D2-6DB4-4ED1-9334-FDCF04F6484F,Q7174004,Peter Fitzpatrick,Q6689841,Louth,Q247135,Fine Gael,2016-03-10,"",32
Q7174004-C0CC4765-DEA0-4329-8B62-A706F81B2516,Q7174004,Peter Fitzpatrick,Q6689841,Louth,Q247135,Fine Gael,2011-03-09,2016-02-03,31
Q7175140-9CDBF763-87BF-4146-B3B0-FA15FA639E14,Q7175140,Peter Kelly,Q6673850,Longford–Westmeath,Q216517,Fianna Fáil,2007-06-14,2011-02-01,30
Q7175140-B8AB9E5B-DAEE-4595-8D9E-EA9A1C542D5F,Q7175140,Peter Kelly,Q6673848,Longford–Roscommon,Q216517,Fianna Fáil,2002-06-06,2007-04-26,29
Q7175706-12927184-4984-0328-4868-1c1e56cdfda3,Q7175706,Peter Mathews,Q4429557,Dublin South,Q327591,independent politician,2013-07-02,2016-02-03,31
Q7175706-51FD57F6-3521-478F-B666-19E265B80B39,Q7175706,Peter Mathews,Q4429557,Dublin South,Q247135,Fine Gael,2011-03-09,2013-07-02,31
Q7264002-DA706F20-EF79-4FC6-A40B-E325319947AF,Q7264002,Pádraig Mac Lochlainn,Q2566127,Donegal North–East,Q76382,Sinn Féin,2011-03-09,2016-02-03,31
Q7297275-6BAC9BAD-4805-41DD-A0EB-DFC1CD02163F,Q7297275,Ray Butler,Q2040462,Meath West,Q247135,Fine Gael,2011-03-09,2016-02-03,31
Q7308461-7DF98606-1D08-4AB1-94D5-70F9E95EDC89,Q7308461,Regina Doherty,Q1929591,Meath East,Q247135,Fine Gael,2016-03-10,"",32
Q7308461-CB076C6B-AA88-43C7-964C-430A36059F9E,Q7308461,Regina Doherty,Q1929591,Meath East,Q247135,Fine Gael,2011-03-09,2016-02-03,31
Q7323982-2720E0CC-38AD-43CE-AA7A-9CA26A174B43,Q7323982,Richard Barry,Q5170808,Cork North–East,Q247135,Fine Gael,1977-07-05,1981-05-21,21
Q7323982-C98E6A7E-66C5-46E4-B9F4-058464DF6386,Q7323982,Richard Barry,Q5170808,Cork North–East,Q247135,Fine Gael,1973-03-14,1977-05-25,20
Q7325963-CB56D7EE-6302-4B2D-83A3-F4437B06BF2E,Q7325963,Richard Gogan,Q2531985,Dublin North–West,Q216517,Fianna Fáil,1973-03-14,1977-05-25,20
Q7343623-A0B58FA5-8FAF-46F0-9B55-436027B91EA7,Q7343623,Robert Dowds,Q2641881,Dublin Mid–West,Q503614,Labour Party,2011-03-09,2016-02-03,31
Q735593-AE64FC85-F1FA-4AD8-8916-9F9DE94100DA,Q735593,Conor Cruise O'Brien,Q53678368,Dublin North–East,Q503614,Labour Party,1973-03-14,1977-05-25,20
Q7358227-EBD24D72-DE21-4CE8-B9A7-BA08971F7D86,Q7358227,Roger Garland,Q4429557,Dublin South,Q831015,Green Party,1989-06-29,1992-11-05,26
Q7375677-16A179D6-2602-43E4-94E5-46DBDE155B4A,Q7375677,Ruairí Brugha,Q5310877,Dublin County South,Q216517,Fianna Fáil,1973-03-14,1977-05-25,20
Q7416710-509E3137-4545-4566-BA6B-40C849EE6022,Q7416710,Sandra McLellan,Q16951667,Cork East,Q76382,Sinn Féin,2011-03-09,2016-02-03,31
