id,name,image,date_of_birth,date_of_death,gender,source,term,start_date,end_date,party
663,Haim-Moshe Shapira,http://www.knesset.gov.il/mk/images/members/shapira_haim.jpg,"",1970-07-16,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=663,5,1961-09-04,1965-11-22,National Religious Party
663,Haim-Moshe Shapira,http://www.knesset.gov.il/mk/images/members/shapira_haim.jpg,"",1970-07-16,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=663,6,1965-11-22,1969-11-17,National Religious Party
663,Haim-Moshe Shapira,http://www.knesset.gov.il/mk/images/members/shapira_haim.jpg,"",1970-07-16,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=663,7,1969-11-17,1970-07-16,National Religious Party
665,Yaakov-Shimshon Shapira,http://www.knesset.gov.il/mk/images/members/shapira_s_yaakov.jpg,1902-11-04,1993-11-14,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=665,2,1951-08-20,1955-08-15,Worker’s Party of Eretz Yisrael
665,Yaakov-Shimshon Shapira,http://www.knesset.gov.il/mk/images/members/shapira_s_yaakov.jpg,1902-11-04,1993-11-14,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=665,3,1955-08-15,1955-11-14,Worker’s Party of Eretz Yisrael
665,Yaakov-Shimshon Shapira,http://www.knesset.gov.il/mk/images/members/shapira_s_yaakov.jpg,1902-11-04,1993-11-14,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=665,7,1969-11-17,1974-01-21,Alignment
127,Natan Sharansky,http://www.knesset.gov.il/mk/images/members/sharansky_natan.jpg,1948-01-20,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=127,14,1996-06-17,1999-06-07,Yisrael Be`aliyah
127,Natan Sharansky,http://www.knesset.gov.il/mk/images/members/sharansky_natan.jpg,1948-01-20,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=127,15,1999-06-07,2003-02-17,Yisrael Be`aliyah
127,Natan Sharansky,http://www.knesset.gov.il/mk/images/members/sharansky_natan.jpg,1948-01-20,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=127,17,2006-04-17,2006-11-21,Likud
672,Moshe Sharett,http://www.knesset.gov.il/mk/images/members/sharett_moshe.jpg,1894-10-16,1965-07-07,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=672,1,1949-02-14,1951-08-20,Worker’s Party of Eretz Yisrael
672,Moshe Sharett,http://www.knesset.gov.il/mk/images/members/sharett_moshe.jpg,1894-10-16,1965-07-07,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=672,2,1951-08-20,1955-08-15,Worker’s Party of Eretz Yisrael
672,Moshe Sharett,http://www.knesset.gov.il/mk/images/members/sharett_moshe.jpg,1894-10-16,1965-07-07,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=672,3,1955-08-15,1959-11-30,Worker’s Party of Eretz Yisrael
672,Moshe Sharett,http://www.knesset.gov.il/mk/images/members/sharett_moshe.jpg,1894-10-16,1965-07-07,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=672,4,1959-11-30,1961-09-04,Worker’s Party of Eretz Yisrael
672,Moshe Sharett,http://www.knesset.gov.il/mk/images/members/sharett_moshe.jpg,1894-10-16,1965-07-07,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=672,5,1961-09-04,1965-07-07,Worker’s Party of Eretz Yisrael
670,Avraham Sharir,http://www.knesset.gov.il/mk/images/members/sharir_avraham.jpg,1932-12-23,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=670,9,1977-06-13,1981-07-20,Likud
670,Avraham Sharir,http://www.knesset.gov.il/mk/images/members/sharir_avraham.jpg,1932-12-23,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=670,10,1981-07-20,1984-08-13,Likud
670,Avraham Sharir,http://www.knesset.gov.il/mk/images/members/sharir_avraham.jpg,1932-12-23,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=670,11,1984-08-13,1988-11-21,Likud
670,Avraham Sharir,http://www.knesset.gov.il/mk/images/members/sharir_avraham.jpg,1932-12-23,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=670,12,1988-11-21,1992-07-13,Likud
125,Ariel Sharon,http://www.knesset.gov.il/mk/images/members/sharon_ariel.jpg,1928-02-26,2014-01-11,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=125,8,1974-01-21,1974-12-23,Likud
125,Ariel Sharon,http://www.knesset.gov.il/mk/images/members/sharon_ariel.jpg,1928-02-26,2014-01-11,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=125,9,1977-06-13,1981-07-20,Likud
125,Ariel Sharon,http://www.knesset.gov.il/mk/images/members/sharon_ariel.jpg,1928-02-26,2014-01-11,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=125,10,1981-07-20,1984-08-13,Likud
125,Ariel Sharon,http://www.knesset.gov.il/mk/images/members/sharon_ariel.jpg,1928-02-26,2014-01-11,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=125,11,1984-08-13,1988-11-21,Likud
125,Ariel Sharon,http://www.knesset.gov.il/mk/images/members/sharon_ariel.jpg,1928-02-26,2014-01-11,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=125,12,1988-11-21,1992-07-13,Likud
125,Ariel Sharon,http://www.knesset.gov.il/mk/images/members/sharon_ariel.jpg,1928-02-26,2014-01-11,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=125,13,1992-07-13,1996-06-17,Likud
125,Ariel Sharon,http://www.knesset.gov.il/mk/images/members/sharon_ariel.jpg,1928-02-26,2014-01-11,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=125,14,1996-06-17,1999-06-07,Likud
125,Ariel Sharon,http://www.knesset.gov.il/mk/images/members/sharon_ariel.jpg,1928-02-26,2014-01-11,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=125,15,1999-06-07,2003-02-17,Likud
125,Ariel Sharon,http://www.knesset.gov.il/mk/images/members/sharon_ariel.jpg,1928-02-26,2014-01-11,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=125,16,2003-02-17,2006-04-17,Kadima
732,Omri Sharon,http://www.knesset.gov.il/mk/images/members/sharon_omri.jpg,1964-08-19,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=732,16,2003-02-17,2006-01-05,Achrayut Leumit
803,Moshe Sharoni,http://www.knesset.gov.il/mk/images/members/sharoni_moshe.jpg,"","",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=803,17,2006-04-17,2009-02-24,Gil Pensioners Party
946,Yifat Shasha-Biton,http://www.knesset.gov.il/mk/images/members/Shasha-Biton_Yifat.jpg,1973-05-23,"",female,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=946,20,2015-03-31,,Kulanu Chaired by Moshe Kahlon
681,Shneor Zalman Shazar,http://www.knesset.gov.il/mk/images/members/shazar_zalman.jpg,1889-12-22,1974-10-05,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=681,1,1949-02-14,1951-08-20,Worker’s Party of Eretz Yisrael
681,Shneor Zalman Shazar,http://www.knesset.gov.il/mk/images/members/shazar_zalman.jpg,1889-12-22,1974-10-05,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=681,2,1951-08-20,1955-08-15,Worker’s Party of Eretz Yisrael
681,Shneor Zalman Shazar,http://www.knesset.gov.il/mk/images/members/shazar_zalman.jpg,1889-12-22,1974-10-05,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=681,3,1955-08-15,1956-10-08,Worker’s Party of Eretz Yisrael
651,Abraham Shechterman,http://www.knesset.gov.il/mk/images/members/shechterman_avraham.jpg,"",1986-12-07,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=651,7,1969-11-17,1974-01-21,Herut-Liberal Bloc
651,Abraham Shechterman,http://www.knesset.gov.il/mk/images/members/shechterman_avraham.jpg,"",1986-12-07,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=651,8,1974-01-21,1977-06-13,Likud
643,Bechor-Shalom Sheetrit,http://www.knesset.gov.il/mk/images/members/shitreet_bechorshalom.jpg,"",1967-01-28,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=643,1,1949-02-14,1951-08-20,Sephardim and Oriental Communities
643,Bechor-Shalom Sheetrit,http://www.knesset.gov.il/mk/images/members/shitreet_bechorshalom.jpg,"",1967-01-28,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=643,2,1951-08-20,1955-08-15,Worker’s Party of Eretz Yisrael
643,Bechor-Shalom Sheetrit,http://www.knesset.gov.il/mk/images/members/shitreet_bechorshalom.jpg,"",1967-01-28,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=643,3,1955-08-15,1959-11-30,Worker’s Party of Eretz Yisrael
643,Bechor-Shalom Sheetrit,http://www.knesset.gov.il/mk/images/members/shitreet_bechorshalom.jpg,"",1967-01-28,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=643,4,1959-11-30,1961-09-04,Worker’s Party of Eretz Yisrael
643,Bechor-Shalom Sheetrit,http://www.knesset.gov.il/mk/images/members/shitreet_bechorshalom.jpg,"",1967-01-28,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=643,5,1961-09-04,1965-11-22,Worker’s Party of Eretz Yisrael
643,Bechor-Shalom Sheetrit,http://www.knesset.gov.il/mk/images/members/shitreet_bechorshalom.jpg,"",1967-01-28,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=643,6,1965-11-22,1967-01-28,Alignment
119,Meir Sheetrit,http://www.knesset.gov.il/mk/images/members/shitrit_meir.jpg,1948-10-10,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=119,10,1981-07-20,1984-08-13,Likud
119,Meir Sheetrit,http://www.knesset.gov.il/mk/images/members/shitrit_meir.jpg,1948-10-10,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=119,11,1984-08-13,1988-11-21,Likud
119,Meir Sheetrit,http://www.knesset.gov.il/mk/images/members/shitrit_meir.jpg,1948-10-10,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=119,13,1992-07-13,1996-06-17,Likud
119,Meir Sheetrit,http://www.knesset.gov.il/mk/images/members/shitrit_meir.jpg,1948-10-10,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=119,14,1996-06-17,1999-06-07,Likud
119,Meir Sheetrit,http://www.knesset.gov.il/mk/images/members/shitrit_meir.jpg,1948-10-10,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=119,15,1999-06-07,2003-02-17,Likud
119,Meir Sheetrit,http://www.knesset.gov.il/mk/images/members/shitrit_meir.jpg,1948-10-10,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=119,16,2003-02-17,2006-04-17,Kadima
119,Meir Sheetrit,http://www.knesset.gov.il/mk/images/members/shitrit_meir.jpg,1948-10-10,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=119,17,2006-04-17,2009-02-24,Kadima
119,Meir Sheetrit,http://www.knesset.gov.il/mk/images/members/shitrit_meir.jpg,1948-10-10,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=119,18,2009-02-24,2013-02-05,Hatenua Chaired by Tzipi Livni
119,Meir Sheetrit,http://www.knesset.gov.il/mk/images/members/shitrit_meir.jpg,1948-10-10,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=119,19,2013-02-05,2015-03-31,Hatenua Chaired by Tzipi Livni
666,Zeev Shefer,http://www.knesset.gov.il/mk/images/members/shefer_zeev.jpg,1891-04-21,1964-04-10,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=666,2,1951-08-20,1955-08-15,Worker’s Party of Eretz Yisrael
176,Jacob Shefi,http://www.knesset.gov.il/mk/images/members/shefi_yaakov.jpg,1941-01-25,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=176,13,1992-07-13,1996-06-17,Israel Labor Party
660,Aryeh Sheftel,http://www.knesset.gov.il/mk/images/members/sheftal_arye.jpg,"",1980-09-28,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=660,1,1949-02-14,1951-02-12,Worker’s Party of Eretz Yisrael
900,Ofer Shelah,http://www.knesset.gov.il/mk/images/members/Shelach_Ofer.jpg,1960-02-09,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=900,19,2013-02-05,2015-03-31,Yesh Atid
900,Ofer Shelah,http://www.knesset.gov.il/mk/images/members/Shelach_Ofer.jpg,1960-02-09,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=900,20,2015-03-31,,Yesh Atid
654,Victor Shem-Tov,http://www.knesset.gov.il/mk/images/members/shemtov_victor.jpg,1915-02-01,2014-03-08,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=654,5,1961-09-04,1965-11-22,United Workers` Party
654,Victor Shem-Tov,http://www.knesset.gov.il/mk/images/members/shemtov_victor.jpg,1915-02-01,2014-03-08,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=654,6,1965-11-22,1969-11-17,Alignment
654,Victor Shem-Tov,http://www.knesset.gov.il/mk/images/members/shemtov_victor.jpg,1915-02-01,2014-03-08,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=654,10,1981-07-20,1984-08-13,Alignment
654,Victor Shem-Tov,http://www.knesset.gov.il/mk/images/members/shemtov_victor.jpg,1915-02-01,2014-03-08,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=654,11,1984-08-13,1988-03-15,United Workers` Party
802,Lia Shemtov,http://www.knesset.gov.il/mk/images/members/shemtov_lia.jpg,1958-05-25,"",female,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=802,17,2006-04-17,2009-02-24,Yisrael Beitenu
802,Lia Shemtov,http://www.knesset.gov.il/mk/images/members/shemtov_lia.jpg,1958-05-25,"",female,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=802,18,2009-02-24,2013-02-05,Yisrael Beitenu
671,Zeev Sherf,http://www.knesset.gov.il/mk/images/members/scherf_zeev.jpg,1906-04-21,1984-04-18,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=671,6,1965-11-22,1969-11-17,Alignment
671,Zeev Sherf,http://www.knesset.gov.il/mk/images/members/scherf_zeev.jpg,1906-04-21,1984-04-18,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=671,7,1969-11-17,1974-01-21,Alignment
669,Reuven Sheri,http://www.knesset.gov.il/mk/images/members/shari_reuven.jpg,1903-04-07,1989-07-06,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=669,1,1949-02-14,1951-08-20,Worker’s Party of Eretz Yisrael
669,Reuven Sheri,http://www.knesset.gov.il/mk/images/members/shari_reuven.jpg,1903-04-07,1989-07-06,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=669,2,1951-08-20,1955-08-15,Worker’s Party of Eretz Yisrael
172,Shimon Shetreet,http://www.knesset.gov.il/mk/images/members/shitrit_shimon.jpg,"","",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=172,12,1988-11-21,1992-07-13,Israel Labor Party
172,Shimon Shetreet,http://www.knesset.gov.il/mk/images/members/shitrit_shimon.jpg,"","",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=172,13,1992-07-13,1996-06-17,Israel Labor Party
647,Shabtai Shichman,http://www.knesset.gov.il/mk/images/members/shicman_shabtai.jpg,1915-09-10,1987-01-09,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=647,4,1959-11-30,1961-09-04,Herut Movement
647,Shabtai Shichman,http://www.knesset.gov.il/mk/images/members/shicman_shabtai.jpg,1915-09-10,1987-01-09,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=647,5,1961-09-04,1965-11-22,Herut-Liberal Bloc
650,David Shiffman,http://www.knesset.gov.il/mk/images/members/shifman_david.jpg,1923-04-14,1982-10-18,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=650,10,1981-07-20,1982-10-18,Likud
173,Dov Shilansky,http://www.knesset.gov.il/mk/images/members/shilanski_dov.jpg,1924-03-21,2010-12-09,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=173,9,1977-06-13,1981-07-20,Likud
173,Dov Shilansky,http://www.knesset.gov.il/mk/images/members/shilanski_dov.jpg,1924-03-21,2010-12-09,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=173,10,1981-07-20,1984-08-13,Likud
173,Dov Shilansky,http://www.knesset.gov.il/mk/images/members/shilanski_dov.jpg,1924-03-21,2010-12-09,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=173,11,1984-08-13,1988-11-21,Likud
173,Dov Shilansky,http://www.knesset.gov.il/mk/images/members/shilanski_dov.jpg,1924-03-21,2010-12-09,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=173,12,1988-11-21,1992-07-13,Likud
173,Dov Shilansky,http://www.knesset.gov.il/mk/images/members/shilanski_dov.jpg,1924-03-21,2010-12-09,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=173,13,1992-07-13,1996-06-17,Likud
648,Zvi Shiloah,http://www.knesset.gov.il/mk/images/members/shiloah_zvi.jpg,1911-03-06,2000-10-10,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=648,10,1984-03-07,1984-08-13,Tehiya
657,Haviv Shimoni,http://www.knesset.gov.il/mk/images/members/shimoni_chaviv.jpg,1933-01-13,1994-07-13,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=657,8,1974-02-14,1977-06-13,Alignment
205,Wizman Shiry,http://www.knesset.gov.il/mk/images/members/shiri_weizman.jpg,1956-02-05,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=205,15,1999-06-07,2003-02-17,Labor-Meimad
205,Wizman Shiry,http://www.knesset.gov.il/mk/images/members/shiri_weizman.jpg,1956-02-05,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=205,16,2006-01-17,2006-04-17,Labor-Meimad- Am Ehad
124,Doron Shmueli,http://www.knesset.gov.il/mk/images/members/shmueli_doron.jpg,1954-10-05,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=124,14,1998-11-30,1999-06-07,Likud
901,Itzik Shmuli,http://www.knesset.gov.il/mk/images/members/Shmuli_Itzik.jpg,1980-02-08,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=901,19,2013-02-05,2015-03-31,Israel Labor Party
901,Itzik Shmuli,http://www.knesset.gov.il/mk/images/members/Shmuli_Itzik.jpg,1980-02-08,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=901,20,2015-03-31,,Zionist Camp
812,Shachiv Shnaan,http://www.knesset.gov.il/mk/images/members/Shnaan_Shachiv.jpg,1960-06-20,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=812,17,2008-05-28,2009-02-24,Labor Under Ehud Barak
812,Shachiv Shnaan,http://www.knesset.gov.il/mk/images/members/Shnaan_Shachiv.jpg,1960-06-20,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=812,18,2012-02-14,2013-02-05,Haatzma`ut
117,Avraham Shochat,http://www.knesset.gov.il/mk/images/members/shohat_avraham.jpg,1936-06-14,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=117,11,1988-05-10,1988-11-21,Alignment
117,Avraham Shochat,http://www.knesset.gov.il/mk/images/members/shohat_avraham.jpg,1936-06-14,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=117,12,1988-11-21,1992-07-13,Israel Labor Party
117,Avraham Shochat,http://www.knesset.gov.il/mk/images/members/shohat_avraham.jpg,1936-06-14,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=117,13,1992-07-13,1996-06-17,Israel Labor Party
117,Avraham Shochat,http://www.knesset.gov.il/mk/images/members/shohat_avraham.jpg,1936-06-14,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=117,14,1996-06-17,1999-06-07,Israel Labor Party
117,Avraham Shochat,http://www.knesset.gov.il/mk/images/members/shohat_avraham.jpg,1936-06-14,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=117,15,1999-06-07,2003-02-17,Labor-Meimad
117,Avraham Shochat,http://www.knesset.gov.il/mk/images/members/shohat_avraham.jpg,1936-06-14,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=117,16,2003-02-17,2006-01-11,Labor-Meimad- Am Ehad
639,Yosef Shofman,http://www.knesset.gov.il/mk/images/members/shofman_yosef.jpg,1903-06-12,1978-09-10,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=639,3,1955-08-15,1959-11-30,Herut Movement
639,Yosef Shofman,http://www.knesset.gov.il/mk/images/members/shofman_yosef.jpg,1903-06-12,1978-09-10,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=639,4,1959-11-30,1961-09-04,Herut Movement
639,Yosef Shofman,http://www.knesset.gov.il/mk/images/members/shofman_yosef.jpg,1903-06-12,1978-09-10,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=639,5,1961-09-04,1965-11-22,Herut-Liberal Bloc
639,Yosef Shofman,http://www.knesset.gov.il/mk/images/members/shofman_yosef.jpg,1903-06-12,1978-09-10,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=639,6,1965-11-22,1969-11-17,Herut-Liberal Bloc
693,Pini Shomer,http://www.knesset.gov.il/mk/images/members/shomer_piny.jpg,1951-10-19,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=693,13,1996-05-28,1996-06-17,Israel Labor Party
641,Shmuel Shoresh,http://www.knesset.gov.il/mk/images/members/shoresh_shmuel.jpg,1913-01-11,1981-11-13,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=641,3,1955-08-15,1959-11-30,Worker’s Party of Eretz Yisrael
641,Shmuel Shoresh,http://www.knesset.gov.il/mk/images/members/shoresh_shmuel.jpg,1913-01-11,1981-11-13,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=641,4,1959-11-30,1961-09-04,Worker’s Party of Eretz Yisrael
641,Shmuel Shoresh,http://www.knesset.gov.il/mk/images/members/shoresh_shmuel.jpg,1913-01-11,1981-11-13,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=641,5,1961-09-04,1965-11-22,Worker’s Party of Eretz Yisrael
641,Shmuel Shoresh,http://www.knesset.gov.il/mk/images/members/shoresh_shmuel.jpg,1913-01-11,1981-11-13,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=641,6,1965-11-22,1969-11-17,Alignment
638,Eliezer Shostak,http://www.knesset.gov.il/mk/images/members/shustak_eliezer.jpg,1911-12-16,2001-08-20,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=638,2,1951-11-02,1955-08-15,Herut Movement
638,Eliezer Shostak,http://www.knesset.gov.il/mk/images/members/shustak_eliezer.jpg,1911-12-16,2001-08-20,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=638,3,1955-08-15,1959-11-30,Herut Movement
638,Eliezer Shostak,http://www.knesset.gov.il/mk/images/members/shustak_eliezer.jpg,1911-12-16,2001-08-20,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=638,4,1959-11-30,1961-09-04,Herut Movement
638,Eliezer Shostak,http://www.knesset.gov.il/mk/images/members/shustak_eliezer.jpg,1911-12-16,2001-08-20,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=638,5,1961-09-04,1965-11-22,Herut-Liberal Bloc
638,Eliezer Shostak,http://www.knesset.gov.il/mk/images/members/shustak_eliezer.jpg,1911-12-16,2001-08-20,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=638,6,1965-11-22,1969-11-17,Free Center
638,Eliezer Shostak,http://www.knesset.gov.il/mk/images/members/shustak_eliezer.jpg,1911-12-16,2001-08-20,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=638,7,1969-11-17,1974-01-21,Free Center
638,Eliezer Shostak,http://www.knesset.gov.il/mk/images/members/shustak_eliezer.jpg,1911-12-16,2001-08-20,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=638,8,1974-01-21,1977-06-13,Likud
638,Eliezer Shostak,http://www.knesset.gov.il/mk/images/members/shustak_eliezer.jpg,1911-12-16,2001-08-20,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=638,9,1977-06-13,1981-07-20,Likud
638,Eliezer Shostak,http://www.knesset.gov.il/mk/images/members/shustak_eliezer.jpg,1911-12-16,2001-08-20,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=638,10,1981-07-20,1984-08-13,Likud
638,Eliezer Shostak,http://www.knesset.gov.il/mk/images/members/shustak_eliezer.jpg,1911-12-16,2001-08-20,male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=638,11,1984-08-13,1988-11-21,Likud
637,Zalman Shoval,http://www.knesset.gov.il/mk/images/members/shoval_zalman.jpg,1930-04-28,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=637,7,1970-05-27,1974-01-21,National List
637,Zalman Shoval,http://www.knesset.gov.il/mk/images/members/shoval_zalman.jpg,1930-04-28,"",male,http://www.knesset.gov.il/mk/eng/mk_print_eng.asp?mk_individual_id_t=637,8,1974-01-21,1977-06-13,Likud
