id,name,name_el,constituency,party,party_id,term,start_date,start_reason,source,end_date,name__el
9d05ec3d-0c46-4649-b50b-2f1bd909113a,"Nikolopoulos Nikolaos","Νικολόπουλος Ιωάννου Νικόλαος",Achaia,"ANEXARTITOI ELLINES (Independent Hellenes)",anexartitoiellines,15,2014-10-07,"Accession/ re-affiliation to Parliamentary Group",http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9d05ec3d-0c46-4649-b50b-2f1bd909113a,,"Νικολόπουλος Ιωάννου Νικόλαος"
9d05ec3d-0c46-4649-b50b-2f1bd909113a,"Nikolopoulos Nikolaos","Νικολόπουλος Ιωάννου Νικόλαος",Achaia,"N.D. (New Democracy)",nd,14,2012-05-06,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9d05ec3d-0c46-4649-b50b-2f1bd909113a,,"Νικολόπουλος Ιωάννου Νικόλαος"
9d05ec3d-0c46-4649-b50b-2f1bd909113a,"Nikolopoulos Nikolaos","Νικολόπουλος Ιωάννου Νικόλαος",Achaia,"N.D. (New Democracy)",nd,13,2009-10-04,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9d05ec3d-0c46-4649-b50b-2f1bd909113a,,"Νικολόπουλος Ιωάννου Νικόλαος"
9d05ec3d-0c46-4649-b50b-2f1bd909113a,"Nikolopoulos Nikolaos","Νικολόπουλος Ιωάννου Νικόλαος",Achaia,"N.D. (New Democracy)",nd,11,2004-03-07,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9d05ec3d-0c46-4649-b50b-2f1bd909113a,,"Νικολόπουλος Ιωάννου Νικόλαος"
9d05ec3d-0c46-4649-b50b-2f1bd909113a,"Nikolopoulos Nikolaos","Νικολόπουλος Ιωάννου Νικόλαος",Achaia,"N.D. (New Democracy)",nd,10,2000-04-09,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9d05ec3d-0c46-4649-b50b-2f1bd909113a,,"Νικολόπουλος Ιωάννου Νικόλαος"
9d1fcf28-1652-4149-bb83-621735df6ded,"Papasiozos Konstantinos","Παπασιώζος Χρήστος Κωνσταντίνος",Arta,"N.D. (New Democracy)",nd,13,2012-04-04,"Accession/ re-affiliation to Parliamentary Group",http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9d1fcf28-1652-4149-bb83-621735df6ded,,"Παπασιώζος Χρήστος Κωνσταντίνος"
9d1fcf28-1652-4149-bb83-621735df6ded,"Papasiozos Konstantinos","Παπασιώζος Χρήστος Κωνσταντίνος",Arta,"N.D. (New Democracy)",nd,12,2007-09-16,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9d1fcf28-1652-4149-bb83-621735df6ded,,"Παπασιώζος Χρήστος Κωνσταντίνος"
9d3c3063-3909-4a9c-b689-9657e207ae2e,"Charalampous Ioannis","Χαραλάμπους Νικολάου Ιωάννης","Athens B","PA.SO.K. (Panhellenic Socialist Movement)",pasok,9,1996-09-22,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9d3c3063-3909-4a9c-b689-9657e207ae2e,,"Χαραλάμπους Νικολάου Ιωάννης"
9d3c3063-3909-4a9c-b689-9657e207ae2e,"Charalampous Ioannis","Χαραλάμπους Νικολάου Ιωάννης","Athens B","PA.SO.K. (Panhellenic Socialist Movement)",pasok,8,1993-10-10,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9d3c3063-3909-4a9c-b689-9657e207ae2e,,"Χαραλάμπους Νικολάου Ιωάννης"
9d3c3063-3909-4a9c-b689-9657e207ae2e,"Charalampous Ioannis","Χαραλάμπους Νικολάου Ιωάννης","Athens B","PA.SO.K. (Panhellenic Socialist Movement)",pasok,7,1990-04-08,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9d3c3063-3909-4a9c-b689-9657e207ae2e,,"Χαραλάμπους Νικολάου Ιωάννης"
9d3c3063-3909-4a9c-b689-9657e207ae2e,"Charalampous Ioannis","Χαραλάμπους Νικολάου Ιωάννης","Athens B","PA.SO.K. (Panhellenic Socialist Movement)",pasok,5,1989-06-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9d3c3063-3909-4a9c-b689-9657e207ae2e,,"Χαραλάμπους Νικολάου Ιωάννης"
9d3c3063-3909-4a9c-b689-9657e207ae2e,"Charalampous Ioannis","Χαραλάμπους Νικολάου Ιωάννης","Athens B","PA.SO.K. (Panhellenic Socialist Movement)",pasok,4,1985-06-02,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9d3c3063-3909-4a9c-b689-9657e207ae2e,,"Χαραλάμπους Νικολάου Ιωάννης"
9d3c3063-3909-4a9c-b689-9657e207ae2e,"Charalampous Ioannis","Χαραλάμπους Νικολάου Ιωάννης","Athens B","PA.SO.K. (Panhellenic Socialist Movement)",pasok,3,1981-10-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9d3c3063-3909-4a9c-b689-9657e207ae2e,,"Χαραλάμπους Νικολάου Ιωάννης"
9d8333bb-92bd-4cce-8d31-a43400dadf89,"Skoufa Elissavet (Mpetty)","Σκούφα Δημητρίου Ελισσάβετ (Μπέττυ)",Pieria,"SYRIZA (Coalition of the Radical Left)",syriza,17,2015-09-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9d8333bb-92bd-4cce-8d31-a43400dadf89,,"Σκούφα Δημητρίου Ελισσάβετ (Μπέττυ)"
9d8333bb-92bd-4cce-8d31-a43400dadf89,"Skoufa Elissavet (Mpetty)","Σκούφα Δημητρίου Ελισσάβετ (Μπέττυ)",Pieria,"SYRIZA (Coalition of the Radical Left)",syriza,16,2015-01-25,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9d8333bb-92bd-4cce-8d31-a43400dadf89,,"Σκούφα Δημητρίου Ελισσάβετ (Μπέττυ)"
9dc43185-03d2-470e-81ff-70e4e6cc43e4,"Sgouridis Sgouri Panagiotis","Σγουρίδης Σγουρή Παναγιώτης",Xanthi,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,9,1996-09-22,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9dc43185-03d2-470e-81ff-70e4e6cc43e4,,"Σγουρίδης Σγουρή Παναγιώτης"
9dc43185-03d2-470e-81ff-70e4e6cc43e4,"Sgouridis Sgouri Panagiotis","Σγουρίδης Σγουρή Παναγιώτης",Xanthi,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,8,1993-10-10,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9dc43185-03d2-470e-81ff-70e4e6cc43e4,,"Σγουρίδης Σγουρή Παναγιώτης"
9dc43185-03d2-470e-81ff-70e4e6cc43e4,"Sgouridis Sgouri Panagiotis","Σγουρίδης Σγουρή Παναγιώτης",Xanthi,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,7,1990-04-08,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9dc43185-03d2-470e-81ff-70e4e6cc43e4,,"Σγουρίδης Σγουρή Παναγιώτης"
9dc43185-03d2-470e-81ff-70e4e6cc43e4,"Sgouridis Sgouri Panagiotis","Σγουρίδης Σγουρή Παναγιώτης",Xanthi,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,6,1989-11-05,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9dc43185-03d2-470e-81ff-70e4e6cc43e4,,"Σγουρίδης Σγουρή Παναγιώτης"
9dc43185-03d2-470e-81ff-70e4e6cc43e4,"Sgouridis Sgouri Panagiotis","Σγουρίδης Σγουρή Παναγιώτης",Xanthi,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,5,1989-06-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9dc43185-03d2-470e-81ff-70e4e6cc43e4,,"Σγουρίδης Σγουρή Παναγιώτης"
9dc43185-03d2-470e-81ff-70e4e6cc43e4,"Sgouridis Sgouri Panagiotis","Σγουρίδης Σγουρή Παναγιώτης",Xanthi,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,12,2007-09-16,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9dc43185-03d2-470e-81ff-70e4e6cc43e4,,"Σγουρίδης Σγουρή Παναγιώτης"
9dc43185-03d2-470e-81ff-70e4e6cc43e4,"Sgouridis Sgouri Panagiotis","Σγουρίδης Σγουρή Παναγιώτης",Xanthi,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,11,2004-03-07,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9dc43185-03d2-470e-81ff-70e4e6cc43e4,,"Σγουρίδης Σγουρή Παναγιώτης"
9dc43185-03d2-470e-81ff-70e4e6cc43e4,"Sgouridis Sgouri Panagiotis","Σγουρίδης Σγουρή Παναγιώτης",Xanthi,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,10,2000-04-09,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9dc43185-03d2-470e-81ff-70e4e6cc43e4,,"Σγουρίδης Σγουρή Παναγιώτης"
9dd0e4e6-97f1-412e-bc0a-a43400ea9e67,"Kaisas Georgios","Καΐσας Δημητρίου Γεώργιος ",Evros,"SYRIZA (Coalition of the Radical Left)",syriza,17,2015-09-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9dd0e4e6-97f1-412e-bc0a-a43400ea9e67,,"Καΐσας Δημητρίου Γεώργιος "
9dd0e4e6-97f1-412e-bc0a-a43400ea9e67,"Kaisas Georgios","Καΐσας Δημητρίου Γεώργιος ",Evros,"SYRIZA (Coalition of the Radical Left)",syriza,16,2015-01-25,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9dd0e4e6-97f1-412e-bc0a-a43400ea9e67,,"Καΐσας Δημητρίου Γεώργιος "
9e92dd42-9c36-4023-a6cd-92a9460814d2,"Moraitis Georgios","Μωραίτης Παναγιώτη Γεώργιος",Ioannina,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,8,1993-10-10,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9e92dd42-9c36-4023-a6cd-92a9460814d2,,"Μωραίτης Παναγιώτη Γεώργιος"
9e92dd42-9c36-4023-a6cd-92a9460814d2,"Moraitis Georgios","Μωραίτης Παναγιώτη Γεώργιος",Ioannina,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,6,1989-11-05,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9e92dd42-9c36-4023-a6cd-92a9460814d2,,"Μωραίτης Παναγιώτη Γεώργιος"
9e92dd42-9c36-4023-a6cd-92a9460814d2,"Moraitis Georgios","Μωραίτης Παναγιώτη Γεώργιος",Ioannina,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,5,1989-06-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9e92dd42-9c36-4023-a6cd-92a9460814d2,,"Μωραίτης Παναγιώτη Γεώργιος"
9e92dd42-9c36-4023-a6cd-92a9460814d2,"Moraitis Georgios","Μωραίτης Παναγιώτη Γεώργιος",Ioannina,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,4,1985-06-02,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9e92dd42-9c36-4023-a6cd-92a9460814d2,,"Μωραίτης Παναγιώτη Γεώργιος"
9e92dd42-9c36-4023-a6cd-92a9460814d2,"Moraitis Georgios","Μωραίτης Παναγιώτη Γεώργιος",Ioannina,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,3,1981-10-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9e92dd42-9c36-4023-a6cd-92a9460814d2,,"Μωραίτης Παναγιώτη Γεώργιος"
9e92dd42-9c36-4023-a6cd-92a9460814d2,"Moraitis Georgios","Μωραίτης Παναγιώτη Γεώργιος",Ioannina,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,2,1977-11-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9e92dd42-9c36-4023-a6cd-92a9460814d2,,"Μωραίτης Παναγιώτη Γεώργιος"
9ea29b23-c701-4274-a3e6-89768d270b3f,"Tsoumanis Dimitrios","Τσουμάνης Αχιλλέα Δημήτριος",Preveza,"N.D. (New Democracy)",nd,15,2012-06-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9ea29b23-c701-4274-a3e6-89768d270b3f,,"Τσουμάνης Αχιλλέα Δημήτριος"
9ea29b23-c701-4274-a3e6-89768d270b3f,"Tsoumanis Dimitrios","Τσουμάνης Αχιλλέα Δημήτριος",Preveza,"N.D. (New Democracy)",nd,14,2012-05-06,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9ea29b23-c701-4274-a3e6-89768d270b3f,,"Τσουμάνης Αχιλλέα Δημήτριος"
9ea29b23-c701-4274-a3e6-89768d270b3f,"Tsoumanis Dimitrios","Τσουμάνης Αχιλλέα Δημήτριος",Preveza,"N.D. (New Democracy)",nd,13,2009-10-04,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9ea29b23-c701-4274-a3e6-89768d270b3f,,"Τσουμάνης Αχιλλέα Δημήτριος"
9ebe5de4-c76c-4026-bf28-971297b84c11,"Gkelestathis Athanasios","Γκελεστάθης Αναστασίου Αθανάσιος",Fokida,"N.D. (New Democracy)",nd,2,1977-11-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9ebe5de4-c76c-4026-bf28-971297b84c11,,"Γκελεστάθης Αναστασίου Αθανάσιος"
9ebe5de4-c76c-4026-bf28-971297b84c11,"Gkelestathis Athanasios","Γκελεστάθης Αναστασίου Αθανάσιος",Fokida,"N.D. (New Democracy)",nd,1,1974-11-14,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9ebe5de4-c76c-4026-bf28-971297b84c11,,"Γκελεστάθης Αναστασίου Αθανάσιος"
9eeb9e87-7e23-425d-a3ff-63b3327e6c97,"Askitis Athanasios (Nasos)","Ασκητής Ευαγγέλου Αθανάσιος (Νάσος)","Athens B","PA.SO.K. (Panhellenic Socialist Movement)",pasok,10,2003-05-06,"Resignation from Parliamentary Office(αντικαταστάτης: Kanellopoulos Lampros )",http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9eeb9e87-7e23-425d-a3ff-63b3327e6c97,,"Ασκητής Ευαγγέλου Αθανάσιος (Νάσος)"
9f4826c4-0d51-4912-9920-bc667f5b7c24,"Pappas Christos","Παππάς Ηλία Χρήστος",State,"LAIKOS SYNDESMOS - CHRYSI AVGI (People’s Association – Golden Dawn)",laikossyndesmoschrysiavgi,17,2015-09-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9f4826c4-0d51-4912-9920-bc667f5b7c24,,"Παππάς Ηλία Χρήστος"
9f4826c4-0d51-4912-9920-bc667f5b7c24,"Pappas Christos","Παππάς Ηλία Χρήστος",State,"LAIKOS SYNDESMOS - CHRYSI AVGI (People’s Association – Golden Dawn)",laikossyndesmoschrysiavgi,16,2015-01-25,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9f4826c4-0d51-4912-9920-bc667f5b7c24,,"Παππάς Ηλία Χρήστος"
9f4826c4-0d51-4912-9920-bc667f5b7c24,"Pappas Christos","Παππάς Ηλία Χρήστος",State,"LAIKOS SYNDESMOS - CHRYSI AVGI (People’s Association – Golden Dawn)",laikossyndesmoschrysiavgi,15,2012-06-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9f4826c4-0d51-4912-9920-bc667f5b7c24,,"Παππάς Ηλία Χρήστος"
9f4826c4-0d51-4912-9920-bc667f5b7c24,"Pappas Christos","Παππάς Ηλία Χρήστος",State,"LAIKOS SYNDESMOS - CHRYSI AVGI (People’s Association – Golden Dawn)",laikossyndesmoschrysiavgi,14,2012-05-06,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9f4826c4-0d51-4912-9920-bc667f5b7c24,,"Παππάς Ηλία Χρήστος"
9f838fa6-8499-44da-8911-23857aebf4a6,"Antoniou Aristotelis","Αντωνίου Αργυρίου Αριστοτέλης",Trikala,E.DI.K.,edik,1,1976-02-25,"Μετονομασία κόμματος ΕΚ/ΝΔ σε ΕΔΗΚ",http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9f838fa6-8499-44da-8911-23857aebf4a6,,"Αντωνίου Αργυρίου Αριστοτέλης"
9fd45c2b-e2d4-469c-8700-832e5fbf93c8,"Lampadaris Nikolaos","Λαμπαδάρης Κωνσταντίνου Νικόλαος",Xanthi,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,9,1996-09-22,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9fd45c2b-e2d4-469c-8700-832e5fbf93c8,,"Λαμπαδάρης Κωνσταντίνου Νικόλαος"
9fd45c2b-e2d4-469c-8700-832e5fbf93c8,"Lampadaris Nikolaos","Λαμπαδάρης Κωνσταντίνου Νικόλαος",Xanthi,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,8,1993-10-10,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9fd45c2b-e2d4-469c-8700-832e5fbf93c8,,"Λαμπαδάρης Κωνσταντίνου Νικόλαος"
9ff37cac-912c-4c6a-bde3-6368c1221918,"Grivas Dimitrios","Γρίβας Θεολόγου Δημήτριος",Drama,"N.D. (New Democracy)",nd,2,1977-11-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9ff37cac-912c-4c6a-bde3-6368c1221918,,"Γρίβας Θεολόγου Δημήτριος"
9ff37cac-912c-4c6a-bde3-6368c1221918,"Grivas Dimitrios","Γρίβας Θεολόγου Δημήτριος",Drama,"N.D. (New Democracy)",nd,1,1974-11-17,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=9ff37cac-912c-4c6a-bde3-6368c1221918,,"Γρίβας Θεολόγου Δημήτριος"
a0581cd3-cae7-4eaa-8efb-df210dc16493,"Rovlias Konstantinos","Ρόβλιας Χρήστου Κωνσταντίνος",Karditsa,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,13,2009-10-04,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=a0581cd3-cae7-4eaa-8efb-df210dc16493,,"Ρόβλιας Χρήστου Κωνσταντίνος"
a0581cd3-cae7-4eaa-8efb-df210dc16493,"Rovlias Konstantinos","Ρόβλιας Χρήστου Κωνσταντίνος",Karditsa,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,12,2007-09-16,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=a0581cd3-cae7-4eaa-8efb-df210dc16493,,"Ρόβλιας Χρήστου Κωνσταντίνος"
a0581cd3-cae7-4eaa-8efb-df210dc16493,"Rovlias Konstantinos","Ρόβλιας Χρήστου Κωνσταντίνος",Karditsa,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,11,2004-03-07,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=a0581cd3-cae7-4eaa-8efb-df210dc16493,,"Ρόβλιας Χρήστου Κωνσταντίνος"
a059a55d-97e8-4c4f-9fc7-a5250100721d,"Antoniou Christos","Αντωνίου Αθανασίου Χρήστος",Imathia,"SYRIZA (Coalition of the Radical Left)",syriza,17,2015-09-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=a059a55d-97e8-4c4f-9fc7-a5250100721d,,"Αντωνίου Αθανασίου Χρήστος"
a060bf11-2de3-4adc-ab84-535d1b58b95b,"Theotokis Spyridon","Θεοτόκης Ιωάννη Σπυρίδων",State,"N.D. (New Democracy)",nd,3,1981-10-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=a060bf11-2de3-4adc-ab84-535d1b58b95b,,"Θεοτόκης Ιωάννη Σπυρίδων"
a060bf11-2de3-4adc-ab84-535d1b58b95b,"Theotokis Spyridon","Θεοτόκης Ιωάννη Σπυρίδων","Athens A","National Alignment",nationalalignment,2,1977-11-20,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=a060bf11-2de3-4adc-ab84-535d1b58b95b,,"Θεοτόκης Ιωάννη Σπυρίδων"
a060bf11-2de3-4adc-ab84-535d1b58b95b,"Theotokis Spyridon","Θεοτόκης Ιωάννη Σπυρίδων",Corfu,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,1,1974-12-12,"Resignation from Parliamentary Office(αντικαταστάτης: Rallis Spyridon )",http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=a060bf11-2de3-4adc-ab84-535d1b58b95b,,"Θεοτόκης Ιωάννη Σπυρίδων"
a0aefc22-325c-417f-bb89-6eef7558cfa0,"Kalos Georgios","Καλός Βασιλείου Γεώργιος","Piraeus A","N.D. (New Democracy)",nd,9,1996-09-22,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=a0aefc22-325c-417f-bb89-6eef7558cfa0,,"Καλός Βασιλείου Γεώργιος"
a0aefc22-325c-417f-bb89-6eef7558cfa0,"Kalos Georgios","Καλός Βασιλείου Γεώργιος","Piraeus A","N.D. (New Democracy)",nd,7,1990-04-08,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=a0aefc22-325c-417f-bb89-6eef7558cfa0,,"Καλός Βασιλείου Γεώργιος"
a0aefc22-325c-417f-bb89-6eef7558cfa0,"Kalos Georgios","Καλός Βασιλείου Γεώργιος","Piraeus A","N.D. (New Democracy)",nd,6,1989-11-05,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=a0aefc22-325c-417f-bb89-6eef7558cfa0,,"Καλός Βασιλείου Γεώργιος"
a0aefc22-325c-417f-bb89-6eef7558cfa0,"Kalos Georgios","Καλός Βασιλείου Γεώργιος","Piraeus A","N.D. (New Democracy)",nd,5,1989-06-18,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=a0aefc22-325c-417f-bb89-6eef7558cfa0,,"Καλός Βασιλείου Γεώργιος"
a0aefc22-325c-417f-bb89-6eef7558cfa0,"Kalos Georgios","Καλός Βασιλείου Γεώργιος","Piraeus A","N.D. (New Democracy)",nd,11,2004-03-07,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=a0aefc22-325c-417f-bb89-6eef7558cfa0,,"Καλός Βασιλείου Γεώργιος"
a0aefc22-325c-417f-bb89-6eef7558cfa0,"Kalos Georgios","Καλός Βασιλείου Γεώργιος","Piraeus A","N.D. (New Democracy)",nd,10,2000-04-09,Election,http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=a0aefc22-325c-417f-bb89-6eef7558cfa0,,"Καλός Βασιλείου Γεώργιος"
a0b0ec36-77bb-4e0a-9254-662364632705,"Karapanagioti Tatiana","Καραπαναγιώτη Λεωνίδα-Αθανασίου Τατιάνα",State,"PA.SO.K. (Panhellenic Socialist Movement)",pasok,13,2012-02-14,"Aντικατέστησε: Tsokli Maria Glykeria (Magia) (Λόγω:Resignation from Parliamentary Office)",http://www.hellenicparliament.gr/en/Vouleftes/Diatelesantes-Vouleftes-Apo-Ti-Metapolitefsi-Os-Simera/?MpId=a0b0ec36-77bb-4e0a-9254-662364632705,,"Καραπαναγιώτη Λεωνίδα-Αθανασίου Τατιάνα"
