seatid,id,name,constituency,website,photograph,party,term,source
213,2213,Eng. Khandaker Mosharraf Hossain,Faridpur,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2113,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2213.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
215,2215,Lt. Col. Muhammad Faruk Khan (Retd.),Gopalgonj,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2114,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2215.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
216,2216,Sheikh Fazlul Karim Selim,Gopalgonj,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2115,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2216.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
217,2217,Sheikh Hasina,Gopalgonj,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2116,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2217.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
218,2218,Noor-E-Alam Chowdhury,Madaripur,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2117,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2218.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
219,2219,Shajahan Khan,Madaripur,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2118,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2219.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
221,2221,B.M. Muzammel Haque,Shariatpur,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2119,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2221.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
222,2222,Col. Shawkat Ali (Retd.),Shariatpur,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2120,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2222.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
223,2223,Nahim Razzaq,Shariatpur,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2121,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2223.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
224,2224,Mouazzam Hossain Ratan,Sunamganj,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2122,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2224.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
226,2226,M.A. Mannan,Sunamganj,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2124,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2226.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
228,2228,Mohibur Rahman Manik,Sunamganj,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2672,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2228.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
229,2229,Abul Maal Abdul Muhith,Sylhet,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2126,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2229.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
231,2231,Mahmud Us Samad Chowdhury,Sylhet,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2130,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2231.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
232,2232,Imran Ahmad,Sylhet,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2128,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2232.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
234,2234,Nurul Islam Nahid,Sylhet,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2131,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2234.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
235,2235,Md. Shahab Uddin,Maulvibazar,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2132,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2235.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
238,2238,Vice Principal Md. Abdus Shahid,Maulvibazar,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2135,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2238.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
240,2240,Md. Abdul Majid Khan,Habiganj,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2136,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2240.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
241,2241,Advocate Md. Abu Zahir,Habiganj,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2137,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2241.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
244,2244,Advocate Md. Ziaul Haque Mridha,Brahmanbaria,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2140,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2244.jpg,Jatiya Party,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
245,2245,R. A. M Obaidul Muktadir Chowdhury,Brahmanbaria,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2141,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2245%20.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
248,2248,Captain A B Tajul Islam ( Retd.),Brahmanbaria,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2142,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2248.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
249,2249,Major General Mohammad Shubid Ali Bhuiyan (Retd.),Comilla,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2143,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2249.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
253,2253,Abdul Matin Khasru,Comilla,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2144,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2253.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
254,2254,A.K.M. Bahauddin,Comilla,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2145,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2254.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
255,2255,Professor Md. Ali Ashraf,Comilla,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2146,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2255.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
257,2257,Md.Tajul Islam,Comilla,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2148,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2257.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
258,2258,A.H.M Mustafa Kamal,Comilla,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2149,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2258.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
259,2259,Md. Mazibul Hoque,Comilla,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2150,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2259.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
262,2262,Dr.Dipu Moni,Chandpur,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2152,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2262.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
264,2264,Major Rafiqul Islam (Retd.) Bir Uttam,Chandpur,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2153,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2264.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
271,2271,Mohammed Ekramul Karim Chowdhury,Noakhali,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2154,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2271.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
272,2272,Obaidul Quader,Noakhali,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2155,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2272.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
278,2278,Eng. Mosharraf Hossain,Chittagong,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2156,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2278.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
282,2281,Anisul Islam Mahmud,Chittagong,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2158,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2281.jpg,Jatiya Party,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
284,2283,Mohammad Hasan Mahmud,Chittagong,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2160,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2283.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
285,2284,Moin Uddin Khan Badal,Chittagong,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2162,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2284.jpg,Jatiya Samajtantrik Dal,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
288,2287,M. Abdul Latif,Chittagong,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2163,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2287.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
290,2289,Saifuzzaman Chowdhury,Chittagong,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2165,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2289.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
297,2297,Abdur Rahman Badi,Cox's Bazar,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2166,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2297.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
169,2321,Momotaz Begom,Manikganj,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2626,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2321.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
24,2331_old,Dr. Shirin sharmin chaudhury,Rangpur,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2175,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2331_old.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
124,2342,Nasreen Jahan Ratna,Barisal,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2448,http://www.parliament.gov.bd/images/parliament/mps-9th-parliament/2342.jpg,Jatiya Party,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
237,237n,Syeda Saira Mohsin,Maulvibazar,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=3093,http://www.parliament.gov.bd/images/10th_Par_Picture/237n.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
29,2402,Shameem Haider Patwary,Gaibandha,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2402,http://www.parliament.gov.bd/images/10th_Par_Picture/2402.jpg,Jatiya Party,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
97,Bagerhat-3,Habibun Nahar,Bagerhat,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2667,http://www.parliament.gov.bd/images/10th_Par_Picture/Bagerhat-3.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
225,Joya,Joya Sengupta,Sunamganj,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2123,http://www.parliament.gov.bd/images/10th_Par_Picture/women/Joya.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
148,Nazim_Uddin,Nazim Uddin Ahmed,Mymensingh,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2230,http://www.parliament.gov.bd/images/10th_Par_Picture/Nazim_Uddin.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
134,Sanowar_Hossain,Md. Sanowar Hossain,Tangail,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english?layout=edit&id=2409,http://www.parliament.gov.bd/images/10th_Par_Picture/Sanowar_Hossain.jpg,Bangladesh Awami League,10,http://www.parliament.gov.bd/index.php/en/mps/members-of-parliament/current-mp-s/list-of-10th-parliament-members-english
