id,name,faction,region,image,term,source
131177,Сафин Марат Мубинович,«ЕДИНАЯ РОССИЯ»,Нижегородская область,http://www.duma.gov.ru/upload/iblock/933/93307758a7a3af3118168a473c386d12.jpg,6,http://www.duma.gov.ru/structure/deputies/131177/
131311,Свергунова Маргарита Николаевна,ЛДПР,Ярославская область,http://www.duma.gov.ru/upload/iblock/75a/75a2c2356bfe0f78182b92e98d068d6f.jpg,6,http://www.duma.gov.ru/structure/deputies/131311/
131312,Свинцов Андрей Николаевич,ЛДПР,"Город Москва, Чеченская Республика",http://www.duma.gov.ru/upload/iblock/ddc/ddc78572d20c090f8e75ab0fce9aa943.jpg,6,http://www.duma.gov.ru/structure/deputies/131312/
131313,Свиридов Валентин Валентинович,ЛДПР,"Ростовская область - Каменская, Ростовская область - Новочеркасская, Ростовская область - Таганрогская",http://www.duma.gov.ru/upload/iblock/79f/79fdcdd03b77095fca693bd85b6f6a13.jpg,6,http://www.duma.gov.ru/structure/deputies/131313/
131314,Свищев Дмитрий Александрович,ЛДПР,"все субъекты Российской Федерации, Республика Крым, Город Севастополь",http://www.duma.gov.ru/upload/iblock/7c9/7c9a7b477a02370280ae9b84708cf844.jpg,6,http://www.duma.gov.ru/structure/deputies/131314/
131315,Селезнев Валерий Сергеевич,ЛДПР,"все субъекты Российской Федерации, Республика Крым, Город Севастополь",http://www.duma.gov.ru/upload/iblock/8c9/8c900c650d116733587fdd40a4511074.jpg,6,http://www.duma.gov.ru/structure/deputies/131315/
131271,Селиванов Юрий Алексеевич,«СПРАВЕДЛИВАЯ РОССИЯ»,Белгородская область,http://www.duma.gov.ru/upload/iblock/553/5535369b9ee4a4762cd183569163c636.jpg,6,http://www.duma.gov.ru/structure/deputies/131271/
131178,Селимханов Магомед Саламович,«ЕДИНАЯ РОССИЯ»,Чеченская Республика,http://www.duma.gov.ru/upload/iblock/158/15818622c310b809f3c029e094c6a552.jpg,6,http://www.duma.gov.ru/structure/deputies/131178/
131316,Семёнов Владимир Владиславович,ЛДПР,"Алтайский край, Республика Алтай",http://www.duma.gov.ru/upload/iblock/81e/81e5092b2516cd22d32f28e0df0f2abb.jpg,6,http://www.duma.gov.ru/structure/deputies/131316/
131180,Сенаторова Елена Николаевна,«ЕДИНАЯ РОССИЯ»,Белгородская область,http://www.duma.gov.ru/upload/iblock/e5e/e5e4092c4367cdba80f5e6cf6ae7998c.jpg,6,http://www.duma.gov.ru/structure/deputies/131180/
131272,Сердюк Михаил Иванович,«СПРАВЕДЛИВАЯ РОССИЯ»,Ханты-Мансийский автономный округ - Югра,http://www.duma.gov.ru/upload/iblock/a80/a80d4b07ff0558e3c454162b6d289882.jpg,6,http://www.duma.gov.ru/structure/deputies/131272/
131181,Сибагатуллин Фатих Саубанович,«ЕДИНАЯ РОССИЯ»,Республика Татарстан (Татарстан),http://www.duma.gov.ru/upload/iblock/522/522f55bc48e70129ec204d5746478089.jpg,6,http://www.duma.gov.ru/structure/deputies/131181/
131182,Сидякин Александр Геннадьевич,«ЕДИНАЯ РОССИЯ»,Республика Татарстан (Татарстан),http://www.duma.gov.ru/upload/iblock/53b/53bfe7c5f2ac4a0d143894fa00925aca.jpg,6,http://www.duma.gov.ru/structure/deputies/131182/
397389,Сикорский Анатолий Сергеевич,ЛДПР,"Краснодарский край - Краснодарская, Краснодарский край - Крымская, Краснодарский край - Сочинская, Республика Крым",http://www.duma.gov.ru/upload/iblock/0d4/0d41eae6a425724a70b9c2c0097eaa6c.jpg,6,http://www.duma.gov.ru/structure/deputies/397389/
131408,Симагин Владимир Александрович,КПРФ,"Пензенская область, Тамбовская область",http://www.duma.gov.ru/upload/iblock/cf1/cf1ec14abaaea00ba9d0128d8505a301.jpg,6,http://www.duma.gov.ru/structure/deputies/131408/
131183,Симановский Леонид Яковлевич,«ЕДИНАЯ РОССИЯ»,Ханты-Мансийский автономный округ - Югра,http://www.duma.gov.ru/upload/iblock/5fc/5fccd470cf7ec1cbc7046aa62127cd93.jpg,6,http://www.duma.gov.ru/structure/deputies/131183/
131409,Синельщиков Юрий Петрович,КПРФ,Ульяновская область,http://www.duma.gov.ru/upload/iblock/b76/b760a5974fe76f4a7b9eab3b6d87bf12.jpg,6,http://www.duma.gov.ru/structure/deputies/131409/
1616053,Ситников Алексей Владимирович,«ЕДИНАЯ РОССИЯ»,Костромская область,http://www.duma.gov.ru/upload/iblock/28f/28f894574b1776fb2e98ba6334212e7e.jpg,6,http://www.duma.gov.ru/structure/deputies/1616053/
131184,Скоробогатько Александр Иванович,«ЕДИНАЯ РОССИЯ»,Краснодарский край,http://www.duma.gov.ru/upload/iblock/72b/72b98b043b68d349f5604c18d8d72c2b.jpg,6,http://www.duma.gov.ru/structure/deputies/131184/
131185,Скоч Андрей Владимирович,«ЕДИНАЯ РОССИЯ»,Белгородская область,http://www.duma.gov.ru/upload/iblock/929/929571cd49aefbe54dbeb5b9344d88bd.jpg,6,http://www.duma.gov.ru/structure/deputies/131185/
131186,Слипенчук Михаил Викторович,«ЕДИНАЯ РОССИЯ»,Республика Бурятия,http://www.duma.gov.ru/upload/iblock/afd/afd5a58f44d3b53f11c937d1b625d315.jpg,6,http://www.duma.gov.ru/structure/deputies/131186/
131318,Слуцкий Леонид Эдуардович,ЛДПР,"все субъекты Российской Федерации, Республика Крым, Город Севастополь",http://www.duma.gov.ru/upload/iblock/599/599fe6aa01d36fb08865cf321f4edf9f.jpg,6,http://www.duma.gov.ru/structure/deputies/131318/
235059,Смирнов Александр Александрович,ЛДПР,Город Санкт-Петербург,http://www.duma.gov.ru/upload/iblock/f8f/f8fad062d9b8f73585c5ae29371e86b3.jpg,6,http://www.duma.gov.ru/structure/deputies/235059/
131410,Смолин Олег Николаевич,КПРФ,Город Москва,http://www.duma.gov.ru/upload/iblock/598/598f7c24d1cd64233ccc0b9ef1657525.jpg,6,http://www.duma.gov.ru/structure/deputies/131410/
131411,Собко Сергей Васильевич,КПРФ,Кемеровская область,http://www.duma.gov.ru/upload/iblock/e4c/e4c267a962d4884c5e846e1084e7e508.jpg,6,http://www.duma.gov.ru/structure/deputies/131411/
131319,Соболев Виктор Васильевич,ЛДПР,"Город Москва - Восточная, Город Москва - Люблинская, Город Москва - Медведковская, Республика Хакасия",http://www.duma.gov.ru/upload/iblock/b80/b806a46674f2b0982be9fcfa3fc59e08.jpg,6,http://www.duma.gov.ru/structure/deputies/131319/
131412,Сокол Святослав Михайлович,КПРФ,Город Санкт-Петербург,http://www.duma.gov.ru/upload/iblock/365/365023a23e4bfe2fcb805c36d17bd469.jpg,6,http://www.duma.gov.ru/structure/deputies/131412/
131187,Соколова Ирина Валерьевна,«ЕДИНАЯ РОССИЯ»,Город Санкт-Петербург,http://www.duma.gov.ru/upload/iblock/a63/a6396177ee59c0af17426c3de1681d45.jpg,6,http://www.duma.gov.ru/structure/deputies/131187/
131413,Соловьев Вадим Георгиевич,КПРФ,Тверская область,http://www.duma.gov.ru/upload/iblock/b43/b433faae214ec41d9d448189a55ec883.jpg,6,http://www.duma.gov.ru/structure/deputies/131413/
131320,Старовойтов Александр Сергеевич,ЛДПР,"Республика Калмыкия, Астраханская область, Калининградская область",http://www.duma.gov.ru/upload/iblock/177/17792ed451f72720d00544a7c85c0d86.jpg,6,http://www.duma.gov.ru/structure/deputies/131320/
131188,Старшинов Михаил Евгеньевич,«ЕДИНАЯ РОССИЯ»,Карачаево-Черкесская Республика,http://www.duma.gov.ru/upload/iblock/5b8/5b857dd4ee52a30e9224712e5238231d.jpg,6,http://www.duma.gov.ru/structure/deputies/131188/
131189,Степанова Зоя Михайловна,«ЕДИНАЯ РОССИЯ»,Ростовская область,http://www.duma.gov.ru/upload/iblock/f64/f643c4d0f66c79b534d25b5e6a6f5af2.jpg,6,http://www.duma.gov.ru/structure/deputies/131189/
131321,Субботин Константин Сергеевич,ЛДПР,"Свердловская область - Каменск-Уральская, Свердловская область - Центральная",http://www.duma.gov.ru/upload/iblock/a2e/a2e54800662c42d7bff7c966e8af030c.jpg,6,http://www.duma.gov.ru/structure/deputies/131321/
131322,Сухарев Иван Константинович,ЛДПР,"Республика Башкортостан - Бирская, Республика Башкортостан - Стерлитамакская, Республика Башкортостан - Уфимская",http://www.duma.gov.ru/upload/iblock/f4d/f4d0e5e6f2f6564da48caa3f33af13e6.jpg,6,http://www.duma.gov.ru/structure/deputies/131322/
1357254,Сысоев Владимир Владимирович,ЛДПР,"Ханты-Мансийский автономный округ - Югра, Ямало-Ненецкий автономный округ",http://www.duma.gov.ru/upload/iblock/272/27228662adcc7552dc1c0c0dbc3079b3.jpg,6,http://www.duma.gov.ru/structure/deputies/1357254/
131415,Тайсаев Казбек Куцукович,КПРФ,все субъекты Российской Федерации,http://www.duma.gov.ru/upload/iblock/0d4/0d4d79b735ef216d5c0a044e79b5e9f4.jpg,6,http://www.duma.gov.ru/structure/deputies/131415/
131190,Тарасенко Михаил Васильевич,«ЕДИНАЯ РОССИЯ»,Липецкая область,http://www.duma.gov.ru/upload/iblock/a0d/a0d1e98eaccfb402dcdf11b362e667df.jpg,6,http://www.duma.gov.ru/structure/deputies/131190/
131323,Тарасюк Василий Михайлович,ЛДПР,"Ханты-Мансийский автономный округ - Югра, Ямало-Ненецкий автономный округ",http://www.duma.gov.ru/upload/iblock/3fa/3fa0a41d12fb636ed5f582bc6ff74221.jpg,6,http://www.duma.gov.ru/structure/deputies/131323/
1357255,Тармаев Юрий Игнатьевич,КПРФ,Республика Бурятия,http://www.duma.gov.ru/upload/iblock/fd7/fd707025d108c9564d68225c155f5d7a.jpg,6,http://www.duma.gov.ru/structure/deputies/1357255/
219933,Тарнавский Александр Георгиевич,«СПРАВЕДЛИВАЯ РОССИЯ»,"Город Москва - Кунцевская, Город Москва - Царицынская, Город Москва - Центральная, Город Москва - Черемушкинская",http://www.duma.gov.ru/upload/iblock/d48/d4875efcefb9c1d889449f5a0d0bced5.jpg,6,http://www.duma.gov.ru/structure/deputies/219933/
131417,Тарнаев Александр Петрович,КПРФ,"Нижегородская область - Арзамасская, Нижегородская область - Кстовская",http://www.duma.gov.ru/upload/iblock/687/687c2ee992f4cffa44238787f1e02f50.jpg,6,http://www.duma.gov.ru/structure/deputies/131417/
131324,Таскаев Владимир Павлович,ЛДПР,"Свердловская область - Нижнетагильская, Свердловская область - Первоуральская, Свердловская область - Серовская",http://www.duma.gov.ru/upload/iblock/219/2197cb085e3c831da39e7b3d6c252c56.jpg,6,http://www.duma.gov.ru/structure/deputies/131324/
131191,Тен Сергей Юрьевич,«ЕДИНАЯ РОССИЯ»,Иркутская область,http://www.duma.gov.ru/upload/iblock/967/967c4300eaf73fb47e81713b8e7280a6.jpg,6,http://www.duma.gov.ru/structure/deputies/131191/
131325,Терентьев Александр Васильевич,«СПРАВЕДЛИВАЯ РОССИЯ»,"Алтайский край, Республика Крым",http://www.duma.gov.ru/upload/iblock/232/232ff2c987c47a412d246f0d97c23e02.jpg,6,http://www.duma.gov.ru/structure/deputies/131325/
131192,Терентьев Михаил Борисович,«ЕДИНАЯ РОССИЯ»,Московская область,http://www.duma.gov.ru/upload/iblock/312/31263208c2d4370b3a7bed15707a0c11.jpg,6,http://www.duma.gov.ru/structure/deputies/131192/
131193,Терешкова Валентина Владимировна,«ЕДИНАЯ РОССИЯ»,Ярославская область,http://www.duma.gov.ru/upload/iblock/f79/f79649c9ff926f8b0bda9e47fb915392.jpg,6,http://www.duma.gov.ru/structure/deputies/131193/
131418,Тетекин Вячеслав Николаевич,КПРФ,"Тюменская область, Ханты-Мансийский автономный округ - Югра",http://www.duma.gov.ru/upload/iblock/c13/c13d63cad32d55f85159615c0eb7cad8.jpg,6,http://www.duma.gov.ru/structure/deputies/131418/
157072,Тимофеева Ольга Викторовна,«ЕДИНАЯ РОССИЯ»,Ставропольский край,http://www.duma.gov.ru/upload/iblock/15a/15a75864e2f1da7ed7f543351db9c8b0.jpg,6,http://www.duma.gov.ru/structure/deputies/157072/
131174,Тихонов Руслан Кронидович,«ЕДИНАЯ РОССИЯ»,Чувашская Республика - Чувашия,http://www.duma.gov.ru/upload/iblock/db6/db6635b07620661fbd2f1493b7a152e5.jpg,6,http://www.duma.gov.ru/structure/deputies/131174/
131195,Ткачев Алексей Николаевич,«ЕДИНАЯ РОССИЯ»,Краснодарский край,http://www.duma.gov.ru/upload/iblock/9d1/9d15a82a3f086cbccbadd3743f215f3d.jpg,6,http://www.duma.gov.ru/structure/deputies/131195/
131197,Трапезников Валерий Владимирович,«ЕДИНАЯ РОССИЯ»,Пермский край,http://www.duma.gov.ru/upload/iblock/dc6/dc6bb9e26e20d2e11a30d221c21b5ad4.jpg,6,http://www.duma.gov.ru/structure/deputies/131197/
1332010,Тренин Алексей Николаевич,КПРФ,Краснодарский край,http://www.duma.gov.ru/upload/iblock/bd4/bd4c859505d5fef73bd867c5206fd5c0.jpg,6,http://www.duma.gov.ru/structure/deputies/1332010/
131198,Третьяк Владислав Александрович,«ЕДИНАЯ РОССИЯ»,Ульяновская область,http://www.duma.gov.ru/upload/iblock/f06/f066f4a6636b3ebd1d8a8ed44947c938.jpg,6,http://www.duma.gov.ru/structure/deputies/131198/
131326,Туманов Андрей Владимирович,«СПРАВЕДЛИВАЯ РОССИЯ»,все субъекты Российской Федерации,http://www.duma.gov.ru/upload/iblock/709/7093b3cfba70e925180444613ea8cec7.jpg,6,http://www.duma.gov.ru/structure/deputies/131326/
131327,Тумусов Федот Семёнович,«СПРАВЕДЛИВАЯ РОССИЯ»,"Республика Саха (Якутия), Камчатский край, Амурская область, Магаданская область",http://www.duma.gov.ru/upload/iblock/43c/43c12e69a9335125e9174b2b9c9458e1.jpg,6,http://www.duma.gov.ru/structure/deputies/131327/
1339252,Туров Артём Викторович,«ЕДИНАЯ РОССИЯ»,Смоленская область,http://www.duma.gov.ru/upload/iblock/67b/67bac71437ffb20cdfeccba60d5bd4d8.jpg,6,http://www.duma.gov.ru/structure/deputies/1339252/
131419,Тычинин Андрей Джафарович,КПРФ,"Республика Башкортостан - Салаватская, Республика Башкортостан - Стерлитамакская",http://www.duma.gov.ru/upload/iblock/6c9/6c9d526e7a891fdba139139d6b738116.jpg,6,http://www.duma.gov.ru/structure/deputies/131419/
131199,Умаханов Умахан Магомедгаджиевич,«ЕДИНАЯ РОССИЯ»,Республика Дагестан,http://www.duma.gov.ru/upload/iblock/367/367d8c06e216b9ade16507159934305d.jpg,6,http://www.duma.gov.ru/structure/deputies/131199/
131328,Ушаков Дмитрий Владимирович,«СПРАВЕДЛИВАЯ РОССИЯ»,Город Санкт-Петербург,http://www.duma.gov.ru/upload/iblock/1d1/1d1a9e793bc5778c94313888305abd21.jpg,6,http://www.duma.gov.ru/structure/deputies/131328/
443621,Ушакова Елена Юрьевна,«ЕДИНАЯ РОССИЯ»,Томская область,http://www.duma.gov.ru/upload/iblock/f89/f893781dad826a00a13d5031caa1c97a.jpg,6,http://www.duma.gov.ru/structure/deputies/443621/
131200,Фабричный Сергей Юрьевич,«ЕДИНАЯ РОССИЯ»,Новгородская область,http://www.duma.gov.ru/upload/iblock/21d/21d35c6f0da26d6ab830ecf097a01655.jpg,6,http://www.duma.gov.ru/structure/deputies/131200/
131201,Фахритдинов Иршат Юнирович,«ЕДИНАЯ РОССИЯ»,Республика Башкортостан,http://www.duma.gov.ru/upload/iblock/725/7250a9d91b6ad675e7024493ee0e9e9f.jpg,6,http://www.duma.gov.ru/structure/deputies/131201/
131202,Федоров Евгений Алексеевич,«ЕДИНАЯ РОССИЯ»,Ростовская область,http://www.duma.gov.ru/upload/iblock/8c6/8c6d67436b9de6ebdc88fd5a8c71e63d.jpg,6,http://www.duma.gov.ru/structure/deputies/131202/
131420,Федоткин Владимир Николаевич,КПРФ,Рязанская область,http://www.duma.gov.ru/upload/iblock/687/687cbe335cf7288863c3eb884a74a83b.jpg,6,http://www.duma.gov.ru/structure/deputies/131420/
131203,Федяев Павел Михайлович,«ЕДИНАЯ РОССИЯ»,Кемеровская область,http://www.duma.gov.ru/upload/iblock/723/7238e4665758813b84d01d1a562a3b74.jpg,6,http://www.duma.gov.ru/structure/deputies/131203/
1026603,Фечина Лариса Геннадьевна,«ЕДИНАЯ РОССИЯ»,Свердловская область,http://www.duma.gov.ru/upload/iblock/f53/f533c136fc088d0702bea3df06e3f697.jpg,6,http://www.duma.gov.ru/structure/deputies/1026603/
834475,Финько Олег Александрович,«СПРАВЕДЛИВАЯ РОССИЯ»,Приморский край,http://www.duma.gov.ru/upload/iblock/f6a/f6a633e8ea7c946d0d2b07b00c0d987c.jpg,6,http://www.duma.gov.ru/structure/deputies/834475/
131204,Фокин Александр Иванович,«ЕДИНАЯ РОССИЯ»,Кемеровская область,http://www.duma.gov.ru/upload/iblock/e3a/e3a1e8c9c11d75a683e4092183a6b3c8.jpg,6,http://www.duma.gov.ru/structure/deputies/131204/
131217,Фургал Сергей Иванович,ЛДПР,"Хабаровский край, Сахалинская область, Еврейская автономная область",http://www.duma.gov.ru/upload/iblock/682/682a1c50001a6bedd3a4db100dbd9f29.jpg,6,http://www.duma.gov.ru/structure/deputies/131217/
131206,Хайров Ринат Шамильевич,«ЕДИНАЯ РОССИЯ»,Республика Татарстан (Татарстан),http://www.duma.gov.ru/upload/iblock/0cc/0cc91b04520cac3c767bc46758842d76.jpg,6,http://www.duma.gov.ru/structure/deputies/131206/
131207,Хайруллин Айрат Назипович,«ЕДИНАЯ РОССИЯ»,Республика Татарстан (Татарстан),http://www.duma.gov.ru/upload/iblock/b51/b5145f3b86a156c3e08a5d5dc925f3b9.jpg,6,http://www.duma.gov.ru/structure/deputies/131207/
131208,Хамчиев Белан Багаудинович,«ЕДИНАЯ РОССИЯ»,Республика Ингушетия,http://www.duma.gov.ru/upload/iblock/2fe/2feac7f0ba932b70bfe1690bd6fa43d2.jpg,6,http://www.duma.gov.ru/structure/deputies/131208/
131421,Харитонов Николай Михайлович,КПРФ,Краснодарский край,http://www.duma.gov.ru/upload/iblock/a33/a3389d8f4e2685b12955b5f002bdfee7.jpg,6,http://www.duma.gov.ru/structure/deputies/131421/
131329,Харлов Вадим Борисович,«СПРАВЕДЛИВАЯ РОССИЯ»,"Республика Мордовия, Ульяновская область",http://www.duma.gov.ru/upload/iblock/08d/08de9856de73b31b6330ec49f0d3a15f.jpg,6,http://www.duma.gov.ru/structure/deputies/131329/
131209,Хинштейн Александр Евсеевич,«ЕДИНАЯ РОССИЯ»,Самарская область,http://www.duma.gov.ru/upload/iblock/53e/53ec29d32f9a1e418a0d224ecaf2eee1.jpg,6,http://www.duma.gov.ru/structure/deputies/131209/
131330,Хованская Галина Петровна,«СПРАВЕДЛИВАЯ РОССИЯ»,"Город Москва - Медведковская, Город Москва - Тушинская, Город Москва - Шереметьевская",http://www.duma.gov.ru/upload/iblock/13e/13e42ac3c1c3806ef66e9a3016c987f9.jpg,6,http://www.duma.gov.ru/structure/deputies/131330/
131210,Хор Глеб Яковлевич,«ЕДИНАЯ РОССИЯ»,"Краснодарский край, Республика Крым, Город Севастополь",http://www.duma.gov.ru/upload/iblock/93e/93ef05cab84422d118b295cdb714b310.jpg,6,http://www.duma.gov.ru/structure/deputies/131210/
131211,Хороля Дмитрий Оттович,«ЕДИНАЯ РОССИЯ»,Ямало-Ненецкий автономный округ,http://www.duma.gov.ru/upload/iblock/da7/da7338183d9bbc8d7fa07096fe302cd6.jpg,6,http://www.duma.gov.ru/structure/deputies/131211/
834472,Хоронжук Оксана Владимировна,«ЕДИНАЯ РОССИЯ»,Воронежская область,http://www.duma.gov.ru/upload/iblock/805/80566278b9aeafbc9307c0a0a69e086a.jpg,6,http://www.duma.gov.ru/structure/deputies/834472/
157069,Худяков Роман Иванович,ЛДПР,"Псковская область, Республика Татарстан (Татарстан), Тамбовская область, Город Севастополь",http://www.duma.gov.ru/upload/iblock/121/1215563ebf99ff5ade7fa066b9761be2.jpg,6,http://www.duma.gov.ru/structure/deputies/157069/
223320,Чайка Валентин Васильевич,«ЕДИНАЯ РОССИЯ»,Ульяновская область,http://www.duma.gov.ru/upload/iblock/040/04023b7e9a5876f02f50bf074be711b2.jpg,6,http://www.duma.gov.ru/structure/deputies/223320/
1312387,Чеботарев Владимир Николаевич,«СПРАВЕДЛИВАЯ РОССИЯ»,Липецкая область,http://www.duma.gov.ru/upload/iblock/e7c/e7c0fb31b1556a89757e8c150ea6f599.jpg,6,http://www.duma.gov.ru/structure/deputies/1312387/
131331,Чепа Алексей Васильевич,«СПРАВЕДЛИВАЯ РОССИЯ»,"Вологодская область, Новгородская область, Тверская область",http://www.duma.gov.ru/upload/iblock/11a/11a9f54d12d5f889d9afedeec9ed6df5.jpg,6,http://www.duma.gov.ru/structure/deputies/131331/
131332,Черешнев Валерий Александрович,«СПРАВЕДЛИВАЯ РОССИЯ»,"Свердловская область - Каменск-Уральская, Свердловская область - Серовская, Свердловская область - Центральная",http://www.duma.gov.ru/upload/iblock/60f/60f3fc716d079efc45df4d01be1a9ce8.jpg,6,http://www.duma.gov.ru/structure/deputies/131332/
131218,Черкасов Кирилл Игоревич,ЛДПР,"Республика Марий Эл, Кировская область",http://www.duma.gov.ru/upload/iblock/fab/fab16151dcf0894f104fbf0e2f1cf8f5.jpg,6,http://www.duma.gov.ru/structure/deputies/131218/
131422,Черкесов Виктор Васильевич,КПРФ,"все субъекты Российской Федерации, Республика Крым, Город Севастополь",http://www.duma.gov.ru/upload/iblock/bd4/bd41368663e252be4e82fdf40a0b4b05.jpg,6,http://www.duma.gov.ru/structure/deputies/131422/
131333,Четвериков Александр Владимирович,«СПРАВЕДЛИВАЯ РОССИЯ»,"Калужская область, Курская область, Орловская область",http://www.duma.gov.ru/upload/iblock/9f4/9f40d0564439aa8faae4f00ca72cc12e.jpg,6,http://www.duma.gov.ru/structure/deputies/131333/
131212,Чижов Сергей Викторович,«ЕДИНАЯ РОССИЯ»,Воронежская область,http://www.duma.gov.ru/upload/iblock/d97/d976ec3f98afd87d525e0a41b43908ce.jpg,6,http://www.duma.gov.ru/structure/deputies/131212/
131423,Чикин Валентин Васильевич,КПРФ,Оренбургская область,http://www.duma.gov.ru/upload/iblock/c80/c80521cee68f9c8da60f43e03dc40f5d.jpg,6,http://www.duma.gov.ru/structure/deputies/131423/
131213,Чиндяскин Сергей Викторович,«ЕДИНАЯ РОССИЯ»,Республика Мордовия,http://www.duma.gov.ru/upload/iblock/7d8/7d801aaa1dfe651c4496f34b1e566a1f.jpg,6,http://www.duma.gov.ru/structure/deputies/131213/
131219,Чиркова Ирина Александровна,ЛДПР,"Архангельская область, Ненецкий автономный округ",http://www.duma.gov.ru/upload/iblock/fd0/fd037c6fa47466ff96b1bcdaa413c77e.jpg,6,http://www.duma.gov.ru/structure/deputies/131219/
455879,Чуйченко Роман Юрьевич,«ЕДИНАЯ РОССИЯ»,Свердловская область,http://www.duma.gov.ru/upload/iblock/1fc/1fc963d9b94d0be523dd7940b423de44.jpg,6,http://www.duma.gov.ru/structure/deputies/455879/
131214,Шайденко Надежда Анатольевна,«ЕДИНАЯ РОССИЯ»,Тульская область,http://www.duma.gov.ru/upload/iblock/2c9/2c972df6f5cf5399f760099126e688f7.jpg,6,http://www.duma.gov.ru/structure/deputies/131214/
131215,Шаккум Мартин Люцианович,«ЕДИНАЯ РОССИЯ»,Московская область,http://www.duma.gov.ru/upload/iblock/9ff/9ff77e362598e1ce38f77f4ac6c28a24.jpg,6,http://www.duma.gov.ru/structure/deputies/131215/
939256,Шатилов Николай Иванович,«ЕДИНАЯ РОССИЯ»,Кемеровская область,http://www.duma.gov.ru/upload/iblock/20e/20e894fff8cf472766b2f935fd440bed.jpg,6,http://www.duma.gov.ru/structure/deputies/939256/
131334,Швецов Василий Георгиевич,«СПРАВЕДЛИВАЯ РОССИЯ»,Челябинская область,http://www.duma.gov.ru/upload/iblock/355/355a7b24b10de087cf713c91d5c6aff5.jpg,6,http://www.duma.gov.ru/structure/deputies/131334/
131335,Шеин Анатолий Алексеевич,«СПРАВЕДЛИВАЯ РОССИЯ»,Нижегородская область,http://www.duma.gov.ru/upload/iblock/8fb/8fbeaaee02aba69007d05c116a4e0201.jpg,6,http://www.duma.gov.ru/structure/deputies/131335/
1627592,Шеин Олег Васильевич,«СПРАВЕДЛИВАЯ РОССИЯ»,"Республика Калмыкия, Астраханская область",http://www.duma.gov.ru/bitrix/templates/duma2/img/no_photo_small.gif,6,http://www.duma.gov.ru/structure/deputies/1627592/
834473,Шерин Александр Николаевич,ЛДПР,"Рязанская область, Тульская область",http://www.duma.gov.ru/upload/iblock/868/86843b23e3c7febe281ffb5f4f751dc2.jpg,6,http://www.duma.gov.ru/structure/deputies/834473/
131057,Шестаков Василий Борисович,«ЕДИНАЯ РОССИЯ»,Город Санкт-Петербург,http://www.duma.gov.ru/upload/iblock/e2a/e2a6e3028b9256c41fec96d50d622ec0.jpg,6,http://www.duma.gov.ru/structure/deputies/131057/
131220,Шингаркин Максим Андреевич,ЛДПР,"Тюменская область, Республика Коми",http://www.duma.gov.ru/upload/iblock/a57/a57f8c1736046e94a6ba8bf3db48dde5.jpg,6,http://www.duma.gov.ru/structure/deputies/131220/
131059,Школкина Надежда Васильевна,«ЕДИНАЯ РОССИЯ»,Республика Мордовия,http://www.duma.gov.ru/upload/iblock/366/366f6efab8174c9ee5b60fc72f32f5e3.jpg,6,http://www.duma.gov.ru/structure/deputies/131059/
131060,Шлегель Роберт Александрович,«ЕДИНАЯ РОССИЯ»,Краснодарский край,http://www.duma.gov.ru/upload/iblock/9e6/9e6acc8d9bc26dc90740aff1e7b5a3f0.jpg,6,http://www.duma.gov.ru/structure/deputies/131060/
131061,Шойгу Лариса Кужугетовна,«ЕДИНАЯ РОССИЯ»,Республика Тыва,http://www.duma.gov.ru/upload/iblock/2cc/2ccc188fafda6e148712f9617b1b50e6.jpg,6,http://www.duma.gov.ru/structure/deputies/131061/
131062,Шрейдер Виктор Филиппович,«ЕДИНАЯ РОССИЯ»,Омская область,http://www.duma.gov.ru/upload/iblock/ae3/ae31e0765ff16fce0a16295362b761c9.jpg,6,http://www.duma.gov.ru/structure/deputies/131062/
131336,Шудегов Виктор Евграфович,«СПРАВЕДЛИВАЯ РОССИЯ»,Удмуртская Республика,http://www.duma.gov.ru/upload/iblock/0ed/0edcbc7c827fc2760530621389854e40.jpg,6,http://www.duma.gov.ru/structure/deputies/131336/
131426,Шурчанов Валентин Сергеевич,КПРФ,Чувашская Республика - Чувашия,http://www.duma.gov.ru/upload/iblock/9ff/9ff001603cce8d1a0fb0d36994cfec60.jpg,6,http://www.duma.gov.ru/structure/deputies/131426/
131063,Шхагошев Адальби Люлевич,«ЕДИНАЯ РОССИЯ»,Кабардино-Балкарская Республика,http://www.duma.gov.ru/upload/iblock/feb/feb834cb2f9937417229a8598c60ebd7.jpg,6,http://www.duma.gov.ru/structure/deputies/131063/
834474,Щепинов Максим Александрович,ЛДПР,Оренбургская область,http://www.duma.gov.ru/upload/iblock/44c/44c112ed37456e15c652dfa29acd1102.jpg,6,http://www.duma.gov.ru/structure/deputies/834474/
131065,Эркенов Ахмат Чокаевич,«ЕДИНАЯ РОССИЯ»,Карачаево-Черкесская Республика,http://www.duma.gov.ru/upload/iblock/cb5/cb50ce13b439192084b7b3c87ade8641.jpg,6,http://www.duma.gov.ru/structure/deputies/131065/
131066,Южилин Виталий Александрович,«ЕДИНАЯ РОССИЯ»,Город Санкт-Петербург,http://www.duma.gov.ru/upload/iblock/3ec/3ec06891c56ba0161dd0b5a16a53c92c.jpg,6,http://www.duma.gov.ru/structure/deputies/131066/
