id,name,image,source,faction,area,birth_date,start_date,end_date,area_id,term
1756952,Карелин Александр Александрович,http://www.duma.gov.ru/upload/iblock/e32/e32b2cd0612da6573061f5db435b3250.jpg,http://www.duma.gov.ru/structure/deputies/1756952/,«ЕДИНАЯРОССИЯ»,Новосибирская область,1967-09-19,2016-09-18,,0137,7
1756953,Тутова Лариса Николаевна,http://www.duma.gov.ru/upload/iblock/6a7/6a77af49a05b8f9dce0d9272bd92f029.jpg,http://www.duma.gov.ru/structure/deputies/1756953/,«ЕДИНАЯРОССИЯ»,Ростовская область,1969-10-18,2016-09-18,,0149,7
1756954,Емельянов Михаил Васильевич,http://www.duma.gov.ru/upload/iblock/f2e/f2e6b51660c45a975eaa30972db717c1.jpg,http://www.duma.gov.ru/structure/deputies/1756954/,«СПРАВЕДЛИВАЯРОССИЯ»,Ростовская область,1962-05-09,2016-09-18,,0150,7
1756955,Красов Андрей Леонидович,http://www.duma.gov.ru/upload/iblock/4e4/4e46a5a0a2262209e8934b623e81cb37.jpg,http://www.duma.gov.ru/structure/deputies/1756955/,«ЕДИНАЯРОССИЯ»,Рязанская область,1967-01-27,2016-09-18,,0156,7
1756956,Серпер Евгений Александрович,http://www.duma.gov.ru/upload/iblock/1fe/1fe4233cc49f50635f64046681edc65e.jpg,http://www.duma.gov.ru/structure/deputies/1756956/,«ЕДИНАЯРОССИЯ»,Самарская область,1980-07-31,2016-09-18,,0161,7
1756957,Ковпак Лев Игоревич,http://www.duma.gov.ru/upload/iblock/93d/93dae714c58491a9aedea72181b9afc8.jpg,http://www.duma.gov.ru/structure/deputies/1756957/,«ЕДИНАЯРОССИЯ»,Свердловская область,1978-10-23,2016-09-18,,0169,7
1756958,Балыбердин Алексей Владимирович,http://www.duma.gov.ru/upload/iblock/29a/29ab8a4cd043bac9c702a76615335327.jpg,http://www.duma.gov.ru/structure/deputies/1756958/,«ЕДИНАЯРОССИЯ»,Свердловская область,1978-04-27,2016-09-18,,0171,7
1756959,Неверов Сергей Иванович,http://www.duma.gov.ru/upload/iblock/31e/31e6ed470bd5a181fe4d32286af65a1b.jpg,http://www.duma.gov.ru/structure/deputies/1756959/,«ЕДИНАЯРОССИЯ»,Смоленская область,1961-12-21,2016-09-18,,0175,7
1756960,Куринный Алексей Владимирович,http://www.duma.gov.ru/upload/iblock/221/22184a87a2386201f0010186e8ac2214.jpg,http://www.duma.gov.ru/structure/deputies/1756960/,КПР,Ульяновская область,1974-01-18,2016-09-18,,0187,7
1756961,Бурматов Владимир Владимирович,http://www.duma.gov.ru/upload/iblock/422/422ce0542962547f595d0a4a85a5ace8.jpg,http://www.duma.gov.ru/structure/deputies/1756961/,«ЕДИНАЯРОССИЯ»,Челябинская область,1981-08-18,2016-09-18,,0190,7
1756962,Грешневиков Анатолий Николаевич,http://www.duma.gov.ru/upload/iblock/51d/51d819499679529ca24b392b8801823f.jpg,http://www.duma.gov.ru/structure/deputies/1756962/,«СПРАВЕДЛИВАЯРОССИЯ»,Ярославская область,1956-08-29,2016-09-18,,0195,7
1756963,Жарков Антон Викторович,http://www.duma.gov.ru/upload/iblock/b39/b394c869f4ed1019ddb695cdc27eb0ab.jpg,http://www.duma.gov.ru/structure/deputies/1756963/,«ЕДИНАЯРОССИЯ»,г.Москва,1967-10-03,2016-09-18,,0205,7
1756964,Выборный Анатолий Борисович,http://www.duma.gov.ru/upload/iblock/009/009ff0fee75ee8516f714372eb7d5d3e.jpg,http://www.duma.gov.ru/structure/deputies/1756964/,«ЕДИНАЯРОССИЯ»,г.Москва,1965-06-08,2016-09-18,,0210,7
1756965,Дивинский Игорь Борисович,http://www.duma.gov.ru/upload/iblock/cd7/cd7cdc7017cb763d49a7d5bf991603f4.jpg,http://www.duma.gov.ru/structure/deputies/1756965/,«ЕДИНАЯРОССИЯ»,г.Санкт-Петербург,1957-12-13,2016-09-18,,0211,7
1756966,Милонов Виталий Валентинович,http://www.duma.gov.ru/upload/iblock/f80/f809c75fb8f9db84fbea6c0005e0b251.jpg,http://www.duma.gov.ru/structure/deputies/1756966/,«ЕДИНАЯРОССИЯ»,г.Санкт-Петербург,1974-01-23,2016-09-18,,0218,7
1756967,Сидоров Александр Леонидович,http://www.duma.gov.ru/upload/iblock/fe8/fe830ec5dbffff8d21b6f9d5d97ac4ac.jpg,http://www.duma.gov.ru/structure/deputies/1756967/,«ЕДИНАЯРОССИЯ»,Ханты-Мансийский автономный округ - Югра,1952-03-15,2016-09-18,,0223,7
1756968,Петров Анатолий Ильич,http://www.duma.gov.ru/upload/iblock/55b/55b5d18e7c5da34423ca07da4afe196a.jpg,http://www.duma.gov.ru/structure/deputies/1756968/,«ЕДИНАЯРОССИЯ»,Волгоградская областьПензенская областьСаратовская областьТамбовская область,1956-02-15,2016-09-18,,,7
1756969,Шрейдер Виктор Филиппович,http://www.duma.gov.ru/upload/iblock/91d/91db7b06ca9e896af0a78ddd777f880d.jpg,http://www.duma.gov.ru/structure/deputies/1756969/,«ЕДИНАЯРОССИЯ»,Омская область,1952-02-23,2016-09-18,,0139,7
1756971,Ситников Алексей Владимирович,http://www.duma.gov.ru/upload/iblock/7fc/7fc027b799105f61c4cb0d6ea0ab102f.jpg,http://www.duma.gov.ru/structure/deputies/1756971/,«ЕДИНАЯРОССИЯ»,Костромская область,1971-06-19,2016-09-18,,0107,7
1756972,Пивненко Валентина Николаевна,http://www.duma.gov.ru/upload/iblock/c6e/c6e6741a6cfa6646ea7d5279bd562b42.gif,http://www.duma.gov.ru/structure/deputies/1756972/,«ЕДИНАЯРОССИЯ»,Республика Карелия,1947-06-14,2016-09-18,,0017,7
1756973,Максимова Светлана Викторовна,http://www.duma.gov.ru/upload/iblock/dd0/dd078424d1c596d35e607c0d57e19fa6.jpg,http://www.duma.gov.ru/structure/deputies/1756973/,«ЕДИНАЯРОССИЯ»,Тверская область,1961-07-16,2016-09-18,,0179,7
1756974,Колесников Олег Алексеевич,http://www.duma.gov.ru/upload/iblock/d26/d26b76a0ed48e64c8af34f1919a4f074.jpg,http://www.duma.gov.ru/structure/deputies/1756974/,«ЕДИНАЯРОССИЯ»,Челябинская область,1968-09-11,2016-09-18,,0193,7
1756975,Аксаков Анатолий Геннадьевич,http://www.duma.gov.ru/upload/iblock/fc1/fc10d57cbd534a2ecbcb5cada845d73e.jpg,http://www.duma.gov.ru/structure/deputies/1756975/,«СПРАВЕДЛИВАЯРОССИЯ»,Чувашская Республика - Чувашия,1957-11-28,2016-09-18,,0037,7
1756976,Бортко Владимир Владимирович,http://www.duma.gov.ru/upload/iblock/286/286ab863ec150d9f296117dfd4d42af0.jpg,http://www.duma.gov.ru/structure/deputies/1756976/,КПР,г.Санкт-Петербург,1946-05-07,2016-09-18,,0216,7
1756977,Швыткин Юрий Николаевич,http://www.duma.gov.ru/upload/iblock/390/390ba1e117db9fd967577a1950f9f243.jpg,http://www.duma.gov.ru/structure/deputies/1756977/,«ЕДИНАЯРОССИЯ»,Красноярский край,1965-05-24,2016-09-18,,0054,7
1756978,Хохлов Алексей Алексеевич,http://www.duma.gov.ru/upload/iblock/710/71063c53dc448d87884169853392d6a7.jpg,http://www.duma.gov.ru/structure/deputies/1756978/,«ЕДИНАЯРОССИЯ»,Ивановская область,1957-11-06,2016-09-18,,0091,7
1756979,Боташев Расул Борисович,http://www.duma.gov.ru/upload/iblock/f8a/f8a4b5bfb91755171124189fd3f7f90f.jpg,http://www.duma.gov.ru/structure/deputies/1756979/,«ЕДИНАЯРОССИЯ»,Карачаево-Черкесская Республика,1977-10-20,2016-09-18,,0016,7
1756980,Тетерин Иван Михайлович,http://www.duma.gov.ru/upload/iblock/dc6/dc68cc17a7c86c96370f34d38e05b88b.jpg,http://www.duma.gov.ru/structure/deputies/1756980/,«ЕДИНАЯРОССИЯ»,г.Москва,1952-01-12,2016-09-18,,0196,7
1756981,Смирнов Юрий Валентинович,http://www.duma.gov.ru/upload/iblock/14c/14c5d32dfb2a65231af95aaa2ee0155c.jpg,http://www.duma.gov.ru/structure/deputies/1756981/,«ЕДИНАЯРОССИЯ»,Ивановская область,1952-12-01,2016-09-18,,0092,7
1756982,Дерябкин Виктор Ефимович,http://www.duma.gov.ru/upload/iblock/4b1/4b1186bd1d1a4ba244d2f48786ce433d.jpg,http://www.duma.gov.ru/structure/deputies/1756982/,«ЕДИНАЯРОССИЯ»,Ростовская область,1954-05-11,2016-09-18,,0155,7
1756983,Романов Михаил Валентинович,http://www.duma.gov.ru/upload/iblock/883/883410a507987d252d8214168ccd7523.jpg,http://www.duma.gov.ru/structure/deputies/1756983/,«ЕДИНАЯРОССИЯ»,г.Санкт-Петербург,1984-11-03,2016-09-18,,0217,7
1756984,Жупиков Александр Владимирович,http://www.duma.gov.ru/upload/iblock/833/833fe5f0bbfdd34da15c93a7e5e2d4bb.jpg,http://www.duma.gov.ru/structure/deputies/1756984/,«ЕДИНАЯРОССИЯ»,Тамбовская область,1978-04-29,2016-09-18,,0178,7
1756986,Изотов Алексей Николаевич,http://www.duma.gov.ru/upload/iblock/690/6906403c743a17d1fdd4e0c2f4a9101e.jpg,http://www.duma.gov.ru/structure/deputies/1756986/,«ЕДИНАЯРОССИЯ»,Республика Башкортостан,1973-04-26,2016-09-18,,0008,7
1756987,Казаков Виктор Алексеевич,http://www.duma.gov.ru/upload/iblock/ea1/ea10c937d6a46489b143773e021789f0.jpg,http://www.duma.gov.ru/structure/deputies/1756987/,«ЕДИНАЯРОССИЯ»,Самарская область,1949-04-04,2016-09-18,,0160,7
1756988,Марков Андрей Павлович,http://www.duma.gov.ru/upload/iblock/633/633ef6adfa93eea999ab8e09eb4da14a.jpg,http://www.duma.gov.ru/structure/deputies/1756988/,«ЕДИНАЯРОССИЯ»,Воронежская область,1972-06-30,2016-09-18,,0090,7
1756989,Кудрявцев Максим Георгиевич,http://www.duma.gov.ru/upload/iblock/ed4/ed4ab0e912c63872a4045f3bd2129c10.jpg,http://www.duma.gov.ru/structure/deputies/1756989/,«ЕДИНАЯРОССИЯ»,Новосибирская область,1975-08-29,2016-09-18,,0136,7
1756990,Кармазина Раиса Васильевна,http://www.duma.gov.ru/upload/iblock/589/5898c684e40fc7a738dea1a4798b1f17.jpg,http://www.duma.gov.ru/structure/deputies/1756990/,«ЕДИНАЯРОССИЯ»,Красноярский край,1951-01-09,2016-09-18,,0057,7
1756991,Ковалев Николай Дмитриевич,http://www.duma.gov.ru/upload/iblock/86c/86c284f0a03105fe45d68c5fb620c36c.jpg,http://www.duma.gov.ru/structure/deputies/1756991/,«ЕДИНАЯРОССИЯ»,Орловская область,1949-08-06,2016-09-18,,0145,7
1756992,Есяков Сергей Яковлевич,http://www.duma.gov.ru/upload/iblock/3f5/3f5df520281dca31edc7d3348474f1ca.jpg,http://www.duma.gov.ru/structure/deputies/1756992/,«ЕДИНАЯРОССИЯ»,Пензенская область,1963-08-11,2016-09-18,,0146,7
1756993,Шолохов Александр Михайлович,http://www.duma.gov.ru/upload/iblock/d18/d18d8e503119df35ad5391e2a9050f82.jpg,http://www.duma.gov.ru/structure/deputies/1756993/,«ЕДИНАЯРОССИЯ»,Ростовская область,1962-01-25,2016-09-18,,0153,7
1756994,Поляков Александр Алексеевич,http://www.duma.gov.ru/upload/iblock/5dc/5dc66f519e5ff6795c08e859288a422e.jpg,http://www.duma.gov.ru/structure/deputies/1756994/,«ЕДИНАЯРОССИЯ»,Тамбовская область,1969-01-31,2016-09-18,,0177,7
1756995,Дзюба Виктор Викторович,http://www.duma.gov.ru/upload/iblock/306/3064e3ad35628d4d0722895a910d60dd.jpg,http://www.duma.gov.ru/structure/deputies/1756995/,«ЕДИНАЯРОССИЯ»,Тульская область,1977-08-10,2016-09-18,,0183,7
1756996,Панина Елена Владимировна,http://www.duma.gov.ru/upload/iblock/34f/34f4bc89fd0cd518b8fdefc56e9ff7a1.jpg,http://www.duma.gov.ru/structure/deputies/1756996/,«ЕДИНАЯРОССИЯ»,г.Москва,1948-04-29,2016-09-18,,0201,7
1756997,Коткин Сергей Николаевич,http://www.duma.gov.ru/upload/iblock/4a7/4a729c70342a2d4b57b39accb9081650.jpg,http://www.duma.gov.ru/structure/deputies/1756997/,«ЕДИНАЯРОССИЯ»,Ненецкий автономный округ,1956-03-11,2016-09-18,,0221,7
1756998,Авдеев Александр Александрович,http://www.duma.gov.ru/upload/iblock/c07/c07e41c62853942c2200926d3279a4f7.jpg,http://www.duma.gov.ru/structure/deputies/1756998/,«ЕДИНАЯРОССИЯ»,Калужская область,1975-08-12,2016-09-18,,0099,7
1756999,Бессарабов Даниил Владимирович,http://www.duma.gov.ru/upload/iblock/1f6/1f63b4798d6e5de9d17e0ac8036e7904.jpg,http://www.duma.gov.ru/structure/deputies/1756999/,«ЕДИНАЯРОССИЯ»,Алтайский край,1976-07-09,2016-09-18,,0039,7
1757000,Осадчий Николай Иванович,http://www.duma.gov.ru/upload/iblock/f0d/f0df08ea7e3669ac70dd3bda1d3ee557.jpg,http://www.duma.gov.ru/structure/deputies/1757000/,КПР,Республика Адыгея (Адыгея)Краснодарский край,1957-12-08,2016-09-18,,,7
1757001,Карамышев Виктор Николаевич,http://www.duma.gov.ru/upload/iblock/4a1/4a148b94bc85ed6f4fa3c860a7af6e61.jpg,http://www.duma.gov.ru/structure/deputies/1757001/,«ЕДИНАЯРОССИЯ»,Курская область,1966-12-17,2016-09-18,,0110,7
1757002,Нарышкин Сергей Евгеньевич,http://www.duma.gov.ru/upload/iblock/102/1027062ff3424441e8e874c00ed90e07.jpg,http://www.duma.gov.ru/structure/deputies/1757002/,Внефй,Ленинградская область,1954-10-27,2016-09-18,2016-10-21,0112,7
1760724,Боженов Сергей Андреевич,http://www.duma.gov.ru/upload/iblock/add/addd044cfacb0e6368f3afb76a0beb4b.jpg,http://www.duma.gov.ru/structure/deputies/1760724/,«ЕДИНАЯРОССИЯ»,Белгородская область,1957-09-15,2016-09-18,,0075,7
1777615,Суббот Валентин Владимирович,http://www.duma.gov.ru/upload/iblock/309/3091e89318ee15e4f42487d8f4c2dc98.jpg,http://www.duma.gov.ru/structure/deputies/1777615/,«ЕДИНАЯРОССИЯ»,Брянская областьКалужская областьСмоленская областьТульская область,1968-04-26,2016-11-09,,,7
1806339,Бессараб Светлана Викторовна,http://www.duma.gov.ru/upload/iblock/632/632c32276cc37e73cdf8f150e98c0767.jpg,http://www.duma.gov.ru/structure/deputies/1806339/,«ЕДИНАЯРОССИЯ»,Краснодарский край,1970-12-07,2016-12-06,,,7
1876473,Пилюс Наталия Николаевна,http://www.duma.gov.ru/upload/iblock/5f9/5f94bffc9cca17aee8ff2d659cdf414a.jpg,http://www.duma.gov.ru/structure/deputies/1876473/,«ЕДИНАЯРОССИЯ»,Брянская областьКалужская областьСмоленская областьТульская область,1953-10-10,2017-03-01,,,7
1876474,Пирог Дмитрий Юрьевич,http://www.duma.gov.ru/upload/iblock/af0/af0f9ed4647ead32e67837984100e42e.jpg,http://www.duma.gov.ru/structure/deputies/1876474/,«ЕДИНАЯРОССИЯ»,Краснодарский край,1980-06-27,2017-03-01,,,7
1954180,Андрейченко Андрей Валерьевич,http://www.duma.gov.ru/upload/iblock/f7d/f7db4eb7d10eae812d10978c04f34f92.jpg,http://www.duma.gov.ru/structure/deputies/1954180/,ЛДПР,Приморский край – Владивостокский одномандатный избирательный округ № 62,1984-03-29,2017-05-31,,,7
1995190,Малов Николай Владимирович,http://www.duma.gov.ru/upload/iblock/da4/da4771dd0bdedacf560644720702d5c3.jpg,http://www.duma.gov.ru/structure/deputies/1995190/,«ЕДИНАЯРОССИЯ»,Республика Марий ЭлРеспублика МордовияЧувашская Республика – ЧувашияНижегородская область,1964-11-24,2017-06-30,,,7
1995191,Курбанов Ризван Даниялович,http://www.duma.gov.ru/upload/iblock/654/65450621ccfca7c65046f9cf94a4b482.jpg,http://www.duma.gov.ru/structure/deputies/1995191/,КПР,Республика КрымКалининградская областьгород СевастопольРеспублика Дагестан,1961-01-03,2017-06-30,,,7
2077436,Пайкин Борис Романович,http://www.duma.gov.ru/upload/iblock/12a/12a26346fd06cfa86c391626f7868f26.jpg,http://www.duma.gov.ru/structure/deputies/2077436/,ЛДПР,Брянская область,1965-03-26,2017-09-10,,0077,7
2077437,Яхнюк Сергей Васильевич,http://www.duma.gov.ru/upload/iblock/752/752457010fabf4a8ba63d808fa777ba5.jpg,http://www.duma.gov.ru/structure/deputies/2077437/,«ЕДИНАЯРОССИЯ»,Ленинградская область,1962-07-03,2017-09-10,,0112,7
2102926,Быков Олег Петрович,http://www.duma.gov.ru/upload/iblock/1d0/1d035fb300bce0493039b126e9ecd20b.jpg,http://www.duma.gov.ru/structure/deputies/2102926/,«ЕДИНАЯРОССИЯ»,Республика АлтайАлтайский крайКемеровская областьТомская область,1983-09-21,2017-10-11,,,7
2124679,Ионин Дмитрий Александрович,http://www.duma.gov.ru/upload/iblock/0c2/0c2e824d072148ca86657aef04a15d03.jpg,http://www.duma.gov.ru/structure/deputies/2124679/,«СПРАВЕДЛИВАЯРОССИЯ»,Свердловская областьРеспублика БурятияПермский край,1985-01-25,2017-11-01,,,7
2353396,Кривенко Татьяна Олеговна,"",http://www.duma.gov.ru/structure/deputies/2353396/,«ЕДИНАЯРОССИЯ»,город Москва,1964-03-30,2018-07-12,,,7
2406178,Веремеенко Сергей Алексеевич,"",http://www.duma.gov.ru/structure/deputies/2406178/,«ЕДИНАЯРОССИЯ»,Тверская область,1955-09-26,2018-09-09,,0180,7
2406181,Примаков Евгений Александрович,http://www.duma.gov.ru/upload/iblock/97e/97e1d644e1e0adfbfb6eee7ccc4688bf.jpg,http://www.duma.gov.ru/structure/deputies/2406181/,«ЕДИНАЯРОССИЯ»,Саратовская область,1976-04-29,2018-09-09,,0165,7
2406182,Сватковский Дмитрий Валерьевич,http://www.duma.gov.ru/upload/iblock/3e2/3e21c54388e2f3193ee3ac6411c252a6.jpg,http://www.duma.gov.ru/structure/deputies/2406182/,«ЕДИНАЯРОССИЯ»,Нижегородская область,1971-11-27,2018-09-09,,0129,7
2406183,Хинштейн Александр Евсеевич,"",http://www.duma.gov.ru/structure/deputies/2406183/,«ЕДИНАЯРОССИЯ»,Самарская область,1974-10-26,2018-09-09,,0158,7
2406184,Ярошук Александр Георгиевич,http://www.duma.gov.ru/upload/iblock/1a5/1a54e0a14ea852fa4c36f922f46ce7bc.jpg,http://www.duma.gov.ru/structure/deputies/2406184/,«ЕДИНАЯРОССИЯ»,Калининградская область,1965-11-15,2018-09-09,,0098,7
2406185,Кузьмин Андрей Альбертович,http://www.duma.gov.ru/upload/iblock/862/862c9e102d5b3e88cffe411f590221bf.jpg,http://www.duma.gov.ru/structure/deputies/2406185/,ЛДПР,Амурская область,1959-09-21,2018-09-09,,0071,7
2419080,Алимова Ольга Николаевна,"",http://www.duma.gov.ru/structure/deputies/2419080/,КПР,Саратовская область,1953-04-10,2018-09-09,,0163,7
2421127,Якубовский Александр Владимирович,http://www.duma.gov.ru/upload/iblock/6d5/6d5c10e925fea00dabcf1251a50cfefa.jpg,http://www.duma.gov.ru/structure/deputies/2421127/,«ЕДИНАЯРОССИЯ»,Республика БурятияЗабайкальский крайИркутская область,1985-05-07,2018-09-26,,,7
2427358,Авдеев Михаил Юрьевич,http://www.duma.gov.ru/upload/iblock/1b0/1b0cf9d9c85e9aad65587ad8aad8895e.jpg,http://www.duma.gov.ru/structure/deputies/2427358/,КПР,Московская область,1977-03-06,2018-10-02,,,7
2508298,Менделевич Борис Давыдович,http://www.duma.gov.ru/upload/iblock/0c7/0c7efead1e60db27ea6e2cbbdc178e89.jpg,http://www.duma.gov.ru/structure/deputies/2508298/,«ЕДИНАЯРОССИЯ»,Республика Татарстан (Татарстан),1967-06-27,2018-11-28,,,7
