id,name,identifier__historichansard,identifier__datadotparl,identifier__parlparse,constituency,constituency_id,party,party_id,start_date,start_reason,end_date,end_reason,term
14045,Christine May,,,uk.org.publicwhip/person/14045,Central Fife,uk.org.publicwhip/cons/10734,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14046,Liam McArthur,,,uk.org.publicwhip/person/14046,Orkney Islands,uk.org.publicwhip/cons/10784,Liberal Democrat,liberal-democrat,2007-05-03,regional_election,2011-03-23,regional_election,3
14046,Liam McArthur,,,uk.org.publicwhip/person/14046,Orkney Islands,uk.org.publicwhip/cons/10784,Liberal Democrat,liberal-democrat,2011-05-06,regional_election,2016-03-23,regional_election,4
14047,Frank McAveety,,,uk.org.publicwhip/person/14047,Glasgow Shettleston,uk.org.publicwhip/cons/10767,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14047,Frank McAveety,,,uk.org.publicwhip/person/14047,Glasgow Shettleston,uk.org.publicwhip/cons/10767,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14047,Frank McAveety,,,uk.org.publicwhip/person/14047,Glasgow Shettleston,uk.org.publicwhip/cons/10767,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14048,Tom McCabe,,,uk.org.publicwhip/person/14048,Hamilton South,uk.org.publicwhip/cons/10772,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14048,Tom McCabe,,,uk.org.publicwhip/person/14048,Hamilton South,uk.org.publicwhip/cons/10772,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14048,Tom McCabe,,,uk.org.publicwhip/person/14048,Hamilton South,uk.org.publicwhip/cons/10772,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14049,Jack McConnell,,4168,uk.org.publicwhip/person/14049,Motherwell and Wishaw,uk.org.publicwhip/cons/10780,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14049,Jack McConnell,,4168,uk.org.publicwhip/person/14049,Motherwell and Wishaw,uk.org.publicwhip/cons/10780,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14049,Jack McConnell,,4168,uk.org.publicwhip/person/14049,Motherwell and Wishaw,uk.org.publicwhip/cons/10780,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14050,Bruce McFee,,,uk.org.publicwhip/person/14050,West of Scotland,uk.org.publicwhip/cons/10723,Scottish National Party,scottish-national-party,2003-05-01,regional_election,2007-04-02,regional_election,2
14051,Jamie McGrigor,,,uk.org.publicwhip/person/14051,Highlands and Islands,uk.org.publicwhip/cons/10718,Conservative,conservative,1999-05-06,regional_election,2003-03-31,regional_election,1
14051,Jamie McGrigor,,,uk.org.publicwhip/person/14051,Highlands and Islands,uk.org.publicwhip/cons/10718,Conservative,conservative,2003-05-01,regional_election,2007-04-02,regional_election,2
14051,Jamie McGrigor,,,uk.org.publicwhip/person/14051,Highlands and Islands,uk.org.publicwhip/cons/10718,Conservative,conservative,2007-05-03,regional_election,2011-03-23,regional_election,3
14051,Jamie McGrigor,,,uk.org.publicwhip/person/14051,Highlands and Islands,uk.org.publicwhip/cons/10718,Conservative,conservative,2011-05-06,regional_election,2016-03-23,regional_election,4
14052,Irene McGugan,,,uk.org.publicwhip/person/14052,North East Scotland,uk.org.publicwhip/cons/10721,Scottish National Party,scottish-national-party,1999-05-06,regional_election,2003-03-31,regional_election,1
14053,Alison McInnes,,,uk.org.publicwhip/person/14053,North East Scotland,uk.org.publicwhip/cons/10721,Liberal Democrat,liberal-democrat,2007-05-03,regional_election,2011-03-23,regional_election,3
14053,Alison McInnes,,,uk.org.publicwhip/person/14053,North East Scotland,uk.org.publicwhip/cons/10721,Liberal Democrat,liberal-democrat,2011-05-06,regional_election,2016-03-23,regional_election,4
14054,Lyndsay McIntosh,,,uk.org.publicwhip/person/14054,Central Scotland,uk.org.publicwhip/cons/10716,Conservative,conservative,1999-05-06,regional_election,2003-03-31,regional_election,1
14055,Ian McKee,,,uk.org.publicwhip/person/14055,Lothians,uk.org.publicwhip/cons/10719,Scottish National Party,scottish-national-party,2007-05-03,regional_election,2011-03-23,regional_election,3
14056,Christina McKelvie,,,uk.org.publicwhip/person/14056,Central Scotland,uk.org.publicwhip/cons/10716,Scottish National Party,scottish-national-party,2007-05-03,regional_election,2011-03-23,regional_election,3
14056,Christina McKelvie,,,uk.org.publicwhip/person/14056,"Hamilton, Larkhall and Stonehouse",uk.org.publicwhip/cons/10822,Scottish National Party,scottish-national-party,2011-05-06,regional_election,2016-03-23,regional_election,4
14057,Fiona McLeod,,,uk.org.publicwhip/person/14057,West of Scotland,uk.org.publicwhip/cons/10723,Scottish National Party,scottish-national-party,1999-05-06,regional_election,2003-03-31,regional_election,1
14057,Fiona McLeod,,,uk.org.publicwhip/person/14057,Strathkelvin and Bearsden,uk.org.publicwhip/cons/10792,Scottish National Party,scottish-national-party,2011-05-06,regional_election,2016-03-23,regional_election,4
14058,David McLetchie,,,uk.org.publicwhip/person/14058,Lothians,uk.org.publicwhip/cons/10719,Conservative,conservative,1999-05-06,regional_election,2003-03-31,regional_election,1
14058,David McLetchie,,,uk.org.publicwhip/person/14058,Edinburgh Pentlands,uk.org.publicwhip/cons/10753,Conservative,conservative,2003-05-01,regional_election,2007-04-02,regional_election,2
14058,David McLetchie,,,uk.org.publicwhip/person/14058,Edinburgh Pentlands,uk.org.publicwhip/cons/10753,Conservative,conservative,2007-05-03,regional_election,2011-03-23,regional_election,3
14058,David McLetchie,,,uk.org.publicwhip/person/14058,Lothian,uk.org.publicwhip/cons/10836,Conservative,conservative,2011-05-06,regional_election,2013-08-12,died,4
14059,Michael McMahon,,,uk.org.publicwhip/person/14059,Hamilton North and Bellshill,uk.org.publicwhip/cons/10771,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14059,Michael McMahon,,,uk.org.publicwhip/person/14059,Hamilton North and Bellshill,uk.org.publicwhip/cons/10771,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14059,Michael McMahon,,,uk.org.publicwhip/person/14059,Hamilton North and Bellshill,uk.org.publicwhip/cons/10771,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14059,Michael McMahon,,,uk.org.publicwhip/person/14059,Uddingston and Bellshill,uk.org.publicwhip/cons/10835,Labour,labour,2011-05-06,regional_election,2016-03-23,regional_election,4
14060,Stuart McMillan,,,uk.org.publicwhip/person/14060,West of Scotland,uk.org.publicwhip/cons/10723,Scottish National Party,scottish-national-party,2007-05-03,regional_election,2011-03-23,regional_election,3
14060,Stuart McMillan,,,uk.org.publicwhip/person/14060,West Scotland,uk.org.publicwhip/cons/10838,Scottish National Party,scottish-national-party,2011-05-06,regional_election,2016-03-23,regional_election,4
14061,Duncan McNeil,,,uk.org.publicwhip/person/14061,Greenock and Inverclyde,uk.org.publicwhip/cons/10770,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14061,Duncan McNeil,,,uk.org.publicwhip/person/14061,Greenock and Inverclyde,uk.org.publicwhip/cons/10770,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14061,Duncan McNeil,,,uk.org.publicwhip/person/14061,Greenock and Inverclyde,uk.org.publicwhip/cons/10770,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14061,Duncan McNeil,,,uk.org.publicwhip/person/14061,Greenock and Inverclyde,uk.org.publicwhip/cons/10770,Labour,labour,2011-05-06,regional_election,2016-03-23,regional_election,4
14062,Pauline McNeill,,,uk.org.publicwhip/person/14062,Glasgow Kelvin,uk.org.publicwhip/cons/10763,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14062,Pauline McNeill,,,uk.org.publicwhip/person/14062,Glasgow Kelvin,uk.org.publicwhip/cons/10763,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14062,Pauline McNeill,,,uk.org.publicwhip/person/14062,Glasgow Kelvin,uk.org.publicwhip/cons/10763,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14063,Des McNulty,,,uk.org.publicwhip/person/14063,Clydebank and Milngavie,uk.org.publicwhip/cons/10735,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14063,Des McNulty,,,uk.org.publicwhip/person/14063,Clydebank and Milngavie,uk.org.publicwhip/cons/10735,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14063,Des McNulty,,,uk.org.publicwhip/person/14063,Clydebank and Milngavie,uk.org.publicwhip/cons/10735,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14064,Nanette Milne,,,uk.org.publicwhip/person/14064,North East Scotland,uk.org.publicwhip/cons/10721,Conservative,conservative,2003-05-01,regional_election,2007-04-02,regional_election,2
14064,Nanette Milne,,,uk.org.publicwhip/person/14064,North East Scotland,uk.org.publicwhip/cons/10721,Conservative,conservative,2007-05-03,regional_election,2011-03-23,regional_election,3
14064,Nanette Milne,,,uk.org.publicwhip/person/14064,North East Scotland,uk.org.publicwhip/cons/10721,Conservative,conservative,2011-05-06,regional_election,2016-03-23,regional_election,4
14065,Margaret Mitchell,,,uk.org.publicwhip/person/14065,Central Scotland,uk.org.publicwhip/cons/10716,Conservative,conservative,2003-05-01,regional_election,2007-04-02,regional_election,2
14065,Margaret Mitchell,,,uk.org.publicwhip/person/14065,Central Scotland,uk.org.publicwhip/cons/10716,Conservative,conservative,2007-05-03,regional_election,2011-03-23,regional_election,3
14065,Margaret Mitchell,,,uk.org.publicwhip/person/14065,Central Scotland,uk.org.publicwhip/cons/10716,Conservative,conservative,2011-05-06,regional_election,2016-03-23,regional_election,4
14066,Brian Monteith,,,uk.org.publicwhip/person/14066,Mid Scotland and Fife,uk.org.publicwhip/cons/10720,Conservative,conservative,1999-05-06,regional_election,2003-03-31,regional_election,1
14066,Brian Monteith,,,uk.org.publicwhip/person/14066,Mid Scotland and Fife,uk.org.publicwhip/cons/10720,Conservative,conservative,2003-05-01,regional_election,2005-11-08,changed_party,2
14066,Brian Monteith,,,uk.org.publicwhip/person/14066,Mid Scotland and Fife,uk.org.publicwhip/cons/10720,Independent,independent,2005-11-09,changed_party,2007-04-02,regional_election,2
14067,Alasdair Morrison,,,uk.org.publicwhip/person/14067,Western Isles,uk.org.publicwhip/cons/10795,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14067,Alasdair Morrison,,,uk.org.publicwhip/person/14067,Western Isles,uk.org.publicwhip/cons/10795,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14068,Bristow Muldoon,,,uk.org.publicwhip/person/14068,Livingston,uk.org.publicwhip/cons/10777,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14068,Bristow Muldoon,,,uk.org.publicwhip/person/14068,Livingston,uk.org.publicwhip/cons/10777,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14069,Mary Mulligan,,,uk.org.publicwhip/person/14069,Linlithgow,uk.org.publicwhip/cons/10776,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14069,Mary Mulligan,,,uk.org.publicwhip/person/14069,Linlithgow,uk.org.publicwhip/cons/10776,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14069,Mary Mulligan,,,uk.org.publicwhip/person/14069,Linlithgow,uk.org.publicwhip/cons/10776,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14070,Elaine Murray,,,uk.org.publicwhip/person/14070,Dumfries,uk.org.publicwhip/cons/10742,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14070,Elaine Murray,,,uk.org.publicwhip/person/14070,Dumfries,uk.org.publicwhip/cons/10742,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14070,Elaine Murray,,,uk.org.publicwhip/person/14070,Dumfries,uk.org.publicwhip/cons/10742,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14070,Elaine Murray,,,uk.org.publicwhip/person/14070,Dumfriesshire,uk.org.publicwhip/cons/10808,Labour,labour,2011-05-06,regional_election,2016-03-23,regional_election,4
14071,Alex Neil,,,uk.org.publicwhip/person/14071,Central Scotland,uk.org.publicwhip/cons/10716,Scottish National Party,scottish-national-party,1999-05-06,regional_election,2003-03-31,regional_election,1
14071,Alex Neil,,,uk.org.publicwhip/person/14071,Central Scotland,uk.org.publicwhip/cons/10716,Scottish National Party,scottish-national-party,2003-05-01,regional_election,2007-04-02,regional_election,2
14071,Alex Neil,,,uk.org.publicwhip/person/14071,Central Scotland,uk.org.publicwhip/cons/10716,Scottish National Party,scottish-national-party,2007-05-03,regional_election,2011-03-23,regional_election,3
14071,Alex Neil,,,uk.org.publicwhip/person/14071,Airdrie and Shotts,uk.org.publicwhip/cons/10727,Scottish National Party,scottish-national-party,2011-05-06,regional_election,2016-03-23,regional_election,4
14072,Hugh O'Donnell,,,uk.org.publicwhip/person/14072,Central Scotland,uk.org.publicwhip/cons/10716,Liberal Democrat,liberal-democrat,2007-05-03,regional_election,2011-03-23,regional_election,3
14073,Irene Oldfather,,,uk.org.publicwhip/person/14073,Cunninghame South,uk.org.publicwhip/cons/10740,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14073,Irene Oldfather,,,uk.org.publicwhip/person/14073,Cunninghame South,uk.org.publicwhip/cons/10740,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14073,Irene Oldfather,,,uk.org.publicwhip/person/14073,Cunninghame South,uk.org.publicwhip/cons/10740,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14074,John Park,,,uk.org.publicwhip/person/14074,Mid Scotland and Fife,uk.org.publicwhip/cons/10720,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14074,John Park,,,uk.org.publicwhip/person/14074,Mid Scotland and Fife,uk.org.publicwhip/cons/10720,Labour,labour,2011-05-06,regional_election,2012-12-07,resigned,4
14075,Gil Paterson,,,uk.org.publicwhip/person/14075,Central Scotland,uk.org.publicwhip/cons/10716,Scottish National Party,scottish-national-party,1999-05-06,regional_election,2003-03-31,regional_election,1
14075,Gil Paterson,,,uk.org.publicwhip/person/14075,West of Scotland,uk.org.publicwhip/cons/10723,Scottish National Party,scottish-national-party,2007-05-03,regional_election,2011-03-23,regional_election,3
14075,Gil Paterson,,,uk.org.publicwhip/person/14075,Clydebank and Milngavie,uk.org.publicwhip/cons/10735,Scottish National Party,scottish-national-party,2011-05-06,regional_election,2016-03-23,regional_election,4
14076,Peter Peacock,,,uk.org.publicwhip/person/14076,Highlands and Islands,uk.org.publicwhip/cons/10718,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14076,Peter Peacock,,,uk.org.publicwhip/person/14076,Highlands and Islands,uk.org.publicwhip/cons/10718,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14076,Peter Peacock,,,uk.org.publicwhip/person/14076,Highlands and Islands,uk.org.publicwhip/cons/10718,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14077,Cathy Peattie,,,uk.org.publicwhip/person/14077,Falkirk East,uk.org.publicwhip/cons/10756,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14077,Cathy Peattie,,,uk.org.publicwhip/person/14077,Falkirk East,uk.org.publicwhip/cons/10756,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14077,Cathy Peattie,,,uk.org.publicwhip/person/14077,Falkirk East,uk.org.publicwhip/cons/10756,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14078,Dave Petrie,,,uk.org.publicwhip/person/14078,Highlands and Islands,uk.org.publicwhip/cons/10718,Conservative,conservative,2006-04-19,replaced_in_region,2007-04-02,regional_election,2
14079,Mike Pringle,,,uk.org.publicwhip/person/14079,Edinburgh South,uk.org.publicwhip/cons/10754,Liberal Democrat,liberal-democrat,2003-05-01,regional_election,2007-04-02,regional_election,2
14079,Mike Pringle,,,uk.org.publicwhip/person/14079,Edinburgh South,uk.org.publicwhip/cons/10754,Liberal Democrat,liberal-democrat,2007-05-03,regional_election,2011-03-23,regional_election,3
14080,Jeremy Purvis,,4293,uk.org.publicwhip/person/14080,"Tweeddale, Ettrick and Lauderdale",uk.org.publicwhip/cons/10793,Liberal Democrat,liberal-democrat,2003-05-01,regional_election,2007-04-02,regional_election,2
14080,Jeremy Purvis,,4293,uk.org.publicwhip/person/14080,"Tweeddale, Ettrick and Lauderdale",uk.org.publicwhip/cons/10793,Liberal Democrat,liberal-democrat,2007-05-03,regional_election,2011-03-23,regional_election,3
14081,Lloyd Quinan,,,uk.org.publicwhip/person/14081,West of Scotland,uk.org.publicwhip/cons/10723,Scottish National Party,scottish-national-party,1999-05-06,regional_election,2003-03-31,regional_election,1
14082,Nora Radcliffe,,,uk.org.publicwhip/person/14082,Gordon,uk.org.publicwhip/cons/10769,Liberal Democrat,liberal-democrat,1999-05-06,regional_election,2003-03-31,regional_election,1
14082,Nora Radcliffe,,,uk.org.publicwhip/person/14082,Gordon,uk.org.publicwhip/cons/10769,Liberal Democrat,liberal-democrat,2003-05-01,regional_election,2007-04-02,regional_election,2
14083,Keith Raffan,,,uk.org.publicwhip/person/14083,Mid Scotland and Fife,uk.org.publicwhip/cons/10720,Liberal Democrat,liberal-democrat,1999-05-06,regional_election,2003-03-31,regional_election,1
14083,Keith Raffan,,,uk.org.publicwhip/person/14083,Mid Scotland and Fife,uk.org.publicwhip/cons/10720,Liberal Democrat,liberal-democrat,2003-05-01,regional_election,2005-01-07,resigned,2
14084,George Reid,,,uk.org.publicwhip/person/14084,Mid Scotland and Fife,uk.org.publicwhip/cons/10720,Scottish National Party,scottish-national-party,1999-05-06,regional_election,2003-03-31,regional_election,1
14084,George Reid,,,uk.org.publicwhip/person/14084,Ochil,uk.org.publicwhip/cons/10783,Scottish National Party,scottish-national-party,2003-05-01,regional_election,2003-05-06,became_presiding_officer,2
14084,George Reid,,,uk.org.publicwhip/person/14084,Ochil,uk.org.publicwhip/cons/10783,None,none,2003-05-07,became_presiding_officer,2007-05-14,regional_election,2
14085,Shona Robison,,,uk.org.publicwhip/person/14085,North East Scotland,uk.org.publicwhip/cons/10721,Scottish National Party,scottish-national-party,1999-05-06,regional_election,2003-03-31,regional_election,1
14085,Shona Robison,,,uk.org.publicwhip/person/14085,Dundee East,uk.org.publicwhip/cons/10743,Scottish National Party,scottish-national-party,2003-05-01,regional_election,2007-04-02,regional_election,2
14085,Shona Robison,,,uk.org.publicwhip/person/14085,Dundee East,uk.org.publicwhip/cons/10743,Scottish National Party,scottish-national-party,2007-05-03,regional_election,2011-03-23,regional_election,3
14085,Shona Robison,,,uk.org.publicwhip/person/14085,Dundee City East,uk.org.publicwhip/cons/10809,Scottish National Party,scottish-national-party,2011-05-06,regional_election,2016-03-23,regional_election,4
14086,Euan Robson,,,uk.org.publicwhip/person/14086,Roxburgh and Berwickshire,uk.org.publicwhip/cons/10789,Liberal Democrat,liberal-democrat,1999-05-06,regional_election,2003-03-31,regional_election,1
14086,Euan Robson,,,uk.org.publicwhip/person/14086,Roxburgh and Berwickshire,uk.org.publicwhip/cons/10789,Liberal Democrat,liberal-democrat,2003-05-01,regional_election,2007-04-02,regional_election,2
14087,Mike Rumbles,,,uk.org.publicwhip/person/14087,West Aberdeenshire and Kincardine,uk.org.publicwhip/cons/10794,Liberal Democrat,liberal-democrat,1999-05-06,regional_election,2003-03-31,regional_election,1
14087,Mike Rumbles,,,uk.org.publicwhip/person/14087,West Aberdeenshire and Kincardine,uk.org.publicwhip/cons/10794,Liberal Democrat,liberal-democrat,2003-05-01,regional_election,2007-04-02,regional_election,2
14087,Mike Rumbles,,,uk.org.publicwhip/person/14087,West Aberdeenshire and Kincardine,uk.org.publicwhip/cons/10794,Liberal Democrat,liberal-democrat,2007-05-03,regional_election,2011-03-23,regional_election,3
14088,Mark Ruskell,,,uk.org.publicwhip/person/14088,Mid Scotland and Fife,uk.org.publicwhip/cons/10720,Green,green,2003-05-01,regional_election,2007-04-02,regional_election,2
14089,Michael Russell,,,uk.org.publicwhip/person/14089,South of Scotland,uk.org.publicwhip/cons/10722,Scottish National Party,scottish-national-party,1999-05-06,regional_election,2003-03-31,regional_election,1
14089,Michael Russell,,,uk.org.publicwhip/person/14089,South of Scotland,uk.org.publicwhip/cons/10722,Scottish National Party,scottish-national-party,2007-05-03,regional_election,2011-03-23,regional_election,3
14089,Michael Russell,,,uk.org.publicwhip/person/14089,Argyll and Bute,uk.org.publicwhip/cons/10729,Scottish National Party,scottish-national-party,2011-05-06,regional_election,2016-03-23,regional_election,4
14090,Mary Scanlon,,,uk.org.publicwhip/person/14090,Highlands and Islands,uk.org.publicwhip/cons/10718,Conservative,conservative,1999-05-06,regional_election,2003-03-31,regional_election,1
14090,Mary Scanlon,,,uk.org.publicwhip/person/14090,Highlands and Islands,uk.org.publicwhip/cons/10718,Conservative,conservative,2003-05-01,regional_election,2006-04-07,resigned,2
14090,Mary Scanlon,,,uk.org.publicwhip/person/14090,Highlands and Islands,uk.org.publicwhip/cons/10718,Conservative,conservative,2007-05-03,regional_election,2011-03-23,regional_election,3
14090,Mary Scanlon,,,uk.org.publicwhip/person/14090,Highlands and Islands,uk.org.publicwhip/cons/10718,Conservative,conservative,2011-05-06,regional_election,2016-03-23,regional_election,4
14091,John Scott,,,uk.org.publicwhip/person/14091,Ayr,uk.org.publicwhip/cons/10730,Conservative,conservative,2000-03-16,by_election,2003-03-31,regional_election,1
14091,John Scott,,,uk.org.publicwhip/person/14091,Ayr,uk.org.publicwhip/cons/10730,Conservative,conservative,2003-05-01,regional_election,2007-04-02,regional_election,2
14091,John Scott,,,uk.org.publicwhip/person/14091,Ayr,uk.org.publicwhip/cons/10730,Conservative,conservative,2007-05-03,regional_election,2011-03-23,regional_election,3
14091,John Scott,,,uk.org.publicwhip/person/14091,Ayr,uk.org.publicwhip/cons/10730,Conservative,conservative,2011-05-06,regional_election,2016-03-23,regional_election,4
14092,Tavish Scott,,,uk.org.publicwhip/person/14092,Shetland Islands,uk.org.publicwhip/cons/10790,Liberal Democrat,liberal-democrat,1999-05-06,regional_election,2003-03-31,regional_election,1
14092,Tavish Scott,,,uk.org.publicwhip/person/14092,Shetland Islands,uk.org.publicwhip/cons/10790,Liberal Democrat,liberal-democrat,2003-05-01,regional_election,2007-04-02,regional_election,2
14092,Tavish Scott,,,uk.org.publicwhip/person/14092,Shetland Islands,uk.org.publicwhip/cons/10790,Liberal Democrat,liberal-democrat,2007-05-03,regional_election,2011-03-23,regional_election,3
14092,Tavish Scott,,,uk.org.publicwhip/person/14092,Shetland Islands,uk.org.publicwhip/cons/10790,Liberal Democrat,liberal-democrat,2011-05-06,regional_election,2016-03-23,regional_election,4
14093,Eleanor Scott,,,uk.org.publicwhip/person/14093,Highlands and Islands,uk.org.publicwhip/cons/10718,Green,green,2003-05-01,regional_election,2007-04-02,regional_election,2
14094,Tommy Sheridan,,,uk.org.publicwhip/person/14094,Glasgow,uk.org.publicwhip/cons/10717,SSP,ssp,1999-05-06,regional_election,2003-03-31,regional_election,1
14094,Tommy Sheridan,,,uk.org.publicwhip/person/14094,Glasgow,uk.org.publicwhip/cons/10717,SSP,ssp,2003-05-01,regional_election,2006-09-02,changed_party,2
14094,Tommy Sheridan,,,uk.org.publicwhip/person/14094,Glasgow,uk.org.publicwhip/cons/10717,SG,sg,2006-09-03,changed_party,2007-04-02,regional_election,2
14095,Richard Simpson,,,uk.org.publicwhip/person/14095,Ochil,uk.org.publicwhip/cons/10783,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14095,Richard Simpson,,,uk.org.publicwhip/person/14095,Mid Scotland and Fife,uk.org.publicwhip/cons/10720,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14095,Richard Simpson,,,uk.org.publicwhip/person/14095,Mid Scotland and Fife,uk.org.publicwhip/cons/10720,Labour,labour,2011-05-06,regional_election,2016-03-23,regional_election,4
14096,Elizabeth Smith,,,uk.org.publicwhip/person/14096,Mid Scotland and Fife,uk.org.publicwhip/cons/10720,Conservative,conservative,2007-05-03,regional_election,2011-03-23,regional_election,3
14096,Elizabeth Smith,,,uk.org.publicwhip/person/14096,Mid Scotland and Fife,uk.org.publicwhip/cons/10720,Conservative,conservative,2011-05-06,regional_election,2016-03-23,regional_election,4
14097,Margaret Smith,,,uk.org.publicwhip/person/14097,Edinburgh West,uk.org.publicwhip/cons/10755,Liberal Democrat,liberal-democrat,1999-05-06,regional_election,2003-03-31,regional_election,1
14097,Margaret Smith,,,uk.org.publicwhip/person/14097,Edinburgh West,uk.org.publicwhip/cons/10755,Liberal Democrat,liberal-democrat,2003-05-01,regional_election,2007-04-02,regional_election,2
14097,Margaret Smith,,,uk.org.publicwhip/person/14097,Edinburgh West,uk.org.publicwhip/cons/10755,Liberal Democrat,liberal-democrat,2007-05-03,regional_election,2011-03-23,regional_election,3
14098,Iain Smith,,,uk.org.publicwhip/person/14098,North East Fife,uk.org.publicwhip/cons/10781,Liberal Democrat,liberal-democrat,1999-05-06,regional_election,2003-03-31,regional_election,1
14098,Iain Smith,,,uk.org.publicwhip/person/14098,North East Fife,uk.org.publicwhip/cons/10781,Liberal Democrat,liberal-democrat,2003-05-01,regional_election,2007-04-02,regional_election,2
14098,Iain Smith,,,uk.org.publicwhip/person/14098,North East Fife,uk.org.publicwhip/cons/10781,Liberal Democrat,liberal-democrat,2007-05-03,regional_election,2011-03-23,regional_election,3
14099,Elaine Smith,,,uk.org.publicwhip/person/14099,Coatbridge and Chryston,uk.org.publicwhip/cons/10737,Labour,labour,1999-05-06,regional_election,2003-03-31,regional_election,1
14099,Elaine Smith,,,uk.org.publicwhip/person/14099,Coatbridge and Chryston,uk.org.publicwhip/cons/10737,Labour,labour,2003-05-01,regional_election,2007-04-02,regional_election,2
14099,Elaine Smith,,,uk.org.publicwhip/person/14099,Coatbridge and Chryston,uk.org.publicwhip/cons/10737,Labour,labour,2007-05-03,regional_election,2011-03-23,regional_election,3
14099,Elaine Smith,,,uk.org.publicwhip/person/14099,Coatbridge and Chryston,uk.org.publicwhip/cons/10737,Labour,labour,2011-05-06,regional_election,2016-03-23,regional_election,4
14100,Shirley-Anne Somerville,,,uk.org.publicwhip/person/14100,Lothians,uk.org.publicwhip/cons/10719,Scottish National Party,scottish-national-party,2007-08-31,replaced_in_region,2011-03-23,regional_election,3
14101,Nicol Stephen,,4239,uk.org.publicwhip/person/14101,Aberdeen South,uk.org.publicwhip/cons/10726,Liberal Democrat,liberal-democrat,1999-05-06,regional_election,2003-03-31,regional_election,1
14101,Nicol Stephen,,4239,uk.org.publicwhip/person/14101,Aberdeen South,uk.org.publicwhip/cons/10726,Liberal Democrat,liberal-democrat,2003-05-01,regional_election,2007-04-02,regional_election,2
14101,Nicol Stephen,,4239,uk.org.publicwhip/person/14101,Aberdeen South,uk.org.publicwhip/cons/10726,Liberal Democrat,liberal-democrat,2007-05-03,regional_election,2011-03-23,regional_election,3
14102,Stewart Stevenson,,,uk.org.publicwhip/person/14102,Banff and Buchan,uk.org.publicwhip/cons/10731,Scottish National Party,scottish-national-party,2001-06-07,by_election,2003-03-31,regional_election,1
14102,Stewart Stevenson,,,uk.org.publicwhip/person/14102,Banff and Buchan,uk.org.publicwhip/cons/10731,Scottish National Party,scottish-national-party,2003-05-01,regional_election,2007-04-02,regional_election,2
14102,Stewart Stevenson,,,uk.org.publicwhip/person/14102,Banff and Buchan,uk.org.publicwhip/cons/10731,Scottish National Party,scottish-national-party,2007-05-03,regional_election,2011-03-23,regional_election,3
14102,Stewart Stevenson,,,uk.org.publicwhip/person/14102,Banffshire and Buchan Coast,uk.org.publicwhip/cons/10804,Scottish National Party,scottish-national-party,2011-05-06,regional_election,2016-03-23,regional_election,4
