id,name,given_name,patronymic_name,family_name,area,term,start_date,end_date,image,party,source_url,faction,faction_id,area_id,identifier__rada
2262,Матвієнко Анатолій Сергійович,Анатолій,Сергійович,Матвієнко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp32.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/2262,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,2262
2274,Шуфрич Нестор Іванович,Нестор,Іванович,Шуфрич,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/ob7.jpg,"Політична партія ""Опозиційний блок""",http://itd.rada.gov.ua/mps/info/page/2274,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616,,2274
2284,Деркач Андрій Леонідович,Андрій,Леонідович,Деркач,Сумська область,8,2014-11-27,2016-01-26,http://static.rada.gov.ua/dep_img8/d159_1.jpg,,http://itd.rada.gov.ua/mps/info/page/2284,"Група ""Воля народу""",2619,159,2284
2284,Деркач Андрій Леонідович,Андрій,Леонідович,Деркач,Сумська область,8,2016-01-27,,http://static.rada.gov.ua/dep_img8/d159_1.jpg,,http://itd.rada.gov.ua/mps/info/page/2284,Позафракційні,,159,2284
2301,Жеваго Костянтин Валентинович,Костянтин,Валентинович,Жеваго,Полтавська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d150_1.jpg,,http://itd.rada.gov.ua/mps/info/page/2301,Позафракційні,,150,2301
2308,Развадовський Віктор Йосипович,Віктор,Йосипович,Развадовський,Житомирська область,8,2014-11-27,2016-12-06,http://static.rada.gov.ua/dep_img8/d67_1.jpg,,http://itd.rada.gov.ua/mps/info/page/2308,"Група ""Воля народу""",2619,67,2308
2308,Развадовський Віктор Йосипович,Віктор,Йосипович,Развадовський,Житомирська область,8,2016-12-07,,http://static.rada.gov.ua/dep_img8/d67_1.jpg,,http://itd.rada.gov.ua/mps/info/page/2308,Позафракційні,,67,2308
2314,Король Віктор Миколайович,Віктор,Миколайович,Король,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp35.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/2314,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,2314
2320,Ківалов Сергій Васильович,Сергій,Васильович,Ківалов,Одеська область,8,2014-11-27,2016-04-19,http://static.rada.gov.ua/dep_img8/d135_1.jpg,,http://itd.rada.gov.ua/mps/info/page/2320,Позафракційні,,135,2320
2320,Ківалов Сергій Васильович,Сергій,Васильович,Ківалов,Одеська область,8,2016-04-20,,http://static.rada.gov.ua/dep_img8/d135_1.jpg,,http://itd.rada.gov.ua/mps/info/page/2320,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616,135,2320
2323,Мартиненко Микола Володимирович,Микола,Володимирович,Мартиненко,Загальнодержавному багатомандатному округу,8,2014-11-27,2015-12-22,http://static.rada.gov.ua/dep_img8/nf14.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/2323,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612,,2323
2340,Чубаров Рефат Абдурахманович,Рефат,Абдурахманович,Чубаров,Загальнодержавному багатомандатному округу,8,2015-05-15,2015-05-19,http://static.rada.gov.ua/dep_img8/bp71.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/2340,Позафракційні,,,2340
2340,Чубаров Рефат Абдурахманович,Рефат,Абдурахманович,Чубаров,Загальнодержавному багатомандатному округу,8,2015-05-20,,http://static.rada.gov.ua/dep_img8/bp71.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/2340,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,2340
2356,Матвієнков Сергій Анатолійович,Сергій,Анатолійович,Матвієнков,Донецька область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d57_1.jpg,,http://itd.rada.gov.ua/mps/info/page/2356,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616,57,2356
2370,Насалик Ігор Степанович,Ігор,Степанович,Насалик,Івано-Франківська область,8,2014-11-27,2016-04-14,http://static.rada.gov.ua/dep_img8/d85_1.jpg,,http://itd.rada.gov.ua/mps/info/page/2370,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,85,2370
2394,Джемілєв Мустафа ,Мустафа,,Джемілєв,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp5.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/2394,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,2394
2524,Абдуллін Олександр Рафкатович,Олександр,Рафкатович,Абдуллін,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/but17.jpg,"політична партія Всеукраїнське об'єднання ""Батьківщина""",http://itd.rada.gov.ua/mps/info/page/2524,"Фракція політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України",2617,,2524
3008,Розенко Павло Валерійович,Павло,Валерійович,Розенко,Загальнодержавному багатомандатному округу,8,2014-11-27,2014-12-02,http://static.rada.gov.ua/dep_img8/bp26.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/3008,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,3008
3180,Сироїд Оксана Іванівна,Оксана,Іванівна,Сироїд,Загальнодержавному багатомандатному округу,8,2014-11-27,2014-12-04,http://static.rada.gov.ua/dep_img8/sp4.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/3180,"Фракція Політичної партії ""Об'єднання ""САМОПОМІЧ""",2614,,3180
3180,Сироїд Оксана Іванівна,Оксана,Іванівна,Сироїд,Загальнодержавному багатомандатному округу,8,2014-12-05,,http://static.rada.gov.ua/dep_img8/sp4.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/3180,Позафракційні,,,3180
3471,Біловол Олександр Миколайович,Олександр,Миколайович,Біловол,Харківська область,8,2014-11-27,2015-03-05,http://static.rada.gov.ua/dep_img8/d180_1.jpg,,http://itd.rada.gov.ua/mps/info/page/3471,"Група ""Економічний розвиток""",2618,180,3471
3471,Біловол Олександр Миколайович,Олександр,Миколайович,Біловол,Харківська область,8,2015-03-06,2015-06-17,http://static.rada.gov.ua/dep_img8/d180_1.jpg,,http://itd.rada.gov.ua/mps/info/page/3471,"Група ""Відродження""",2795,180,3471
3471,Біловол Олександр Миколайович,Олександр,Миколайович,Біловол,Харківська область,8,2015-06-17,,http://static.rada.gov.ua/dep_img8/d180_1.jpg,,http://itd.rada.gov.ua/mps/info/page/3471,"Група ""Партія ""Відродження""",2846,180,3471
3849,Донець Тетяна Анатоліївна,Тетяна,Анатоліївна,Донець,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf20.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/3849,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612,,3849
386,Соболєв Сергій Владиславович,Сергій,Владиславович,Соболєв,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/but4.jpg,"політична партія Всеукраїнське об'єднання ""Батьківщина""",http://itd.rada.gov.ua/mps/info/page/386,"Фракція політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України",2617,,386
4132,Луценко Юрій Віталійович,Юрій,Віталійович,Луценко,Загальнодержавному багатомандатному округу,8,2014-11-27,2016-05-12,http://static.rada.gov.ua/dep_img8/bp2.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/4132,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,4132
4339,Яценко Антон Володимирович,Антон,Володимирович,Яценко,Черкаська область,8,2014-11-27,2015-03-05,http://static.rada.gov.ua/dep_img8/d200_1.jpg,,http://itd.rada.gov.ua/mps/info/page/4339,"Група ""Економічний розвиток""",2618,200,4339
4339,Яценко Антон Володимирович,Антон,Володимирович,Яценко,Черкаська область,8,2015-03-06,2015-06-17,http://static.rada.gov.ua/dep_img8/d200_1.jpg,,http://itd.rada.gov.ua/mps/info/page/4339,"Група ""Відродження""",2795,200,4339
4339,Яценко Антон Володимирович,Антон,Володимирович,Яценко,Черкаська область,8,2015-06-17,,http://static.rada.gov.ua/dep_img8/d200_1.jpg,,http://itd.rada.gov.ua/mps/info/page/4339,"Група ""Партія ""Відродження""",2846,200,4339
4427,Бабенко Валерій Борисович,Валерій,Борисович,Бабенко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf35.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/4427,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612,,4427
4761,Ємець Леонід Олександрович,Леонід,Олександрович,Ємець,м. Київ,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d221_1.jpg,,http://itd.rada.gov.ua/mps/info/page/4761,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612,221,4761
5142,Карпунцов Валерій Віталійович,Валерій,Віталійович,Карпунцов,Загальнодержавному багатомандатному округу,8,2016-04-21,2016-05-09,http://static.rada.gov.ua/dep_img8/bp77.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/5142,Позафракційні,,,5142
5142,Карпунцов Валерій Віталійович,Валерій,Віталійович,Карпунцов,Загальнодержавному багатомандатному округу,8,2016-05-10,,http://static.rada.gov.ua/dep_img8/bp77.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/5142,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,5142
5380,Павленко Юрій Олексійович,Юрій,Олексійович,Павленко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/ob24.jpg,"Політична партія ""Опозиційний блок""",http://itd.rada.gov.ua/mps/info/page/5380,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616,,5380
5399,Шкіря Ігор Миколайович,Ігор,Миколайович,Шкіря,Донецька область,8,2014-11-27,2015-03-05,http://static.rada.gov.ua/dep_img8/d52_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5399,"Група ""Економічний розвиток""",2618,52,5399
5399,Шкіря Ігор Миколайович,Ігор,Миколайович,Шкіря,Донецька область,8,2015-03-06,2015-06-17,http://static.rada.gov.ua/dep_img8/d52_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5399,"Група ""Відродження""",2795,52,5399
5399,Шкіря Ігор Миколайович,Ігор,Миколайович,Шкіря,Донецька область,8,2015-06-17,,http://static.rada.gov.ua/dep_img8/d52_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5399,"Група ""Партія ""Відродження""",2846,52,5399
5414,Гринів Ігор Олексійович,Ігор,Олексійович,Гринів,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp14.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/5414,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,5414
5415,Томенко Микола Володимирович,Микола,Володимирович,Томенко,Загальнодержавному багатомандатному округу,8,2014-11-27,2016-02-02,http://static.rada.gov.ua/dep_img8/bp8.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/5415,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,5415
5415,Томенко Микола Володимирович,Микола,Володимирович,Томенко,Загальнодержавному багатомандатному округу,8,2016-02-03,2016-03-25,http://static.rada.gov.ua/dep_img8/bp8.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/5415,Позафракційні,,,5415
5422,Поплавський Михайло Михайлович,Михайло,Михайлович,Поплавський,Кіровоградська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d101_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5422,"Група ""Воля народу""",2619,101,5422
5423,Клімов Леонід Михайлович,Леонід,Михайлович,Клімов,Одеська область,8,2014-11-27,2015-03-05,http://static.rada.gov.ua/dep_img8/d137_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5423,"Група ""Економічний розвиток""",2618,137,5423
5423,Клімов Леонід Михайлович,Леонід,Михайлович,Клімов,Одеська область,8,2015-03-06,2015-06-17,http://static.rada.gov.ua/dep_img8/d137_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5423,"Група ""Відродження""",2795,137,5423
5423,Клімов Леонід Михайлович,Леонід,Михайлович,Клімов,Одеська область,8,2015-06-17,,http://static.rada.gov.ua/dep_img8/d137_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5423,"Група ""Партія ""Відродження""",2846,137,5423
5464,Папієв Михайло Миколайович,Михайло,Миколайович,Папієв,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/ob22.jpg,"Політична партія ""Опозиційний блок""",http://itd.rada.gov.ua/mps/info/page/5464,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616,,5464
5470,Литвин Володимир Михайлович,Володимир,Михайлович,Литвин,Житомирська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d65_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5470,"Група ""Воля народу""",2619,65,5470
5486,Тарасюк Борис Іванович,Борис,Іванович,Тарасюк,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/but12.jpg,"політична партія Всеукраїнське об'єднання ""Батьківщина""",http://itd.rada.gov.ua/mps/info/page/5486,"Фракція політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України",2617,,5486
5500,Матвійчук Едуард Леонідович,Едуард,Леонідович,Матвійчук,Одеська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d133_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5500,Позафракційні,,133,5500
5503,Білозір Оксана Володимирівна,Оксана,Володимирівна,Білозір,Загальнодержавному багатомандатному округу,8,2016-05-17,2016-05-17,http://static.rada.gov.ua/dep_img8/bp80.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/5503,Позафракційні,,,5503
5503,Білозір Оксана Володимирівна,Оксана,Володимирівна,Білозір,Загальнодержавному багатомандатному округу,8,2016-05-18,,http://static.rada.gov.ua/dep_img8/bp80.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/5503,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,5503
5504,Третьяков Олександр Юрійович,Олександр,Юрійович,Третьяков,м. Київ,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d219_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5504,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,219,5504
5509,Єремеєв Ігор Миронович,Ігор,Миронович,Єремеєв,Волинська область,8,2014-11-27,2015-08-13,http://static.rada.gov.ua/dep_img8/d23_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5509,"Група ""Воля народу""",2619,23,5509
5520,Бахтеєва Тетяна Дмитрівна,Тетяна,Дмитрівна,Бахтеєва,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/ob9.jpg,"Політична партія ""Опозиційний блок""",http://itd.rada.gov.ua/mps/info/page/5520,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616,,5520
5541,Святаш Дмитро Володимирович,Дмитро,Володимирович,Святаш,Харківська область,8,2014-11-27,2015-03-05,http://static.rada.gov.ua/dep_img8/d170_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5541,Позафракційні,,170,5541
5541,Святаш Дмитро Володимирович,Дмитро,Володимирович,Святаш,Харківська область,8,2015-03-06,2015-06-17,http://static.rada.gov.ua/dep_img8/d170_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5541,"Група ""Відродження""",2795,170,5541
5541,Святаш Дмитро Володимирович,Дмитро,Володимирович,Святаш,Харківська область,8,2015-06-17,,http://static.rada.gov.ua/dep_img8/d170_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5541,"Група ""Партія ""Відродження""",2846,170,5541
5542,Фельдман Олександр Борисович,Олександр,Борисович,Фельдман,Харківська область,8,2014-11-27,2016-11-03,http://static.rada.gov.ua/dep_img8/d174_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5542,Позафракційні,,174,5542
5542,Фельдман Олександр Борисович,Олександр,Борисович,Фельдман,Харківська область,8,2016-11-04,,http://static.rada.gov.ua/dep_img8/d174_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5542,"Група ""Воля народу""",2619,174,5542
5549,Хомутиннік Віталій Юрійович,Віталій,Юрійович,Хомутиннік,Харківська область,8,2014-11-27,2015-03-05,http://static.rada.gov.ua/dep_img8/d171_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5549,"Група ""Економічний розвиток""",2618,171,5549
5549,Хомутиннік Віталій Юрійович,Віталій,Юрійович,Хомутиннік,Харківська область,8,2015-03-06,2015-06-17,http://static.rada.gov.ua/dep_img8/d171_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5549,"Група ""Відродження""",2795,171,5549
5549,Хомутиннік Віталій Юрійович,Віталій,Юрійович,Хомутиннік,Харківська область,8,2015-06-17,,http://static.rada.gov.ua/dep_img8/d171_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5549,"Група ""Партія ""Відродження""",2846,171,5549
5566,Балога Віктор Іванович,Віктор,Іванович,Балога,Закарпатська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d69_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5566,Позафракційні,,69,5566
5578,Добкін Михайло Маркович,Михайло,Маркович,Добкін,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/ob3.jpg,"Політична партія ""Опозиційний блок""",http://itd.rada.gov.ua/mps/info/page/5578,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616,,5578
5582,Сабашук Петро Павлович,Петро,Павлович,Сабашук,Запорізька область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d74_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5582,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,74,5582
5584,Атрошенко Владислав Анатолійович,Владислав,Анатолійович,Атрошенко,Чернігівська область,8,2014-11-27,2016-01-28,http://static.rada.gov.ua/dep_img8/d206_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5584,Позафракційні,,206,5584
5606,Гіршфельд Анатолій Мусійович,Анатолій,Мусійович,Гіршфельд,Харківська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d179_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5606,"Група ""Воля народу""",2619,179,5606
5785,Шипко Андрій Федорович,Андрій,Федорович,Шипко,Дніпропетровська область,8,2014-11-27,2015-03-05,http://static.rada.gov.ua/dep_img8/d35_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5785,"Група ""Економічний розвиток""",2618,35,5785
5785,Шипко Андрій Федорович,Андрій,Федорович,Шипко,Дніпропетровська область,8,2015-03-06,2015-06-17,http://static.rada.gov.ua/dep_img8/d35_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5785,"Група ""Відродження""",2795,35,5785
5785,Шипко Андрій Федорович,Андрій,Федорович,Шипко,Дніпропетровська область,8,2015-06-17,,http://static.rada.gov.ua/dep_img8/d35_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5785,"Група ""Партія ""Відродження""",2846,35,5785
6073,Крулько Іван Іванович,Іван,Іванович,Крулько,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/but8.jpg,"політична партія Всеукраїнське об'єднання ""Батьківщина""",http://itd.rada.gov.ua/mps/info/page/6073,"Фракція політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України",2617,,6073
6130,Дехтярчук Олександр Володимирович,Олександр,Володимирович,Дехтярчук,Рівненська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d154_1.jpg,,http://itd.rada.gov.ua/mps/info/page/6130,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,154,6130
6201,Довбенко Михайло Володимирович,Михайло,Володимирович,Довбенко,Івано-Франківська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d84_1.jpg,,http://itd.rada.gov.ua/mps/info/page/6201,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,84,6201
6332,Лук'янчук Руслан Валерійович,Руслан,Валерійович,Лук'янчук,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf18.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/6332,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612,,6332
6548,Шурма Ігор Михайлович,Ігор,Михайлович,Шурма,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/ob27.jpg,"Політична партія ""Опозиційний блок""",http://itd.rada.gov.ua/mps/info/page/6548,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616,,6548
7175,Козаченко Леонід Петрович,Леонід,Петрович,Козаченко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp41.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/7175,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,7175
735,Кужель Олександра Володимирівна,Олександра,Володимирівна,Кужель,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/but16.jpg,"політична партія Всеукраїнське об'єднання ""Батьківщина""",http://itd.rada.gov.ua/mps/info/page/735,"Фракція політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України",2617,,735
7371,Кіссе Антон Іванович,Антон,Іванович,Кіссе,Одеська область,8,2014-11-27,2015-03-05,http://static.rada.gov.ua/dep_img8/d142_1.jpg,,http://itd.rada.gov.ua/mps/info/page/7371,"Група ""Економічний розвиток""",2618,142,7371
7371,Кіссе Антон Іванович,Антон,Іванович,Кіссе,Одеська область,8,2015-03-06,2015-06-17,http://static.rada.gov.ua/dep_img8/d142_1.jpg,,http://itd.rada.gov.ua/mps/info/page/7371,"Група ""Відродження""",2795,142,7371
7371,Кіссе Антон Іванович,Антон,Іванович,Кіссе,Одеська область,8,2015-06-17,,http://static.rada.gov.ua/dep_img8/d142_1.jpg,,http://itd.rada.gov.ua/mps/info/page/7371,"Група ""Партія ""Відродження""",2846,142,7371
7718,Льовочкін Сергій Володимирович,Сергій,Володимирович,Льовочкін,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/ob12.jpg,"Політична партія ""Опозиційний блок""",http://itd.rada.gov.ua/mps/info/page/7718,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616,,7718
7741,Чекіта Геннадій Леонідович,Геннадій,Леонідович,Чекіта,Одеська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d134_1.jpg,,http://itd.rada.gov.ua/mps/info/page/7741,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,134,7741
793,Іоффе Юлій Якович,Юлій,Якович,Іоффе,Луганська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d112_1.jpg,,http://itd.rada.gov.ua/mps/info/page/793,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616,112,793
8125,Пинзеник Павло Васильович,Павло,Васильович,Пинзеник,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf49.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/8125,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612,,8125
8132,Вовк Віктор Іванович,Віктор,Іванович,Вовк,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/rp23.jpg,Радикальна Партія Олега Ляшка,http://itd.rada.gov.ua/mps/info/page/8132,Фракція Радикальної партії Олега Ляшка,2615,,8132
8238,Голуб Владислав Володимирович,Владислав,Володимирович,Голуб,Черкаська область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d197_1.jpg,,http://itd.rada.gov.ua/mps/info/page/8238,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,197,8238
833,Звягільський Юхим Леонідович,Юхим,Леонідович,Звягільський,Донецька область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d45_1.jpg,,http://itd.rada.gov.ua/mps/info/page/833,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616,45,833
8473,Шинькович Андрій Васильович,Андрій,Васильович,Шинькович,Хмельницька область,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d189_1.jpg,,http://itd.rada.gov.ua/mps/info/page/8473,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,189,8473
862,Пинзеник Віктор Михайлович,Віктор,Михайлович,Пинзеник,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp17.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/862,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613,,862
8693,Королевська Наталія Юріївна,Наталія,Юріївна,Королевська,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/ob8.jpg,"Політична партія ""Опозиційний блок""",http://itd.rada.gov.ua/mps/info/page/8693,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616,,8693
8696,Пашинський Сергій Володимирович,Сергій,Володимирович,Пашинський,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf12.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/8696,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612,,8696
